SMILES,des_cv,pred_cv,Err_pred_des,DFT_cv,RE_des,RE_pred
CCC1CCC(O)C1,33.9762,34.01693,0.11987693286725,33.568,1.21603908484271,1.33737488083891
C#CC(CCOC)OC,39.1944,38.801525,1.00237504345826,38.709,1.25397194450903,0.239027099640897
CCCc1nccn1C,34.9328,34.379406,1.58416738611907,34.479,1.31616346181734,0.288854085095264
CCCC1(CC)CC1=O,39.793,38.599495,2.99928395928421,39.237,1.41702984427963,1.62475469582283
COCC#CC(C)=N,32.7557,32.586617,0.51619560530446,32.293,1.43281825782677,0.909228006069419
C#CC(O)CC(C)C,37.0159,36.586536,1.1599436796871,36.475,1.48293351610692,0.305787525702539
N#CC1NCC(C=O)O1,28.5921,28.435537,0.54757314692926,29.061,1.61350263239393,2.15224183613778
CC1CN=CC=N1,24.1091,22.013056,8.69399603721582,23.721,1.63610303106952,7.20013490156402
OCCC1=CC2CC2C1,33.1322,33.877914,2.25072415568824,33.689,1.65276499747693,0.560758704621677
CCC1=CN=CON=N1,32.8757,30.239613,8.01834613606493,32.34,1.65646258503401,6.49470315398888
C#CCCCC1(O)CO1,35.6092,36.245605,1.78719395198431,36.232,1.718922499448,0.03754967984102
CC1CC1NC#CC#N,33.2843,32.98739,0.89204636768734,33.871,1.73216025508547,2.60875084880873
C1=C2CCC3NCC1C23,28.8824,28.222229,2.28572070220532,28.376,1.78460670989568,0.54190513109671
CCC1OC1C,25.7114,25.408676,1.17739155603764,25.246,1.84346035015449,0.644363463518978
C#CC1NCC2CC1C2,31.1292,31.315712,0.599154411606,31.72,1.86254728877679,1.27455233291298
C#CC(OC)C(C)CC,41.9099,41.535995,0.89216275057101,41.119,1.92344171794061,1.01411756122474
N#CCN1CCC(O)C1,31.707,32.885468,3.71674245213004,32.334,1.93913527556134,1.70553596833055
CCC12CCCCC1C2,36.8744,36.27044,1.63788658812287,36.172,1.94183346234658,0.27214419993366
C#CC#CC1CC1C,31.9933,31.23589,2.36740369135271,31.382,1.94793193550443,0.465585367408069
C#CC1OC1CN,26.4605,27.311813,3.21729882085443,27.01,2.03443169196595,1.11741206960385
N=CC12C3C(O)C1C32,26.4928,27.037834,2.05729166973845,27.046,2.04540412630334,0.030193004510831
CC1C(C)C1CCCO,41.8657,40.025047,4.39656496309366,41.001,2.10897295187922,2.3803151142655
O=CN1C=CN=CN=N1,26.1963,26.142977,0.20355255946734,26.766,2.12844653665097,2.32766569528506
C#CC1CCOC(O)C1,32.8711,33.125862,0.77503375786643,33.591,2.14313357744635,1.38471019022954
CCC1=CCC2CC12,30.6926,30.222897,1.53034745858045,30.029,2.20986379832828,0.645699157481101
CCCC1CC12CCC2,36.919,39.330276,6.53126165188064,37.775,2.26604897418928,4.11720979483785
C1CC2OC2C2COC12,27.7059,27.868544,0.58703606407996,28.364,2.32019461288958,1.74677760541532
CCN1OC1C1CCO1,32.474,33.961525,4.5806644188548,33.252,2.33970888969086,2.1337814266811
CCC12CC(O)CC1C2,37.0427,37.031197,0.03105444733165,36.194,2.34486378957839,2.31308227883073
C#CC1=CNCCO1,28.6495,27.887138,2.66099454894773,27.986,2.37082827127849,0.353255199028087
CCCC1(C)CC(O)C1,41.3513,40.4971,2.06571297618666,40.385,2.39272006933268,0.277578308778024
C=C1CC2C3C(C1C)C23,31.8031,31.176327,1.97079293619495,32.595,2.42951372909955,4.3524252185918
C#CC(C)C1NCCO1,33.7533,35.130405,4.07991344853803,34.632,2.53724878724877,1.43914587664589
CC1C#CC1OCC=N,34.9274,32.928936,5.72176570646921,35.849,2.57078300649948,8.14545454545454
COC12CCCC1NC2,32.7384,33.169506,1.31682083729824,33.624,2.63383297644541,1.35169521770165
C#CCC1CCCO1,30.6425,29.758524,2.88480397800427,29.802,2.82028051808603,0.145882826655923
N=C1C=NOC=CO1,24.2695,23.311481,3.94741764012411,23.597,2.84993855151078,1.20998008221384
C#CC12CC1C1CC12,26.5878,28.352566,6.63750203243915,27.375,2.87561643835616,3.57101735159817
CCNC1=CCC(O)C1,37.5951,36.346306,3.32169392509139,36.542,2.88188933282251,0.535531716928474
CCOC(=N)C(O)CC,40.048,39.220886,2.06530605656025,38.882,2.99881693328533,0.871575536237854
CC(=O)C(NN)NCO,36.9642,36.044712,2.48750935594333,38.127,3.04980722322764,5.46145251396649
O=CC1CCC2OCC12,28.9545,29.865654,3.14684761159481,29.869,3.06170276875691,0.011202249824234
CCC1C=CCCC1,32.9754,32.002407,2.95066299734162,31.994,3.06745014690255,0.026276801900351
CCN(CCO)NC,38.1015,36.389214,4.4940131963001,36.956,3.09963199480463,1.53367788721723
C#CC#CC#CCOC,32.7969,33.92527,3.44047785176771,33.875,3.18258302583026,0.148398523985233
CCCN1CCC1CO,36.9772,35.450836,4.12785126607579,38.215,3.23904226089232,7.23319115530551
C#CC(N)(C#N)NCN,35.7831,36.87793,3.05962783408928,37.004,3.29937304075235,0.34069289806507
N#CCc1nn[nH]n1,22.7487,22.097889,2.86087140569261,22.016,3.32803415697675,0.371952216569769
CC1CCC=C2C(C)C21,34.5264,34.997757,1.36520737177293,35.719,3.33883927321593,2.01921386376999
C1=NC23CN2CNCC13,27.8389,27.85482,0.05718707084275,28.829,3.43438898331542,3.37916681119706
CCOC1OC12CCC2,33.3681,35.21159,5.52470717011883,34.604,3.57155242168536,1.75583747543637
CCC1OC1C1CCO1,35.0247,33.555996,4.19333801242521,33.812,3.58659647462441,0.757139477108711
O=CC1NC2CC1C2=O,27.265,28.082735,2.99921166933983,28.303,3.66745574674063,0.778239055930471
CCCC(C)C#CC=O,39.5227,38.487213,2.61998007533487,38.124,3.66881754275521,0.952714825306879
CC1=NN=CNC(=O)C1,30.702,28.958202,5.67975258269641,29.615,3.67043727840622,2.21778828296471
C1CC2CC3(CC3)C2O1,29.8063,32.035038,7.47740576450202,30.947,3.68597925485507,3.51581090251075
c1cc2c(nn1)CN=N2,24.1503,24.075504,0.30970918382581,23.287,3.70721861983082,3.38602653841199
c1ccn2nccc2c1,23.5436,24.74168,5.08877208780165,24.453,3.71897108739213,1.18055044370834
OCc1cnncc1O,28.2673,29.047146,2.7588267839725,29.365,3.73812361655031,1.08242465520176
C#CC(CCC)NC=O,36.1757,36.86876,1.91581408313712,37.585,3.74963416256486,1.90565385127045
Nc1cncnc1CO,30.9734,29.565186,4.54652848290791,29.826,3.8469791457118,0.874451820559243
CC1C2CC2C2COC12,29.9224,31.067545,3.82704909076073,31.15,3.94093097913322,0.264703049759228
C#CC(CCC)CCC,40.4493,41.839867,3.43780149022008,42.154,4.04398159130807,0.745203302177742
C#CCC1(C)CC1CO,40.2198,38.47441,4.33962622702701,38.655,4.04811796662786,0.467184064157295
C#CC(O)(CCC)OC,38.5061,40.242752,4.51007002837293,40.151,4.09678463799158,0.228517347015017
CCNC12CC1(O)O2,31.1813,31.383747,0.64925805155679,32.521,4.11949202054058,3.49698041265644
CCCC(C)C#CCO,39.0527,40.52049,3.75848209986421,40.734,4.1275101880493,0.524156724112534
C1CC2CC2C2CCC12,30.3714,32.114864,5.74048068039416,31.686,4.14883544783185,1.3534810326327
NC12CCCC=CC1N2,32.1385,34.18943,6.38153690065312,33.538,4.17287852585126,1.94236388574156
CCCC1CCC1,31.2894,30.060604,3.92719548646192,30.036,4.17299240910907,0.081915035290984
C#CC#CCC#CCC,37.6497,35.953274,4.50581605379762,36.122,4.22927855600466,0.467100382038645
CCC1=CC2CN2C1=O,29.379,30.621733,4.2300034439293,30.688,4.2655109489051,0.215937825860271
CCC1(C)COCC1=O,36.9085,35.3738,4.15812517343882,35.376,4.33203301673451,0.006218905472622
C#CC(O)CN1CC1,33.092,31.538155,4.69553184440111,31.714,4.34508418994766,0.554471211452352
C=C(C)CC(N)CC,36.2257,38.103165,5.18268707810079,37.873,4.34953660919387,0.607728460908826
CCN1CC1CC=N,33.9431,32.141617,5.30736196373029,32.521,4.37286676301467,1.16657851849575
CCC(O)C(=N)OC=O,36.7963,35.25379,4.19201982513994,35.248,4.39258965047664,0.016426463912859
CCCC#CC1NC1=O,33.1078,33.81913,2.14852676362566,34.657,4.47009262198113,2.41760683267448
CCCN(C)C(O)C=O,40.9775,38.856827,5.17521375821716,39.22,4.4811320754717,0.925989291177961
C1CC2C1CC1CCC12,32.5668,31.628067,2.88248456525798,31.17,4.48123195380173,1.46957651588065
CC1N=CC=CN=N1,27.3062,25.396206,6.9947268309043,26.132,4.49334149701515,2.81568192254708
C#CC=CC1CC1O,33.133,30.519655,7.88743781830462,31.705,4.50402144772119,3.7386689796562
CCC(C=O)OCCO,36.4968,37.557606,2.90657192797232,38.223,4.51612903225806,1.74082097166627
CC1C2C=CCC12O,31.2338,29.543102,5.41303887325814,29.851,4.63234062510469,1.03144953267897
C#CC1(C)CCCOC1,33.653,35.275772,4.82207260787021,35.296,4.65491840435177,0.057309610154114
N=CC1C=NNC=CC1,29.4855,29.409626,0.25732645849627,30.96,4.76259689922481,5.00766795865634
O=C1CC2CC2CCN1,32.9815,31.189594,5.43306317542006,31.468,4.80964789627557,0.884727342061778
CCOC12CCCC1C2,33.6006,36.39551,8.31804083021513,35.313,4.8492056749639,3.06547163933962
CCCC(N)C(O)C=O,41.0469,38.77655,5.53111125817357,39.137,4.88003679382681,0.920995477425454
N#CC1=CC=CC=CN1,26.4151,28.848791,9.21325727495457,27.771,4.88243131324044,3.88099456267328
C#CC(C)=NCC=N,31.5756,31.280697,0.9339589148061,30.101,4.89884057008074,3.9191289325936
COCC(C)C1OC1O,39.2949,37.125458,5.52092570875132,37.448,4.93190557573168,0.861306344798116
CCCC1(O)OCC1C,40.7273,39.788254,2.305692289497,38.789,4.99703524195003,2.57612725257161
CCCc1ncnnn1,28.2903,29.974667,5.95386615009026,29.797,5.05654931704535,0.596258012551598
CC1COCC=C1C=O,33.8833,32.236458,4.86033584477594,32.248,5.07101215579261,0.035791366906471
CCC1OC1CN1CO1,32.5024,33.608925,3.40444048969508,34.248,5.09693996729735,1.86602137351086
CC1(O)C2CCCC1O2,35.4194,33.65535,4.98046344250521,33.66,5.22697563874036,0.013814616755788
CC1(C)CN(C=O)C1O,37.9171,37.38651,1.3993450404952,36.032,5.23173845470693,3.75918627886325
CC1NCC1=CCC=N,33.4857,34.634804,3.43162535641379,35.335,5.23362105561058,1.98159332106976
CCCC1(C)CCCO1,36.457,38.46064,5.49589915136539,38.49,5.28189140036373,0.076279553130694
O=CC1CC2CCC2O1,28.3384,29.846912,5.32320944031139,29.92,5.2860962566845,0.244278074866317
C#CC(C)(N)C#CC#N,37.0487,34.50267,6.87211619277885,35.187,5.29087447068519,1.94483758206154
CC(C#CCN)CN,38.0503,35.781044,5.96383206874149,36.119,5.34704726044464,0.935673745120292
CCC12CC1C(C)CO2,37.9229,36.27967,4.3330791808326,35.997,5.35016806956135,0.785259882768017
C=CNC(=O)CC(C)C,40.9823,38.017662,7.23394722028816,38.878,5.41257266320284,2.21291733113843
C#CCCCC(=O)C#C,37.5913,35.2162,6.31821250601451,35.66,5.41587212563096,1.244531688166
COCC(C)C1CC1O,37.3477,38.905388,4.17077324284484,39.492,5.42970728248758,1.48539451028055
COC1=CC12CC2C,34.2035,32.666645,4.49326808645656,32.438,5.44269067143472,0.704867747703312
CC1C2CC1C1(CN1)C2,30.724,32.29699,5.11974170328723,32.495,5.45006924142175,0.609355285428517
CCC1NCC1NC=O,33.3937,34.858307,4.38587782954755,35.324,5.46455667534819,1.31834729928659
C#CC(C)(C#C)NCC,37.9273,39.55197,4.28364643817744,40.128,5.48420055821371,1.43548145933015
CCC12CCC1=CN2,32.5126,30.569427,5.9766752267294,30.819,5.49531133391739,0.809802394626685
C#CC1CC2(CC2)N1,31.386,30.357365,3.27736999126675,29.743,5.52398883770972,2.0655784554349
CCCC#CC#CC=O,32.5805,34.46546,5.78555188212897,34.518,5.61301350020279,0.152210440929372
C=C(COC)NC,29.0512,26.044746,10.3488103798611,27.501,5.63688593142068,5.29527653539872
C#CC1OCC1C=O,29.0431,27.381058,5.72267513021057,27.486,5.66506585170632,0.381801644473554
O=C1CCC(CO)CN1,31.3734,33.659485,7.2866978500298,33.269,5.6977967477231,1.17372028014067
N#CCc1nc[nH]n1,24.3219,22.966791,5.57155833650289,23.008,5.71062239221141,0.179107267037546
CCc1cncnc1,24.4687,26.289627,7.44186276833388,25.952,5.71555178791617,1.30096717016029
C#CC1CCNCCO1,31.7705,33.575085,5.68006385256542,33.708,5.74789367509197,0.3943129227483
O=CC1CCC2NCC12,28.9953,30.546614,5.35022466826452,30.764,5.74925237290339,0.706624626186444
CCC1NC1C1(C)CO1,38.8817,36.841118,5.24818138382139,36.71,5.91582675020431,0.357172432579681
Cc1nccnn1,21.9758,21.227392,3.40559981135943,20.747,5.92278401696631,2.31547693642454
CCC1CCOC2CC12,32.4435,34.47611,6.26507174326256,34.507,5.97994609789317,0.089518068797634
C#CCN1CC1(C)CO,35.5161,37.92054,6.76999967889782,37.792,6.02217400508044,0.340124894157496
CCCC(C)C#CC=N,39.1385,38.429344,1.81191364705828,36.912,6.03191374078891,4.11070654529693
CCc1ccnnc1O,28.3183,31.049582,9.64493464547645,30.177,6.15932663949365,2.89154654206847
N#CC12CCC1C2,24.3557,22.551527,7.4076005891211,22.919,6.26859810637462,1.60335529473363
CCC1CC=COCC1,33.0039,32.58784,1.26063576142351,35.244,6.35597548518896,7.53648848030871
COC1(CC#N)CC1,28.7488,30.6843,6.73245307280353,30.736,6.46538261322228,0.168206663196253
C#CC(=C)C1CCC1,32.9583,30.547247,7.31546550342888,30.955,6.4716523986432,1.31724438701341
CCOC1OC2CC21,27.1587,29.385265,8.19835025366382,29.055,6.52658750645328,1.13668903803132
C#CC#CC(C)CC,32.315,34.801147,7.69347813998917,34.573,6.53110809012814,0.659899343418274
CCC1=CC1(O)CC=O,39.0738,35.693577,8.6508688360381,36.656,6.59591881274553,2.62555379746836
CC1C2CC12N,25.9521,23.902351,7.89819945440049,24.346,6.59697691612586,1.82226649141543
N#CC1CC2CC12,21.1084,22.070194,4.55645261784297,22.603,6.61239658452419,2.35723576516392
O=CC1NC2(CC2)O1,28.6326,26.535383,7.32457679537553,26.851,6.63513463185729,1.1754385311534
CCC12CCC(O)N1C2,32.9402,35.42096,7.53110021389139,35.282,6.63737883339947,0.393855223626791
CC1=NC=NC=NN=N1,25.7715,26.932066,4.50329225596149,27.61,6.65881926838102,2.45539297356031
N=Cc1nnnnn1,23.6003,21.70693,8.02265157424922,22.125,6.66802259887006,1.88958192090396
CCCC(C=N)CNC,38.0385,40.138344,5.52031181838179,40.763,6.68375732895027,1.53240929274097
CCCCOC(C)(C)C,41.3987,42.138752,1.78762131091696,44.375,6.70715492957747,5.03943211267606
CN=C1OC1N,21.5845,23.592419,9.30259524498736,23.159,6.79865279157131,1.87149272421089
CC1C2CC3CNC1C32,29.3733,30.840729,4.99579127903784,31.52,6.81059644670051,2.15504758883249
CCC1CC1C1CC1,35.6341,33.50147,5.9848048401748,33.36,6.81684652278177,0.42407074340527
OCC1=CN(F)N=CO1,27.3875,27.510489,0.44906804247133,29.402,6.85157472280798,6.43327324671791
COCC1(C)CC1,28.1251,30.05627,6.86635993957438,30.198,6.86436187827009,0.469335717597189
CC12CCCOC1CC2,36.3729,33.856773,6.91758595969845,34.032,6.87852609308887,0.5148889280677
O=C1C2=C3C(O)C13C2,23.2633,24.81687,6.67820015095782,24.984,6.88720781300032,0.668948126801154
C1=Cc2nccnc2C1,22.9949,24.849617,8.0657754736682,24.729,7.01241457398196,0.48775526709531
N=c1ccnncn1,24.0811,23.53913,2.25060625468874,25.899,7.01918993011314,9.11181898915016
OCC1=NC=COC=C1,28.3636,29.135471,2.72134476580595,30.505,7.01983281429273,4.48952302901164
CC12CCNC3CC1C32,31.5446,32.966812,4.50857558437597,33.952,7.09059849198869,2.90170829406221
CCC1(C)C=CCN1,35.693,32.99681,7.55383152694943,33.317,7.13149443227181,0.961040910045912
C#CCCC1C2CC12,33.2268,29.764399,10.4205082197831,31.005,7.16594097726173,4.0012933397839
N=c1cc2ccnc1-2,23.3737,22.881193,2.10709831558228,21.81,7.16964695093994,4.91147638697846
C1=COCC2CC2=N1,23.5549,24.530542,4.14199327382933,25.395,7.24591455010829,3.40404804095294
CC12CC1OCC2O,27.6832,29.565292,6.79868063807088,29.86,7.29002009377093,0.986965840589417
N=CC1=CCCCC1=O,28.5951,30.782524,7.64964664885494,30.85,7.30923824959482,0.218722852512164
CCC12C=C1C(C)CO2,32.3291,34.335648,6.20662988764863,34.879,7.31070271510078,1.55781989162533
C=C(CCC)NC(C)N,39.1344,41.62224,6.35716443635187,42.238,7.34788579004688,1.45783417775463
C#CC(CC)CCCC,39.0204,41.69639,6.85792109929396,42.142,7.40733709838166,1.05740116748138
CCC1=NCC1C(C)=O,37.9238,34.507755,9.00765408650764,35.308,7.40851931573581,2.26646935538687
CCC(O)CC(N)C=N,37.0272,39.88508,7.7183217477308,40.015,7.46669998750469,0.324678245657874
COCC#CC1CC1,33.9092,31.82546,6.14505669859518,31.542,7.50491408281021,0.898674782829237
C#CC#CCC(O)CO,38.9255,36.605476,5.96016395577569,36.205,7.51415550338351,1.10613451180777
COC1=CCCC1O,32.6704,30.272429,7.33989019854901,30.332,7.70934986153238,0.196396544903079
CCC1=NC(C=O)=N1,29.9803,25.654415,14.4290913345923,27.825,7.74591194968554,7.80084456424079
N#CCC1C2CCC12,25.4017,27.509766,8.29891552533884,27.544,7.77773743828057,0.124288411269247
C#CC1CCCC(O)C1,38.0089,35.293037,7.14533329154281,35.266,7.77774627119605,0.076665910508705
CCC1=C2CCC2C1C,39.1448,35.34965,9.695154051956,36.293,7.85771360868486,2.59926156559117
CC(C)C1COC1=O,32.6621,30.529343,6.52976186048299,30.282,7.85978469057527,0.816798758338289
C=CC1CCC(C=O)N1,30.8803,32.48828,5.20714257957339,33.515,7.86125615396092,3.06346412054303
C=C(C)C(O)CC#N,34.9713,32.208702,7.89961457708937,32.422,7.86287089013634,0.657880451545231
C=CC(C)NC(C)CC,39.4063,41.753166,5.95556090962731,42.809,7.94856221822513,2.46638323716975
C#CC(C)C(C)C#C,38.0693,35.459324,6.85585528744515,35.261,7.96432318992654,0.562445761606306
CC1N=CN=NN=CO1,26.9545,27.982742,3.81473338244194,29.292,7.97999453775776,4.46967772770724
CCNN(C)C1=CO1,31.0374,31.137722,0.3232294437706,33.801,8.17608946480873,7.87928759504157
CCCC1CCONC1,33.1646,35.752293,7.80257453144811,36.12,8.18217054263565,1.0180149501661
CCCC1OC12CC2O,39.7868,36.928543,7.18393263388783,36.766,8.21628678670511,0.442101398030788
CCc1cnccn1,28.1531,25.78646,8.40631803792532,26.007,8.25200907447993,0.848002460875917
CCC1(COO)CC1=O,40.048,35.24021,12.0050652047133,36.993,8.2583191414592,4.73816668018275
N=CC1=C2CCC2C1,25.0669,26.208612,4.5546614939087,27.336,8.30077553409423,4.12418788410887
CCC1OC(C)NC1O,33.7825,36.41534,7.79350380695326,36.841,8.30189191390028,1.15539751906843
CC1C2CC(N)CN1C2,31.5166,35.376274,12.2464799784454,34.376,8.31801256690714,2.90980335117525
CCCN(C)C1OCO1,39.2103,36.37605,7.22833275504637,36.189,8.34866948520268,0.516869767056286
CCn1ncc(CO)n1,29.1436,32.397842,11.166233434533,31.815,8.3966682382524,1.83197234009114
C1CC2CC3COC23C1,27.6639,30.039486,8.58731390511273,30.22,8.4583057577763,0.597332892124417
CC1C2CC3CCCC312,30.5612,32.63172,6.77500064324055,33.396,8.48844172954845,2.28853754940711
CC(C)OC(C)NC=N,37.098,40.77234,9.90441227879535,40.552,8.51745906490432,0.543351745906491
COCC1(OC)CC1C,35.8669,38.791626,8.1543874061112,39.209,8.52380830931674,1.06448519472571
C#CCN1CC(=O)C1,30.9466,28.824627,6.85688598228102,28.512,8.5388608305275,1.09647516835017
COCC1(OC)CC1,36.4962,33.748352,7.52913440089311,33.624,8.54211277658815,0.369831073043049
C1CC23CC24CC4C13,24.4173,26.523344,8.6252126153055,26.698,8.54258745973481,0.654191325192894
CNCc1ncco1,24.6204,26.657799,8.27524640984648,26.935,8.59328011880453,1.02914794876554
C#CC#CC(C)C,32.1894,29.284912,9.02311907219457,29.602,8.74062563340315,1.07117086683333
C#CCC=NCCN,36.5031,36.086292,1.14184201658023,33.558,8.7761487573753,7.53409619166816
C#CC1CNCC(=O)C1,34.9471,32.106308,8.12883477198841,32.126,8.78136089148976,0.061296146423455
CCCC1CCCCO1,33.5652,36.936646,10.044467209528,36.814,8.8249035692943,0.333150431900916
COC1(C)CC(C)C1,38.3777,34.863403,9.15713208370355,35.195,9.04304588719988,0.942170762892462
CCCC12CCC1C2,35.5321,32.309166,9.07048568874385,32.573,9.08451785220888,0.809977588800549
CCCC1CNCCO1,32.9162,35.929157,9.15341763958195,36.228,9.1415479739428,0.824895108755673
N=c1cncnc(=O)o1,23.7286,25.31592,6.68947968316138,26.136,9.21104989286807,3.13774104683196
OC1CC2CCC1CC2,29.6804,32.9776,11.1090150323319,32.705,9.2481271976762,0.833511695459423
CC1C2(O)CCNC12C,33.6301,36.666885,9.02996237292355,37.058,9.25009444654326,1.05541313616493
CCC1=C2C(=O)NC12,32.2614,27.43777,14.9517043788991,29.501,9.35697095013729,6.99376292329074
CCCC1=CC(C#N)C1,37.7162,34.087208,9.62183943719289,34.482,9.37938634649963,1.14492198828375
Cc1nncnn1,22.1872,21.183048,4.52581556802564,20.275,9.43131935881629,4.47865844636252
N#CCc1ncco1,25.2694,22.983059,9.04786449443453,23.091,9.43397860638344,0.467459183231563
CCC1CCNC(O)O1,38.6672,35.584846,7.97149393650941,35.331,9.44269904616342,0.718479522232588
CCC1=CC1N1CC1,34.5027,30.938232,10.3309815699206,31.525,9.44551942902458,1.86127835051546
N#CCc1cnnnn1,23.2848,24.335022,4.51033280361544,25.723,9.47867667068382,5.39586362399409
C#CC1CCC1OCC,33.0085,36.80638,11.5057673798747,36.486,9.53105300663268,0.878090226388204
CCCCN(O)CCC,38.6928,41.97121,8.4729212663243,42.771,9.53496528021323,1.86993523649202
N#CC1NC2=NCC21,25.4393,24.033596,5.52571792927336,28.144,9.61021887436043,14.6049033541785
CC1C2=CC2CC1CO,32.0191,34.06823,6.39971040814066,35.494,9.79010536992167,4.01693243928551
CCC1=CC1(C)C1CO1,40.5807,35.97589,11.3472879637827,36.925,9.90033852403522,2.57037237643872
COCC1CCC(O)O1,38.2016,35.958046,5.87293212987765,34.757,9.91052162154387,3.45555139971806
C#CC1CCOCO1,30.1404,27.396511,9.1036911325634,27.422,9.91320837283932,0.092950915323464
CCc1ncnnn1,27.3875,23.92495,12.6428127941722,24.916,9.91932894525606,3.97756461711351
COCC1OC1=O,22.0195,24.618944,11.8051916169342,24.45,9.94069529652351,0.690977505112473
CCC1CCCC1(C)O,35.56,39.49423,11.0636343167523,39.496,9.96556613327932,0.004481466477619
COCC#CC1CCO1,30.2994,33.52777,10.6549007442185,33.665,9.99732660032675,0.40763404128918
O=CC1=CC2C=CC12,27.1812,23.89605,12.0861128297804,24.699,10.0497995870278,3.25094133365724
OCCC1=C=CCC1,27.4145,30.558971,11.4701030660027,30.491,10.0898625824014,0.222921517824932
CCCC1OCCC1C,32.2732,38.280857,18.6150028078456,35.915,10.1400529026869,6.58737853264652
O=C1CC=CCNCN1,28.0329,31.552492,12.5552195517539,31.251,10.2975904771047,0.964743528207096
CC1COOC2CC2N1,29.5742,31.285625,5.78688673831809,33.005,10.3947886683836,5.20943796394487
CCNC#CC(=N)OC,40.6884,35.91666,11.7275186322444,36.829,10.4792419017622,2.47723261560184
CC(=O)CC(N)CCO,35.6742,39.496887,10.7155513144829,39.852,10.483288166215,0.891079494128264
CCC1=CCC1(C)C,39.186,35.47268,9.47614163685093,35.467,10.4858037048524,0.016014887078124
Cn1cnn(C)c1=N,25.6654,28.312462,10.3137369884254,28.691,10.5454672196856,1.31936147223868
CCC(=N)CCC(N)O,36.0626,40.436638,12.1290142097851,40.332,10.5856391946841,0.259441634434199
CCC1(OCC=O)CC1,40.7918,37.0476,9.17880605298009,36.878,10.6128314984544,0.459894788220627
C#CC1NCC(O)C1N,31.0247,35.292747,13.7569339834345,34.757,10.7382685502201,1.54140748626176
