SMILES,des_cv,pred_cv
CCc1nc(=O)c1=O,27.2613,27.098145
CC1=CC(N)NCN1,26.9927,30.245659
CCC=NCC1CC1=N,33.7626,35.246212
CC12NCCCC1C2O,21.3224,35.91494
CC1CC(=N)CC1C=O,31.166,33.643528
C#CCNC(=O)C=C,34.891,30.431368
CC(=O)C(O)C(N)C=O,42.0365,35.886757
CC1=NON(O)C=N1,23.8638,25.534777
CCNOC(C=N)NC,36.6951,38.08076
CC1=CC(=N)CC1O,30.7511,29.6566
CC(O)C(C=O)ON,32.8066,32.813637
CC1CCC(=N)C(O)C1,32.0029,36.974083
NCC1C=C=CNC1,30.7472,28.860317
N#CC1NCC1N=C=N,27.2283,28.701
CC1COC2NCC=C12,25.9247,31.786877
CC(=O)C=CNC(C)C,36.8431,40.431335
CCC1=NC2CNCC12,25.0888,31.80041
O=CC1NCCN2OC12,21.9779,28.50667
N#CC(C=O)CN=N,24.9248,27.00842
CC(=N)N(N)C(C)CO,39.3009,40.19485
NOC1C2CC(=O)C1C2,24.092,30.129528
C#CC(=C)OC1CC1,36.036,30.00574
CC(=N)CNCC(C)=O,39.6273,38.03235
N=CCc1ccco1,24.8625,25.760172
CC1CNCC2C=C1C2,32.8001,31.164259
C=C=CN(C)CC(=O)O,36.382,35.14021
N=CC1CC2CN2CN1,23.8144,31.025263
CCC=NCC1=CCC1,33.2378,34.71638
CC1=NNC=C(N)N=N1,21.068,30.606514
CC1CCC(C)NC1,22.5916,33.69742
CCCC(C)OC1=CC1,34.891,37.577774
C#CC#CC1=NCN=C1,28.1758,27.958145
CC12C=NCN1C1CC12,33.8052,29.764221
N=CCNNC1CCN1,21.691,32.648796
C=C1NN=CC=C=C1C,22.7796,29.431854
CCC(N)(C=O)COC,36.2795,39.900635
CCC(N)C(=O)NCO,35.6809,38.98736
N#CCNCC1CC=N1,27.2613,30.179035
CCC1=CCNC1C=O,31.3135,33.793114
NC1C=C2OC21O,27.1443,22.838245
C#CC(CC)NCN,32.1028,36.06086
CCC(N)C(C)=CCO,38.7718,41.95195
C#CC1=CC(CO)C1=O,31.4705,31.233978
CC1CNCC12COC2,34.2985,32.820377
CCOCC(C#N)C#N,40.5482,33.64438
C=C1CC2C(C)=NC2O1,35.9176,30.168755
OCC12CCC13CC23,28.8557,30.112888
CC1=Cn2cncc21,23.8079,23.755371
CC(=N)C1CCC1C=O,32.6702,34.225174
N=CC1CCCCN1,22.3216,29.636604
CC1=C(N(C)C(C)C)C1,35.9183,39.77816
CC1(CC=N)CN1,39.6993,28.616589
N=CC1CN2NCCC12,22.3714,29.809153
CC12CC=CC(=N)N1C2,28.7125,32.100193
C=CC1(C)CC(=N)N1,36.6471,31.56404
CC12CCC1N1CC12O,30.8106,33.068886
C#CCCC(=N)C1CC1,27.9625,35.408226
N#CC1NCC2=C1CO2,24.5224,26.74862
Cc1nncnn1,22.3714,21.18313
N#CC1CCCC(=O)N1,31.518,30.37454
CC#CNC1NC1NN,26.22,33.71723
C=C(C#N)C#CCCC,37.4232,36.07415
C#CC#CC(=C)C#N,39.6273,28.292894
C1=CC2C3CC3C2N1,27.2024,25.843674
O=CC1NC2OC12O,22.9941,25.62817
CC1CN=CC(=N)C1O,38.0895,32.66038
N=CC1CCCC2CC12,22.634,32.56435
C=COC1NC(C#N)N1,27.7923,29.966106
CC1OC2CNNCC12,32.5542,30.231077
CCC(O)c1cn(N)o1,33.2184,34.639126
CC1=NC2(CO)NC12O,29.6407,33.593254
C#CCNCC(C)C=O,35.9176,37.44871
NCCC1=C2NCC2=N1,21.8611,31.602552
C=CC(NC=N)C1CO1,25.1081,32.66259
COC1=C(C)C(C)C1,41.5254,34.540466
C#CC1NC1NCC=N,26.9163,33.792553
CN1C=CC=C(C#N)O1,24.9231,28.098547
C#CC(=C)CC(C)O,38.0761,34.555832
CCNC1CC2NCC12,35.3705,33.59752
N=C1OC=C1CC=O,25.0908,26.433846
NCC1CC2NC12O,29.1089,30.28246
N=C1NC2C3CN3C12O,23.6176,29.904312
O=C1C=CCCOC=N1,28.6746,28.209772
C#CCC1C(=O)C1C,31.013,30.558075
CC1N=CN=C(N)C=N1,24.5613,30.140312
CC1=CC(N)N2CC12N,38.7718,34.511723
CCC(C)(N)CCC=N,38.0761,41.213375
C#CC(C)CN1CO1,31.5872,30.863878
C#CCNCC=CN=O,23.965,33.806217
CC1C=C(C=N)C1=O,24.5613,28.160791
N#CC1CCNNC1=N,28.8357,29.482128
O=C1CC2NCNC2O1,22.7602,27.20701
CC1CC2NCCC12,22.6807,29.787945
CC12CC1NNNC2O,27.2283,31.392166
CC#CCCC(=O)O,38.1267,32.367607
N=c1cc(F)c(O)no1,21.4436,27.815508
N#CCNn1cncn1,21.068,26.833527
NC1CCCNC1,23.1735,27.89738
O=CC1Cc2ncoc21,22.3216,24.990112
CC(O)C(O)C(O)C=N,41.5055,38.321716
NCC1NC2CC1C2=O,28.3156,30.41187
C=C1C=C(CCC)C1O,35.5323,35.803825
CC(C#CC#N)=CO,35.8989,30.05215
C#CC(=C)COC(C)=O,38.8618,34.326523
CC12NC13C(N)C23,36.632,26.171154
C=CC(C#N)CN=C,24.6603,29.745075
O=CC1C=CN=CO1,21.2488,22.398594
CC#CCNC1CON1,32.6702,34.013893
CC12CON(C1)C2C#N,25.9181,29.92729
C=COC(C)C(C)C#N,40.6919,37.364517
CCCC(CC)C(C)N,37.8609,42.176212
C#CCN(C#C)CC#N,28.2448,38.326637
CC1NCC(=O)C(C)O1,31.671,34.65179
CCC=C1CCCC1,34.1805,32.349827
CCC(C)C=CCCO,35.548,41.18864
CC1=C2CN2C2OC2O1,27.7091,28.470089
N=CC1CC2(CO)OC12,21.068,31.106606
C#CNCCC(C)NC,39.2632,40.45803
CN1N=CC=C(N)C=N1,21.088,30.043922
CCN=C1NN=C1O,36.0723,29.034626
CC1CCCC1NN,27.8516,32.064583
CCCC(O)NCC#N,31.671,38.017776
CCC(N)(N)OCC#N,41.6997,39.130447
N=CC1=CC(C=O)=C1,26.566,25.64423
OC12CCC3C1CN32,21.9388,25.594194
C#CC(N)C=N,31.0301,22.884575
CC1N=CN=NN=NO1,21.4573,27.708445
Cc1ccc(ON)cn1,25.9489,31.682053
CCCC1NC2CNC12,30.2601,36.27176
CCNNc1nnco1,27.9629,30.740479
CC1CC1(N)CC=O,31.9643,34.048893
C#CC#CC(=N)C=N,39.9379,28.382662
C#CC1CC2CNC12O,26.9354,33.325676
N#CC1CNCC(N)C1,28.6746,33.698586
Cc1ncc(NN)[nH]1,25.5483,27.95471
CCC(N)C1C2OCN21,33.8284,34.23235
N=Cc1ncccc1O,23.0752,27.90491
CCCCCC(=O)C=N,39.6993,37.619118
CCCCC(C#N)CN,37.2702,38.788406
OC1CC2CN1CO2,29.343,24.948708
CC(=N)C(C)C(C)=O,33.8052,34.07309
N#CC#CC1C=COC1,28.2991,27.995705
C#CCNC(=C)C(C)C,39.0261,39.402485
CC1CC1CC1NN1,37.1088,30.310478
N=C1C2CN(C2)C2CC12,32.8066,28.738869
CC1N=NC2OC2CN1,23.7274,29.493187
NCC1=CC(=O)CC1,32.2607,29.042141
C#CCN(CO)NC,21.068,33.361176
CC#CCCC(=N)N,39.9709,33.914394
N=C1CC(=O)C1=N,35.2538,22.176908
CC1C=CC(C=N)C1O,41.8232,34.232456
CC1CCN(C)C1(C)C,32.5124,40.445267
CNC(=N)C(C)O,39.4312,26.874413
CC(=N)C1CCC1CO,34.3832,36.78368
CC1=NOC(N)=C(C)O1,27.4788,31.424652
CC(C)CON,36.0385,31.529327
N=CC1CC2CNCC12,21.088,30.7446
C=CCC(C#N)C=O,23.0752,29.180326
O=CC1CN=CC=N1,25.2336,24.406818
CC(=N)CC(C)=CO,41.0192,34.936382
O=CC1=CC=NC1O,21.2488,24.681389
N#Cc1nnnn1C=O,25.6751,22.613028
C#CCNCC#CNC,28.7125,37.42487
CCC#CCC1C=N1,27.2613,29.186052
CC1=CN=CN=NCO1,26.745,27.244175
CC(C)(C)C1(C)CN1,41.6908,38.09561
C#CCNC1CONN1,22.634,30.202993
CC1CCNCC(C)O1,39.1604,38.481853
NC(=O)NC(O)(O)C=O,40.6824,34.26947
C=C1N=CC(O)=C1N,28.5371,28.282309
C=CC(CC)CCCC,40.1534,41.91836
CCCCCC(C)=NN,32.3331,39.791054
N=CC1CC2CNC2C1,26.4733,30.811905
CCC=CCC(C)CC,34.0783,42.23188
CC#CC(C=N)CO,40.1752,32.626373
CC1N=CC=NN=CO1,27.3973,28.558119
CCC(C)(CN)C1CO1,40.8518,39.99362
O=C1NCC2CNCC12,23.8638,29.397564
O=CC12CCCOC1N2,26.6414,29.988632
C#CCC1(C)CC1=O,34.7064,31.0451
COC1=C2CCNC2=C1,23.0752,32.554974
O=C1NCN2NC2N1,21.4436,22.612331
NCC1CCC=CNC1,31.1641,36.11961
CCNOCC(=N)C=O,34.6288,34.562656
CC1(C)C(N)C2OC21C,27.9946,37.712708
C#CCNC(C)CNO,28.8357,40.0191
CC#CC1CCC1N,31.671,33.392754
C#CCNCC(C)CO,32.2832,40.182335
CCC(N)CCC(C)=N,39.9203,40.969826
CC1=CN=NN=NN1C,21.9391,28.695353
C#CCN(CC)OC=O,34.8221,35.25817
CCC#CCC1C=N1,26.6414,29.185833
CCC(=CCN)CC=O,37.4819,38.373856
OC1CNC2CCCC12,26.2093,32.403305
Cc1ccc(N)nc1N,24.4911,33.113926
COCC(C)CCNO,39.7886,41.344536
N=C1C2CC3CC(O)C132,28.8557,30.21901
C#CC1NCCC1=N,31.9359,28.78587
N=C1NCC2OC2N1,23.1064,25.613667
C#CC1NC1NC1CC1,29.8684,33.611244
NCCC1CCCN1,25.5433,32.030403
CC(C=O)=CCC#N,36.8169,29.737339
O=CC1=C2NN2CC1,21.8134,24.847607
CC1CC(C)C(O)CN1,30.0824,37.937073
Cc1ncc(ON)cn1,26.9244,30.260641
CCNC1=CC(=O)C1,35.5323,29.862476
CC1=C(C)C(=O)N=N1,34.073,28.088625
C#CCN(CO)C(N)=O,37.3775,35.173794
N=Cc1cc(C=O)co1,24.5647,27.441196
CC1CCC(O)CN1,28.8357,32.490856
CC1=NCCC2(C)N=C12,32.5771,29.515522
C#CC#CC=NCC=O,39.3148,32.0832
COCC1CC2C(=O)C12,34.5055,32.38829
Cc1ncc(ON)nn1,23.4607,29.794155
N#CC1CCCC1N,32.9972,30.010492
C1=C2CC3CCC1N23,27.7091,23.165287
CCCNC(C=O)CC,40.2621,39.75306
NCc1cncc(N)c1,26.9253,32.880096
CCC(N)C(=O)NCO,41.6908,38.98737
CC1N=CC=NN=N1,28.3156,24.416601
ON=CC1CCCC1O,31.1641,34.315796
COC(C)C#CCCN,34.3292,38.316475
CC1OC=NOC=NO1,25.3575,26.813732
C1=Cn2cccc21,21.8134,21.06784
N#CC1CC2OC(O)C12,25.8204,28.727592
CCCC#CC(C)=NC,41.8421,39.241016
CCC(N)C(=O)C=N,41.5994,33.0021
O=C1NCC2C3C1N23,21.7046,22.65615
CCC=C1CC=CC1=O,36.8431,32.331043
Cc1ccc(N)nc1N,22.5374,33.1139
C#CC#CC=CC(C)=O,39.7315,33.200912
NC1CN=C(C2=NC2)C1,30.2601,30.41566
CC(O)C(O)NC=O,35.4439,32.940315
C#CCNCC(N)C=C,39.7823,39.01989
C1C2C3CN1CC1C2C31,21.9319,27.932608
N#CC1=NOC=NC1,22.5601,22.074171
N=C1CC2CC2C1C=O,25.9423,31.027102
CCCC=CC=C(C)O,36.632,40.321373
C1=NCCC2CCC1C2,26.754,30.572891
CCNCC1OCC1N,41.3225,37.13088
NC1=C2CC3C(CN1)C23,26.2392,30.27909
CC(=O)CCC1(C)CN1,38.0761,37.744183
N#CC1CCC2NC2N1,25.2222,29.888065
N#CCC1=CC=NC1O,30.0136,28.615318
CC(=N)COCC=O,34.0783,31.656754
CCCC1CC=NC=N1,25.2336,32.286797
CC1NC(C)C1CC=N,39.2532,39.227314
Cc1ncnocco1,24.9826,27.089314
OC12OC3CC1C2O3,21.7046,22.490997
CNCC1CNC1=O,23.1038,30.903187
CCC#CC(C)CC=N,36.8757,39.114136
CCCCNCCC=O,27.9625,39.58453
C#CC#CC(C)C=C,38.8618,32.65638
O=C1NC23COC2C13O,23.1631,28.005154
CCC(N)C(C)(C)C#N,34.7887,40.91497
CC1COC1OC1CO1,37.3103,32.406384
CCCCN1CCCC1,36.4445,38.248398
C#CC1CNC(CO)C1,36.2691,35.253933
C#CC#CC=CCC,28.9485,27.885271
CC1=NC=CNCC=C1,25.9423,30.372744
