SMILES,des_cv,pred_cv,Err_pred_des,DFT_cv,RE_des,RE_pred
N=CCCC(N)(N)NN,39.245,42.04164124,0.071261084,40.237,2.465392549146319,4.485029301389256
CC1CNC(C=N)C1,39.245,42.0896225,0.072483692,30.895,27.027027027027025,36.234414953876026
CCN(C=N)C(N)C#N,39.895,42.28022766,0.059787634,36.318,9.849110633845491,16.416729059970272
CC1=C=NCC1N,39.895,42.4203949,0.063301038,30.214,32.041437744092164,40.399797775865494
CC1CCC=C=NCC1,39.895,42.63430786,0.068662937,34.55,15.470332850940686,23.3988650072359
NNNC(N)=NN1CN1,39.895,42.78577423,0.072459562,34.987,14.028067567953814,22.290491411095548
NNCCC1C=NNN1,40.439,42.94630814,0.062002229,33.73,19.89030536614291,27.323771538689606
CCC(C)CNN,40.644,41.97686386,0.032793619,33.536,21.19513358778625,25.16956065124046
N=NCC(N)CN=NN,40.644,42.34939194,0.041959254,36.098,12.593495484514374,17.317834616876276
CC(N)C=NNCC#N,40.968,40.35871887,0.014872123,36.802,11.320036954513354,9.664471686321388
CN(N)C(CN)CCCC#N,40.968,40.59005737,0.009225313,48.129,14.8787633235679,15.66403338943257
CCCN(C)NCNC,40.968,40.07187653,0.021873742,42.114,2.721185354039022,4.849037066058793
CCCCC(=N)C(C)N,40.968,40.44102097,0.012863187,41.566,1.4386758408314462,2.7064885483327856
CNC=NN=NCNCC#N,40.968,41.18827057,0.005376649,41.983,2.417645237357963,1.89297913441154
CC(C)NN(C)N(C)C,40.968,40.0273056,0.022961687,43.272,5.324459234608973,7.4983693843594015
CCCN(C)N=CC#N,40.968,40.45523071,0.012516337,36.65,11.781718963165089,10.38262130968623
N#CCNCN1CNC1,40.968,41.27100754,0.0073962,32.269,26.957761318912905,27.896766370200503
CCCCNCN(C)N,40.968,39.96947098,0.02437339,42.161,2.8296292782429204,5.19800056924647
CNCN1CC(C)CC1(C)C,40.968,41.59072876,0.01520037,49.46,17.1694298422968,15.910374524868587
CCCNN(C)CN=N,40.968,41.96467972,0.024328249,39.089,4.806978945483397,7.356749264498966
CC(N)CN(C)C#N,41.063,41.01679611,0.001125195,34.361,19.50467099327728,19.370204912546214
CN(C=O)CCCN=N,41.063,41.179039,0.002825877,33.787,21.53490987657976,21.878352620830512
CC#CN=O,41.063,41.07345581,0.000254629,17.763,131.17153633958227,131.23039920058545
CC=NNC(CN)CC#N,41.063,40.20173264,0.020974292,41.273,0.5088072105250426,2.59556455794345
CNNN(C)NCC#N,41.063,41.90809631,0.020580482,37.164,10.491335701216233,12.765300586589163
CCCCNC(CN)=NC,41.063,41.46303177,0.009741903,45.993,10.719022459939556,9.849255821538062
NN1CCCC1,41.063,40.72466278,0.008239467,22.695,80.9341264595726,79.4433257545715
CN=CNC(=N)N,41.063,40.1265564,0.022805046,23.846,72.20078839218318,68.27374150800972
CCCCN(CC=O)N(C)C,41.063,40.4754715,0.014307978,49.729,17.426451366405914,18.607911882402625
CN(C=N)CNCCCC#N,41.063,41.48338318,0.010237517,44.746,8.230903320967236,7.291415590220367
CCC=C(C)CC#N,41.063,40.16840744,0.021785855,30.073,36.544408605726076,33.56967193163303
CCN1C=CCNO1,41.063,41.00888062,0.00131796,29.924,37.22430156396205,37.043445461836654
CN(N)NCC#N,41.063,40.97789764,0.002072483,27.906,47.147566831505785,46.84260603454455
CC(CC#N)NN(C)C,41.063,40.67558289,0.009434701,38.865,5.655474076932974,4.658646314164413
CCNCC(CNNCC)=NN,41.063,40.3270874,0.01792155,53.717,23.55678835377999,24.926769179216997
CN=NNCN(N)CC#N,41.063,40.3817749,0.016589755,39.416,4.178506190379556,2.4502103206819736
CCNCC(CNC)=NC,41.063,40.19809723,0.021062825,45.224,9.200866796391285,11.113353020520067
CNC1C(C)C1(C)C,41.063,40.1619339,0.021943504,37.798,8.63802317582941,6.254124292290595
CCCNCCC(C)CC=N,41.063,40.43091583,0.015393034,50.518,18.716101191654456,19.967307039075173
CN=C(C)CNCNC,41.063,40.04232025,0.024856434,40.772,0.7137251054645442,1.7896589571274293
CNCNC(C)C(C)=N,41.063,40.53668976,0.012817141,40.563,1.2326504449868105,0.06486265808742159
CN=CCNCCCC#N,41.063,41.03697205,0.000633854,40.869,0.4746874158898007,0.41100112554748847
CNC(C)N(C)CC=O,41.063,41.67495346,0.014902795,39.622,3.6368684064408727,5.181347382767144
CCNCN(CC=O)N(C)N,41.063,41.95496368,0.021721834,47.874,14.226929022016124,12.363780590717306
CCCCN(C)C=NN,41.063,41.91724777,0.020803345,38.426,6.862540987872795,9.085639332743458
CN=C(C)NCCNC,41.063,40.33127975,0.017819454,40.941,0.29798979018587696,1.4892656505703383
CCCCNN(C)N(C)N,41.063,40.54958344,0.012503143,46.908,12.460561098320113,13.555079218896568
CC(CCNCN)NCN,41.063,41.69300842,0.015342484,46.673,12.019797313221774,10.669962462237276
CNNCC(N=CC#N)NC,41.063,40.74385452,0.007772094,45.09,8.931026835218454,9.638823419827022
CN(C)C(N)CC#N,41.063,40.42442322,0.015551148,34.103,20.40876169251972,18.53626724921561
CN(NN)N(N)CN=N,41.063,40.58216095,0.011709789,37.704,8.908869085508174,7.633569249946959
CN=CNC=NN(N)CC#N,41.063,41.12226105,0.001443174,42.955,4.404609475032001,4.266648702130135
CNC(=NN)NCC#N,41.063,40.35468292,0.017249521,35.499,15.67368094875912,13.678365362404573
CCN(C)N(C)N,41.063,40.68034363,0.009318763,32.793,25.2187966944165,24.051912389839305
CNC=NNC=NNCC#N,41.063,40.09404373,0.023596821,37.937,8.239976803648167,5.685857421514631
CNCCN(C)NC#N,41.063,41.9476738,0.021544305,37.714,8.879991515087246,11.225735270721744
CCCCCN(C)CC#N,41.063,41.99846649,0.022781251,43.775,6.195316961736142,4.0583289777270135
CCCCCC(N)=NNNC,41.299,42.15229797,0.020661468,49.724,16.94352827608398,15.227459637197324
CC(NN)NCNCN,41.299,42.18482208,0.021448996,41.194,0.25489148905179604,2.4052582414914814
CCN(CN)CNN=N,41.299,42.4213028,0.02717506,38.503,7.26177180998883,10.176616886995816
CCCC(C)=NOCC,41.299,42.66428375,0.033058518,39.271,5.164116014361739,8.640685875073215
CCC(C)C(=N)O,41.299,42.87373352,0.038130064,30.768,34.22711908476339,39.34520774830993
CN(C)CCNCC#N,41.741,42.57655334,0.020017569,37.958,9.966278518362405,12.167536066178403
CCCCCCN(C)NC,41.741,42.41687393,0.016192088,47.837,12.743274034742988,11.33040548111295
CN(CCN=N)NC#N,41.741,41.85320663,0.002688164,34.519,20.921811176453552,21.246868767924923
CCC(C)CN=C(C)C,41.741,41.11343002,0.015034857,43.163,3.2944883349164726,4.748441906262295
CCC1(C)CC1C,41.741,40.91720581,0.019735852,32.751,27.44954352538855,24.934218222344363
CN=CCNCCNC,41.741,41.41821289,0.007733095,39.828,4.803153560309322,3.992700838605997
CCC(C)N(C)N,41.741,40.71583176,0.024560222,33.841,23.344463816081078,20.315096362400638
CNN(C)CCNCN,41.741,41.28192139,0.010998266,41.492,0.6001156849513215,0.5063111202159368
CC=NN=NC(=N)CNCC,41.741,41.00505447,0.017631238,45.105,7.458153198093333,9.089780578649817
CN=CCC(C)N,41.741,41.10897446,0.0151416,31.828,31.14553223576725,29.159778999622972
CNN(C)NCCNCN=N,41.741,42.7180481,0.023407396,47.343,11.832794710939321,9.769030057241844
N#CCNCN1C=NC1,41.741,42.2436142,0.012041259,30.964,34.80493476295053,36.428155923007374
CCN(C)CNCN,41.741,41.31641769,0.010171829,37.087,12.548871572249027,11.404043708037852
CCNCC(=N)N(C)N,41.741,40.94315338,0.019114219,39.86,4.719016557952836,2.7173943301555417
CN(CN=NN)NC#N,41.741,41.48799896,0.006061212,34.665,20.412519832684264,19.682674051637097
CCN(C)N(N)CN,41.741,42.37869263,0.015277368,37.705,10.70415064315078,12.395418724307135
CNCC#N,41.741,42.08390427,0.008215047,19.025,119.40078843626809,121.20317618922472
CC(N)NN(C)C,41.741,41.50393677,0.005679386,33.37,25.08540605334133,24.37499781240637
CN(CCCN=O)NCN,41.741,41.28317261,0.01096829,42.842,2.569908034172072,3.638549530834222
CCC(C)CNCN,41.741,42.61045837,0.020829841,38.314,8.944511144751264,11.213807929216484
CNN(C)CCN=N,41.741,42.02136993,0.006716895,34.025,22.677443056576053,23.501454606906687
CCNN(C)NCCCN,41.741,41.17917633,0.013459756,47.13,11.43433057500531,12.62640286441758
CNC=NCNCC#N,41.741,41.39115906,0.008381231,35.494,17.600157773144755,16.614523750493042
CNCNCN(C)NC#N,41.741,42.4486351,0.016952998,41.869,0.3057154457952187,1.3844015858988687
CCCC1NC=CNC1NC,41.741,42.09050369,0.008373151,46.134,9.522261238999437,8.764677482984354
CNCC(CCC#N)NC,41.741,40.94667816,0.019029775,43.238,3.4622322956658493,5.299324298071146
CN=NN(C)NCN,41.741,41.00309372,0.017678213,34.487,21.034012816423573,18.894347783222663
C=NN(C)CCNC,41.741,41.94908142,0.004985061,35.188,18.622825963396604,19.214167954984642
CNN(C)NCN,41.741,42.37297058,0.015140284,32.314,29.173113820635017,31.12883140434487
CCNCNC(CN)CC#N,41.741,40.78390503,0.022929373,47.377,11.896067712181022,13.916235662874396
CN(NN)N(N)CC#N,41.741,42.30965424,0.013623398,37.049,12.66430942805474,14.199180112823562
CNNC(CN)CCCN,41.741,41.02522659,0.01714797,46.677,10.574801293999187,12.10826190629217
CNCC(CN)CCCC#N,41.741,41.05205536,0.016505226,48.017,13.070370910302605,14.505164087718944
CNC=NNNNCNCC=N,41.741,41.1318512,0.014593536,49.709,16.02929047053854,17.254720070812134
CN(NN)NCC#N,41.741,42.10678864,0.008763294,32.268,29.357257964546918,30.490853601090855
CC(NCC#N)N(C)N,41.741,41.0546875,0.016442167,38.362,8.808195610239293,7.0191530681403425
CNC(C)N(N)N,41.741,41.91283417,0.004116676,32.558,28.205049450211927,28.7328280914061
CCC(C)CCCCCN,41.741,41.24617004,0.01185477,48.992,14.800375571521876,15.810397534291305
CNC(C)=NC#N,41.741,42.71630859,0.023365722,25.152,65.95499363867684,69.83265183683204
CN(CNCN=N)NN,41.741,41.7016716,0.000942201,37.62,10.954279638490172,10.849738437001594
C#CC(C)(CC#N)CNCC,41.741,41.23192978,0.012195928,47.498,12.120510337277356,13.192282243462875
CC(N)NCCN(C)N,41.741,41.4060936,0.00802344,42.29,1.298179238590682,2.0901073539843953
CCC(=N)C(C)N,41.741,41.86886978,0.00306341,31.806,31.236244733698037,31.638275105326024
CC(CCCN)NCN,41.9,41.49378204,0.009694939,42.717,1.912587494440153,2.863539012571106
CN=CNC(C)N,41.9,41.02767944,0.020819106,31.133,34.58388205441172,31.781965888285747
C=NN(C)CCC#N,41.9,42.4369812,0.01281578,27.81,50.66522833513125,52.59612081984898
CCCCCCN(C)N,41.9,42.06487656,0.003935001,42.982,2.5173328370015375,2.1337384021218124
N#CCNCN1CNN1,41.9,42.1785965,0.006649081,31.859,31.516996767004603,32.39146395053202
CN=C(N)C(C)CN=N,41.9,40.90272522,0.023801307,38.677,8.33311787367169,5.754648033715131
CC(N)CN(C)NC#N,41.9,42.17308807,0.006517615,38.618,8.498627582992377,9.205779869490902
CC(CC=O)CN(C)N,41.9,41.0234375,0.020920346,39.768,5.361094347213835,3.1569037919935607
CC=NCNC(=N)CNCC,41.9,41.07518768,0.019685258,47.802,12.346763733734994,14.072240324672608
CC1=NN(NCC#N)C1,41.9,41.16004944,0.017659918,32.557,28.697361550511395,26.424576711613472
CCN(C)CNCCCC=O,41.9,41.33523178,0.013478955,48.587,13.762940704303627,14.925326157202548
CN=C(C)NCCCN,41.9,41.2376976,0.01580674,41.244,1.5905343807584107,0.015280768111731902
CC=NN=NN(C)CC#N,41.9,41.1721611,0.017370857,33.087,26.635838849094796,24.436065826457497
CNC(C)(C)NCN,41.9,41.98542786,0.002038851,38.93,7.629077832006162,7.848517492936044
N#CCNCC1CNN1,41.9,42.0707016,0.004074024,32.663,28.27970486483177,28.802319444019236
CC1NN1CNCC#N,41.9,42.64351654,0.017745025,34.326,22.06490706752898,24.230951873215638
CNCCC(C)C(C)C,41.9,41.50749207,0.009367731,44.383,5.594484374647959,6.478849852420983
CN(NC=N)NCC#N,41.9,40.89306259,0.024031919,35.067,19.485556220948467,16.61408900105512
CNCNC(C)CNCN,41.9,40.89511871,0.023982847,46.499,9.890535280328617,12.051616787457803
N#CC1C=CNC1,41.9,42.26797485,0.008782216,22.328,87.65675385166607,89.30479599605877
CCCNC(C)N(C)N,41.9,41.94861221,0.001160196,42.816,2.139387144992535,2.025849659005984
CN(CCN)N=CN,41.9,42.89932251,0.023850179,35.457,18.171306089065624,20.989712919874766
CNCC(C)N=CC#N,41.9,42.88509369,0.023510589,36.707,14.14716539079739,16.830832511510057
CCCNCC1CN1C,41.9,41.14059067,0.018124328,39.664,5.637353771682122,3.7227477561516746
CCNCNCNC,41.9,41.01075745,0.021222973,36.82,13.796849538294401,11.381742123845735
CC1(CNCC#N)CN1,41.9,41.18968582,0.016952606,35.157,19.17967972238815,17.1592736012743
CNC(=N)CNCCCC#N,41.9,41.48545074,0.009893777,45.612,8.138209243181626,9.04706932386215
CCCCC(N)=NN=CNC,41.9,41.63394928,0.006349659,43.838,4.42082211779735,5.027717322870564
CNC=NN(N)CN,41.9,41.08267975,0.01950645,34.987,19.75876754222996,17.422699145396848
CC(CNCN)NC#N,41.9,41.05278397,0.020219953,38.273,9.476654560656323,7.263041752671587
CC=NN(C)NCC#N,41.9,42.94162369,0.024859754,36.377,15.182670368639513,18.046083211919612
CC(C)N(C)N,42.043,41.96996689,0.001737105,28.919,45.381928835713545,45.129385144714554
CN(CCN)CN=NN=N,42.043,41.41393661,0.014962381,41.06,2.3940574768631198,0.8619985630784172
CCCCC(CC)N(C)N,42.043,40.99639893,0.024893587,48.486,13.288371901167343,15.446935342160623
CN(CNCCCN)NC#N,42.043,42.7891655,0.017747675,46.928,10.40956358677122,8.819541638254336
CNC(CN)CNCCC#N,42.043,41.16201019,0.020954494,47.721,11.898325684709034,13.7444517298464
N#CCCCN1CCN1,42.043,41.01926422,0.024349732,33.464,25.63650490078891,22.577289684437
CCCCN(N)CC#N,42.043,42.50458527,0.010978885,38.616,8.874559767971824,10.06988105966439
N#CC1C2NCNN12,42.043,42.42436218,0.009070765,24.609,70.84400016254214,72.3936859685481
CN=C(C)N=CC#N,42.043,41.39088821,0.015510591,28.412,47.976207236379,45.68100876390258
CCCCC(C)NCN,42.043,41.90711975,0.003231935,43.277,2.8513991265568355,3.165377105621927
CNCCCCN(C)N,42.043,42.5062027,0.011017356,42.104,0.1448793463803913,0.9552600703021179
CN(N)N(C)NCCCC#N,42.043,42.24686432,0.004848948,47.562,11.603801354022115,11.17517278499642
CN(CNCN=O)NCN,42.043,41.48864746,0.013185371,42.224,0.4286661614247759,1.7415511083743698
CN(CNCC#N)N=CN,42.043,41.18854141,0.020323445,40.433,3.9818959760591586,1.8686256523137026
C=NN(C)CNCN=N,42.043,42.49436951,0.010735902,35.827,17.35004326346052,18.609901777988668
CNC(=N)N(C)CN=N,42.043,41.03023529,0.024088783,30.216,39.14151442944135,35.789764661106695
CNC(=N)N(N)CC#N,42.043,41.85722733,0.004418635,35.915,17.062508701099823,16.545252206598917
CN=C(C)NCCCC#N,42.043,41.01501465,0.024450809,40.645,3.4395374584819685,0.9103571164964805
C#CC1NCCCC1(C)O,42.043,41.11352921,0.022107623,39.996,5.118011801180111,2.794102435243526
CNC(N)(C#N)C#N,42.043,42.35855865,0.007505617,30.914,35.999870608785656,37.02063353173319
CC=CNNC(=N)CCCC,42.043,41.1716156,0.020726028,41.945,0.23363928954583138,1.8438059363452084
CCNN(C)CN=N,42.043,42.23377609,0.004537642,34.211,22.89322147847184,23.450866943380788
C=NN(C)CNC#N,42.043,41.58195877,0.010965945,30.669,37.08630865042877,35.583027715282526
CNCC1NN1C,42.043,42.65451813,0.014545064,29.112,44.41810937070624,46.518680028854085
CCCCC(=N)CCC,42.043,41.09909439,0.022450958,41.641,0.9653946831248074,1.3013751110684197
CN(C=CN)CNCN,42.043,41.02577209,0.024194941,40.244,4.470231587317363,1.9425804840473035
CN=CNN(C)CN,42.043,41.99866486,0.001054519,35.281,19.166123409200424,19.040460474476344
CC(C)C(C)NCN,42.043,41.01122284,0.024540998,38.982,7.852342106613309,5.205538043199433
CN(CCN)NCN,42.043,42.57595062,0.012676322,37.015,13.58368229096312,15.02350565986762
CCCCNCN1CN1C,42.043,41.43599319,0.014437761,43.75,3.9017142857142875,5.289158422857148
CCCNN(C)C=O,42.043,41.27320099,0.018309802,34.15,23.112737920937047,20.85856805270864
CNCNC(C)CNC,42.043,42.68583679,0.015289984,42.238,0.4616695866281554,1.0602698754675974
CNC=NC(C#N)NCNC,42.043,41.26273346,0.018558774,45.482,7.561233015258784,9.276783210940591
CCCNCC(=N)NC,42.043,41.34013748,0.016717706,40.418,4.0204859221139095,2.281502004057607
CNCCC(C)NC,42.043,42.07846069,0.000843439,38.151,10.2015674556368,10.294515713873807
CCCCCCCN(C)C,42.043,41.45183563,0.014060946,48.272,12.903960888299634,14.1286136269473
CC=NNCN(C)CCC,42.043,41.4239502,0.014724206,45.543,7.685044902619502,9.044309334035965
CN(C=N)N=CC=O,42.043,41.43762207,0.014399018,25.755,63.24208891477383,60.89156307513106
CCCN(C)C(=N)NC,42.043,41.07136536,0.023110497,35.686,17.81370845709802,15.090975060247722
CNCCN(C)N,42.043,41.14368057,0.021390468,32.371,29.878595038769255,27.100431157517523
N=NN1NC1CNCN,43.404,42.02222443,0.031835213,34.225,26.819576333089852,22.78224815193572
CCCC(N)NCN1C=C1,43.404,42.21814728,0.027321277,44.506,2.4760706421606002,5.140548959690836
NCC1(N)C=NNN=N1,43.404,44.80212021,0.032211783,32.1,35.214953271028044,39.570467943925216
NCN1CC=NCN=CNN1,43.404,40.83831024,0.059111827,39.943,8.664847407555781,2.2414696943143997
CC1(C)NCCCCCCO1,43.847,42.07910919,0.040319539,47.475,7.641916798314903,11.365752101105855
CC1CNC(C)(N)N1,43.847,39.50561142,0.099012215,34.203,28.196357044703674,15.50335181124462
NC=CCC(N)CNN,44.178,42.00582123,0.049168789,40.797,8.287374071622915,2.963015001103035
C=CCN=CNC(C)N,44.178,42.2273407,0.044154541,39.004,13.265306122448978,8.264128550917858
N#CC(CN)NCNN,44.178,42.50770569,0.037808283,37.449,17.96843707442121,13.508253064167278
CC1N=NC1NCNN,44.178,40.53201294,0.082529473,35.323,25.06865215298813,14.746802196868897
CC(CN=N)NNN,44.178,40.34317017,0.086804062,33.852,30.5033676001418,19.17514524991139
CC(N)C(N)CNN=N,46.453,43.28440857,0.068210695,39.691,17.03660779521806,9.053459398856148
CC1CC(N)NC1=O,46.589,50.70644379,0.088378025,30.53,52.60072060268587,66.0872708483459
CCC(C)CCNCC=N,46.589,50.73250198,0.088937345,45.679,1.9921627005845062,11.063074892182403
C=CN(N)C(CC)CC,46.589,50.75153351,0.089345844,42.15,10.53143534994069,20.406959691577704
CCC(N)CNNCF,46.589,50.89085388,0.092336257,39.589,17.681679254338327,28.54796504079417
CC(C=N)N=CC=N,46.589,50.89343262,0.092391608,31.161,49.510606206476034,63.32413151054202
NCCCCC(N)CN,46.589,50.92327118,0.093032072,42.909,8.576289356545248,18.67736647323406
NCC(N)C=CCNF,46.589,50.96643829,0.093958623,38.187,22.002252075313592,33.46541569120382
N=CC=NN(CN=N)N=N,46.589,51.19950104,0.09896115,31.545,47.69060072911712,62.30623249326359
