MolWt,HeavyAtomCount,HeavyAtomMolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumRadicalElectrons,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,Logp,TPSA,QED,heat_capacity
125.17099999999999,9,114.08299999999998,2,1,2,0,50,0,1,3,0,1,2,0,0,1,0,0.4579,32.59,0.5008541693504958,30.575565
125.131,9,118.07499999999999,4,1,4,1,48,1,0,0,0,0,0,0,1,0,0,0.03752000000000011,61.03,0.5380214684881774,30.260641
122.12299999999998,9,116.07499999999997,2,0,2,3,46,0,0,0,0,0,0,0,0,0,0,-0.16149999999999998,26.3,0.2951389567522337,33.0156
122.12299999999999,9,116.07499999999997,2,1,2,1,46,0,0,1,0,1,0,0,0,0,0,-0.2628000000000001,37.3,0.4862572410185678,31.233978
113.16399999999999,8,102.076,2,3,3,0,46,0,1,1,0,0,1,0,0,0,1,0.09606999999999971,47.91,0.41689192953346227,30.669388
125.17099999999999,9,114.08299999999998,2,2,2,1,50,0,1,1,0,0,1,0,0,0,1,-0.26749999999999996,32.26,0.47284733654358796,35.00426
125.17099999999999,9,114.08299999999998,1,1,2,0,50,0,2,2,0,1,1,0,0,1,1,0.5325,29.1,0.5024946366263637,31.094814
112.21599999999998,8,96.08799999999998,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0,2.8546000000000014,0.0,0.48173849324509443,38.761185
128.21499999999997,9,112.08699999999999,1,1,1,2,54,0,1,1,0,1,0,0,0,1,0,1.8034,20.23,0.6009393896447198,39.987114
111.144,8,102.07199999999999,2,1,2,0,44,0,1,1,0,1,0,0,0,1,0,0.67098,44.019999999999996,0.49898294253551306,30.79242
123.11899999999999,9,118.079,5,1,5,0,46,1,0,0,0,0,0,0,1,0,0,-0.9455100000000001,75.41,0.48245522799992857,27.187527
122.211,9,108.09899999999998,0,0,0,2,50,0,1,1,0,1,0,0,0,1,0,2.445900000000001,0.0,0.4933933641258134,39.066414
82.146,6,72.06599999999999,0,0,0,0,34,0,3,3,0,3,0,0,0,3,0,1.6622999999999999,0.0,0.4166552346228103,21.908686
125.131,9,118.07499999999999,4,0,4,0,48,0,0,1,0,0,1,0,0,0,0,0.4475,46.31,0.46319801726351917,28.558119
123.15499999999999,9,114.08299999999998,2,1,2,0,48,0,0,2,0,1,1,0,0,0,0,0.9811999999999999,21.259999999999998,0.5181320652100453,29.149399
129.163,9,118.07499999999999,3,2,4,4,52,0,1,1,0,0,1,0,0,0,1,-1.101399999999999,54.28,0.2875999119597906,35.051228
102.09599999999999,8,100.08,2,1,2,0,36,0,0,0,0,0,0,0,0,0,0,0.16635,47.64,0.34360280032191143,26.728565
126.15899999999996,9,116.07899999999998,3,1,3,1,50,1,0,0,0,0,0,0,1,0,0,0.91702,38.05,0.6071430979509946,34.30029
114.14799999999998,8,104.068,3,2,3,3,46,0,0,0,0,0,0,0,0,0,0,-0.05763000000000018,66.94,0.5046652305153165,33.0021
116.15999999999998,8,104.06399999999998,2,1,2,4,48,0,0,0,0,0,0,0,0,0,0,0.5939000000000001,37.3,0.5457906941049129,34.291718
113.20399999999998,8,98.08399999999999,1,1,1,0,48,0,1,1,0,0,1,0,0,0,1,1.2519,12.03,0.49829784393121207,33.601242
125.171,9,114.08299999999998,2,1,2,2,50,0,1,2,0,0,2,0,0,0,1,0.6881999999999999,23.240000000000002,0.5864808716976561,32.501877
118.139,9,112.091,2,2,2,1,44,0,0,0,0,0,0,0,0,0,0,-0.9118999999999999,38.05,0.2655483070640042,34.530968
125.17099999999998,9,114.08299999999998,2,1,2,4,50,0,0,0,0,0,0,0,0,0,0,0.04420000000000002,29.1,0.3264497608900086,37.44871
123.15499999999999,9,114.08299999999998,2,0,2,0,48,0,1,2,0,0,2,0,0,0,1,1.3372,21.59,0.47595664415545247,30.168755
121.13899999999997,9,114.08299999999997,2,1,2,2,46,0,0,1,0,1,0,0,0,0,0,0.94727,40.92,0.4285001595512997,29.609917
109.13199999999999,8,102.076,2,2,3,2,42,0,1,1,0,1,0,0,0,1,0,0.70394,60.06,0.38719256780737293,26.917809
121.18299999999999,9,110.09499999999997,1,0,1,0,48,0,3,3,0,3,0,0,0,3,0,1.94618,23.79,0.4801909693734658,30.26139
126.11499999999997,9,120.06699999999998,4,0,4,0,48,1,0,0,0,0,0,0,1,0,0,1.0954199999999998,52.06,0.5218105665374885,27.089314
131.17499999999998,9,118.07099999999998,3,2,3,4,54,0,0,0,0,0,0,0,0,0,0,-0.46890000000000004,63.32000000000001,0.5069253261804001,39.448654
109.12799999999999,8,102.07199999999999,2,1,2,1,42,0,0,0,0,0,0,0,0,0,0,0.14178000000000002,44.019999999999996,0.48665025609027085,32.472294
101.149,7,90.06099999999998,2,2,2,2,42,0,0,0,0,0,0,0,0,0,0,0.6544699999999999,44.08,0.49277387156100855,31.08157
124.18299999999996,9,112.08699999999997,1,0,1,2,50,0,0,0,0,0,0,0,0,0,0,1.6249,17.07,0.4036184464785394,38.29509
116.15999999999998,8,104.06399999999998,2,1,2,3,48,0,0,0,0,0,0,0,0,0,0,0.5939000000000001,37.3,0.5857179171729963,35.632908
123.199,9,110.09499999999998,1,1,1,0,50,0,0,1,0,0,1,0,0,0,0,1.3271,12.03,0.4790314208307897,36.088425
111.148,8,102.07600000000001,1,3,3,1,44,0,0,0,0,0,0,0,0,0,0,-0.6366300000000003,47.910000000000004,0.23940348033337816,33.340725
125.12699999999997,9,118.07099999999997,3,1,3,0,48,0,0,1,0,0,1,0,0,0,0,1.3481,41.82000000000001,0.5305167864958388,29.428274
126.19899999999998,9,112.08699999999997,1,0,1,0,52,0,2,2,0,1,1,0,0,1,1,1.9639,12.53,0.45192436039310746,33.14914
128.131,9,120.06699999999998,3,3,4,0,50,0,1,1,0,0,1,0,0,0,1,-1.1130300000000002,73.18,0.3869169361236343,31.14764
120.155,9,112.091,2,0,2,0,46,0,5,5,0,1,4,0,0,1,4,0.21248,27.03,0.456728241340709,29.33995
126.203,9,112.091,2,1,2,3,52,0,1,1,0,0,1,0,0,0,1,0.97777,26.86,0.4426026003443647,37.5776
123.19899999999998,9,110.09499999999998,1,0,1,3,50,0,0,1,0,1,0,0,0,0,0,2.1874000000000002,12.36,0.40268568788494635,34.71638
126.19899999999998,9,112.08699999999997,1,1,1,4,52,0,0,0,0,0,0,0,0,0,0,1.4183,20.23,0.44588964450397595,40.865166
110.15599999999998,8,100.07599999999998,1,1,1,1,44,0,3,3,0,3,0,0,0,3,0,0.6347,20.23,0.5247278954154024,28.425776
102.13699999999999,7,92.05699999999999,2,3,3,1,42,0,0,0,0,0,0,0,0,0,0,-0.4361300000000001,56.11,0.31044409437685866,26.874413
114.14399999999999,8,104.06399999999998,2,1,2,1,46,0,3,3,0,1,2,0,0,1,2,0.1560999999999999,29.46,0.525717094820836,27.359789
110.11199999999998,8,104.064,2,0,2,1,42,1,0,0,0,0,0,0,1,0,0,1.40052,30.21,0.511297688774923,26.018753
127.23100000000001,9,110.09499999999998,1,1,1,1,54,0,1,1,0,0,1,0,0,0,1,1.9286,12.03,0.5672306113744934,37.422928
128.131,9,120.06700000000001,4,1,4,2,50,0,1,1,0,0,1,0,0,0,1,-0.78982,71.57,0.49452326474849295,34.009857
127.18699999999998,9,114.08299999999998,2,1,2,1,52,0,0,1,0,0,1,0,0,0,0,0.5866,23.47,0.5209210642379783,36.182827
127.18700000000001,9,114.08299999999998,2,1,2,2,52,0,2,2,0,0,2,0,0,0,2,0.21540000000000004,23.47,0.573119497645741,33.18383
131.175,9,118.07099999999998,3,1,3,0,54,0,1,1,0,0,1,0,0,0,1,0.09660000000000013,44.480000000000004,0.5066765168744092,35.52581
125.17099999999998,9,114.08299999999998,2,1,2,2,50,0,0,0,0,0,0,0,0,0,0,0.7852,23.47,0.551287641023071,38.75344
130.191,9,116.079,3,3,3,4,54,0,0,0,0,0,0,0,0,0,0,0.12426999999999977,70.1,0.4730764196926381,39.30713
123.19899999999998,9,110.09499999999998,1,0,1,1,50,0,0,0,0,0,0,0,0,0,0,1.8806,12.36,0.37268354078527177,39.241016
121.18299999999999,9,110.09499999999997,1,0,1,0,48,0,2,2,0,2,0,0,0,2,0,1.94618,23.79,0.4801909693734658,31.571507
123.11499999999998,9,118.07499999999999,4,0,4,0,46,0,0,2,0,0,2,0,0,0,0,0.4066000000000001,46.31,0.4596897186172949,24.477568
109.088,8,106.064,4,0,4,0,40,0,0,1,0,0,1,0,0,0,0,-0.07551999999999992,57.739999999999995,0.436626440634194,22.074171
122.21099999999998,9,108.09899999999998,0,0,0,0,50,0,1,2,0,2,0,0,0,1,0,2.752700000000001,0.0,0.43327348874158933,33.99553
124.18299999999998,9,112.08699999999997,1,0,1,2,50,0,0,0,0,0,0,0,0,0,0,1.6249,17.07,0.5111505649449924,39.356766
122.16699999999999,9,112.08699999999997,1,0,1,2,48,0,1,1,0,1,0,0,0,1,0,1.2348000000000001,17.07,0.39749429318730356,35.372486
129.207,9,114.087,3,2,3,0,54,0,1,1,0,0,1,0,0,0,1,-0.11009999999999975,41.29,0.44834529538761964,39.050842
122.17099999999998,9,112.09099999999998,2,1,2,0,48,0,0,1,0,0,1,0,0,0,0,1.0779,24.39,0.510471598529103,30.372744
123.15499999999997,9,114.08299999999997,2,1,2,1,48,0,2,2,0,2,0,0,0,2,0,0.86107,40.92,0.516037115492013,31.027102
124.22699999999999,9,108.09899999999998,0,0,0,1,52,0,2,2,0,2,0,0,0,2,0,2.976700000000002,0.0,0.5038323181664683,35.62922
121.13899999999998,9,114.08299999999998,2,1,2,2,46,0,0,0,0,0,0,0,0,0,0,-0.5885,29.1,0.300429766245996,34.091534
128.11,9,123.07000000000001,4,0,5,0,48,0,0,1,0,0,1,0,0,0,0,1.0957,40.32,0.481068385689907,26.997005
113.204,8,98.08399999999999,1,1,1,0,48,0,1,1,0,0,1,0,0,0,1,1.3944,12.03,0.5003594621179548,33.69742
124.18299999999999,9,112.08699999999997,1,1,1,1,50,0,3,3,0,3,0,0,0,3,0,1.0248,20.23,0.5531214988563192,32.274292
111.14399999999999,8,102.07199999999997,2,1,2,1,44,0,2,2,0,1,1,0,0,1,1,-0.06430000000000025,39.010000000000005,0.37994012514555864,28.712425
124.187,9,112.09099999999998,2,2,2,0,50,0,1,2,0,0,2,0,0,0,1,0.08139999999999992,24.06,0.47769533715639817,30.713337
111.14399999999998,8,102.07199999999997,2,1,2,2,44,0,0,1,0,1,0,0,0,0,0,0.45260000000000006,29.1,0.5602897349759517,29.862476
124.18299999999998,9,112.08699999999997,1,1,1,2,50,0,0,1,0,1,0,0,0,0,0,1.6436,20.23,0.5930105955711696,35.803825
122.171,9,112.091,2,1,2,2,48,0,0,0,0,0,0,0,0,0,0,0.51138,35.82,0.5415958982439045,37.098206
108.13999999999997,8,100.07599999999998,1,0,1,1,42,0,0,1,0,0,1,0,0,0,0,1.9793,9.23,0.46651619825921486,28.000233
128.17499999999998,9,116.079,3,2,3,4,52,0,0,0,0,0,0,0,0,0,0,0.33246999999999977,66.94,0.42299646459290713,37.767258
97.11699999999999,7,90.06099999999999,2,0,2,2,38,0,0,0,0,0,0,0,0,0,0,0.73508,40.86,0.4765286645240877,26.689278
108.1,8,104.06799999999998,3,0,3,2,40,0,0,0,0,0,0,0,0,0,0,0.23875999999999997,64.65,0.4756585593830256,26.898638
124.14699999999999,9,116.08299999999998,4,3,4,0,48,0,1,1,0,0,1,0,0,0,1,-0.6037500000000005,71.7,0.4033693400213319,29.810656
123.15499999999997,9,114.08299999999998,2,2,2,2,48,0,1,1,0,1,0,0,0,1,0,0.6269,32.26,0.41662681812616514,35.244537
108.10000000000001,8,104.068,3,0,3,0,40,1,0,0,0,0,0,0,1,0,0,0.8547,49.82,0.49472527075545136,23.634544
109.17200000000001,8,98.08399999999999,1,1,1,0,44,0,1,1,0,0,1,0,0,0,1,0.7617,12.03,0.4527838285089837,30.731281
111.14399999999999,8,102.07199999999997,2,1,2,0,44,0,2,2,0,1,1,0,0,1,1,1.02007,33.08,0.4970673092246347,26.073256
125.17099999999998,9,114.08299999999997,2,1,2,1,50,1,0,0,0,0,0,0,1,0,0,1.52202,25.16,0.6044773598445329,35.680325
130.191,9,116.07899999999998,3,2,3,3,54,0,0,0,0,0,0,0,0,0,0,0.29460000000000025,49.489999999999995,0.4263323389553521,41.078777
114.11200000000002,8,108.06400000000002,6,2,6,0,44,0,0,1,0,0,1,0,0,0,0,-1.1864999999999997,92.36,0.38776704043674537,26.362389
111.14799999999998,8,102.076,2,3,3,2,44,0,0,0,0,0,0,0,0,0,0,-0.28902999999999984,47.91,0.15069110327439775,31.96008
123.15499999999997,9,114.08299999999997,2,1,2,0,48,0,3,3,0,2,1,0,0,2,1,0.6708700000000001,33.08,0.5042726708865253,27.274588
112.17600000000002,8,100.07999999999998,2,2,2,1,46,0,1,1,0,0,1,0,0,0,1,0.77807,35.88,0.482974519213219,29.636604
123.11099999999999,9,118.07099999999998,3,0,3,1,46,1,0,1,0,1,0,0,1,0,0,0.5132000000000001,43.1,0.5108833586267605,24.990112
126.15899999999999,9,116.079,3,2,3,3,50,0,1,1,0,0,1,0,0,0,1,-0.1922000000000001,46.5,0.23827668047260359,35.002438
124.143,9,116.079,3,1,3,0,48,0,0,1,0,0,1,0,0,0,0,0.7488000000000001,47.61,0.5175890539918315,30.667
124.18699999999998,9,112.09099999999998,2,1,2,0,50,0,1,3,0,1,2,0,0,1,0,0.42430000000000023,38.379999999999995,0.4992106863249787,32.760128
124.187,9,112.091,2,1,2,4,50,0,0,0,0,0,0,0,0,0,0,2.11005,47.64,0.4525016807699295,37.338776
124.187,9,112.091,2,1,2,2,50,0,1,1,0,0,1,0,0,0,1,1.04058,35.82,0.596688015121636,34.830307
129.20299999999997,9,114.08299999999998,1,0,2,5,54,0,0,0,0,0,0,0,0,0,0,1.2648000000000001,20.310000000000002,0.5117106369744244,40.29709
113.11599999999999,8,106.05999999999999,3,2,3,2,44,0,0,0,0,0,0,0,0,0,0,-0.4440000000000001,49.33,0.28965541187397825,31.074043
91.11299999999999,7,86.073,1,1,1,0,34,0,0,0,0,0,0,0,0,0,0,0.66267,23.85,0.334330320193409,26.19004
122.12299999999996,9,116.07499999999997,2,1,2,2,46,0,0,0,0,0,0,0,0,0,0,0.6688,29.46,0.33112253228826477,33.56246
126.15899999999999,9,116.07899999999998,3,2,3,2,50,0,1,1,0,1,0,0,0,1,0,0.51498,56.05,0.5300236747126935,35.02213
125.17099999999999,9,114.08299999999998,2,1,2,3,50,0,0,0,0,0,0,0,0,0,0,1.0629,21.259999999999998,0.44960272635971926,38.312046
124.18299999999996,9,112.08699999999997,1,1,1,1,50,0,1,2,0,2,0,0,0,1,0,1.4775,20.23,0.5247888605203301,34.86357
128.17099999999996,9,116.07499999999997,2,0,2,2,52,0,1,1,0,0,1,0,0,0,1,1.1429,29.6,0.5218206099076123,38.2304
110.16000000000001,8,100.08,1,2,2,2,44,0,0,0,0,0,0,0,0,0,0,0.7258700000000002,49.870000000000005,0.30703150898216414,33.914394
129.16299999999998,9,118.07499999999999,4,2,4,3,52,0,0,0,0,0,0,0,0,0,0,-0.4922200000000001,85.06,0.5032529137393084,39.130447
114.148,8,104.068,3,1,3,4,46,0,0,0,0,0,0,0,0,0,0,-0.25402000000000013,45.05,0.40450834169624156,31.743542
125.12699999999997,9,118.07099999999997,3,2,3,0,48,1,0,0,0,0,0,0,1,0,0,0.8012199999999998,53.35000000000001,0.5388646360353183,31.468689
130.187,9,116.07499999999999,2,1,2,5,54,0,0,0,0,0,0,0,0,0,0,1.1265,37.3,0.4471070106813297,39.76007
125.17099999999996,9,114.08299999999998,2,2,2,3,50,0,0,1,0,1,0,0,0,0,0,1.10717,44.08,0.4303545723118165,35.07054
121.13899999999998,9,114.08299999999998,2,1,2,2,46,0,0,0,0,0,0,0,0,0,0,-0.5885,29.1,0.300429766245996,34.091534
133.147,9,122.05899999999998,4,4,4,3,54,0,0,0,0,0,0,0,0,0,0,-1.2614300000000005,84.53999999999999,0.36238798245805104,38.321716
111.14399999999999,8,102.07199999999999,2,0,2,2,44,0,0,0,0,0,0,0,0,0,0,1.12518,40.86,0.5009145018923328,32.180626
122.12299999999998,9,116.07499999999997,2,1,2,0,46,0,1,1,0,0,1,0,0,0,1,-0.6173,29.46,0.4338977714760869,32.026558
113.16,8,102.07199999999999,2,1,2,0,46,0,0,1,0,0,1,0,0,0,0,0.9854,35.25,0.5080103609726845,30.111834
130.18699999999998,9,116.07499999999997,2,1,2,3,54,0,1,1,0,0,1,0,0,0,1,1.1414,32.76,0.58097631859882,39.507164
126.19899999999997,9,112.08699999999997,1,1,1,0,52,0,0,1,0,1,0,0,0,0,0,1.7235,20.23,0.4899040821300727,36.146446
102.13599999999998,8,96.08799999999998,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,1.3652,0.0,0.34621330853039906,29.648136
122.17099999999998,9,112.09099999999998,2,1,2,0,48,0,4,4,0,1,3,0,0,1,3,0.3400700000000001,27.090000000000003,0.49255827838027527,28.738869
119.12,8,110.04799999999999,4,2,4,3,48,0,0,0,0,0,0,0,0,0,0,-1.1749999999999998,72.55,0.36225531290995333,32.813637
124.18699999999997,9,112.091,2,0,2,3,50,1,0,0,0,0,0,0,1,0,0,1.6832,17.82,0.5991204757115576,33.408974
97.121,7,90.065,3,2,3,0,38,0,1,1,0,0,1,0,0,0,1,-0.9711200000000002,47.85,0.4085628273391346,21.802925
110.12000000000002,8,104.072,4,1,4,0,42,1,0,0,0,0,0,0,1,0,0,-0.23778,64.69,0.5003231206280334,25.882017
95.10099999999998,7,90.06099999999998,2,1,2,0,36,0,2,2,0,2,0,0,0,2,0,-0.25332000000000005,44.019999999999996,0.45042216077091085,23.057201
123.15900000000003,9,114.087,3,2,3,0,48,1,0,0,0,0,0,0,1,0,0,0.5544200000000001,64.92999999999999,0.5292384933756843,33.1139
125.17099999999999,9,114.08299999999998,2,1,2,0,50,0,3,3,0,1,2,0,0,1,2,0.1729,23.240000000000002,0.46645626214577995,33.068886
123.07499999999999,9,122.067,6,0,6,1,44,1,0,0,0,0,0,0,1,0,0,-1.4169200000000002,84.46000000000001,0.33777601462462786,22.613028
122.17099999999998,9,112.091,2,1,2,0,48,0,2,3,0,1,2,0,0,1,1,0.5390000000000001,34.3,0.4673701519881685,30.020252
114.05999999999999,8,112.044,5,1,5,0,42,1,0,0,0,0,0,0,1,0,0,-0.89273,80.09,0.47389467208080777,21.473368
124.147,9,116.083,4,1,4,0,48,0,0,1,0,0,1,0,0,0,0,-0.25399999999999995,53.98,0.4836348872413339,30.043922
129.11499999999998,9,122.05899999999998,4,2,4,0,50,0,0,1,0,0,1,0,0,0,0,0.5378000000000001,64.71000000000001,0.5005691716086134,31.462675
123.11499999999998,9,118.07499999999999,3,2,4,2,46,0,1,2,0,0,2,0,0,0,1,-0.16463,60.77,0.30413982010491647,25.844051
124.187,9,112.09099999999998,2,2,2,1,50,0,2,2,0,1,1,0,0,1,1,0.4914699999999999,35.88,0.4902714934719416,30.7446
122.17099999999999,9,112.091,2,2,2,2,48,0,0,0,0,0,0,0,0,0,0,-0.6105,24.06,0.2898963579169778,37.42487
122.171,9,112.091,1,1,2,0,48,0,1,2,0,0,2,0,0,0,1,0.99787,26.86,0.4765813035065183,32.100193
112.096,8,108.06400000000001,6,0,6,0,42,0,0,1,0,0,1,0,0,0,0,0.6095,65.03999999999999,0.4523280211210678,22.583763
102.137,7,92.057,3,2,3,2,42,0,1,1,0,0,1,0,0,0,1,-0.41540000000000016,57.19,0.36768086893672725,27.489235
109.128,8,102.072,2,0,2,2,42,0,0,0,0,0,0,0,0,0,0,1.04528,40.86,0.39244721958833273,29.737339
122.21099999999998,9,108.09899999999998,0,0,0,1,50,0,1,2,0,2,0,0,0,1,0,2.752700000000001,0.0,0.469007947565809,34.472878
116.15999999999998,8,104.064,2,1,2,3,48,0,1,1,0,1,0,0,0,1,0,0.8954,29.46,0.5548669325738568,33.965775
131.131,9,122.05899999999998,3,2,4,2,52,0,0,0,0,0,0,0,0,0,0,-0.9685000000000004,66.4,0.5064544681942197,35.661324
93.12899999999999,7,86.07299999999998,1,0,1,0,36,0,2,2,0,2,0,0,0,2,0,1.16598,23.79,0.440640771600982,22.791386
128.171,9,116.07499999999997,2,1,2,3,52,0,0,0,0,0,0,0,0,0,0,1.5255,29.46,0.3545519417756819,38.226418
112.172,8,100.07599999999998,1,0,1,0,46,0,2,2,0,1,1,0,0,1,1,1.4313,9.23,0.460353567880626,28.614052
125.21499999999999,9,110.09499999999998,1,1,1,2,52,0,0,0,0,0,0,0,0,0,0,1.3847,26.02,0.5543375678173073,41.101715
114.14399999999998,8,104.06399999999998,2,0,2,3,46,0,0,0,0,0,0,0,0,0,0,1.1256,26.3,0.4057562005445569,32.568737
129.203,9,114.08299999999998,2,1,2,5,54,0,0,0,0,0,0,0,0,0,0,1.84277,33.08,0.4456573527051084,39.588547
112.172,8,100.07599999999998,1,1,1,0,46,0,0,1,0,1,0,0,0,0,0,1.3334,20.23,0.4686359525082196,32.939415
125.17099999999998,9,114.08299999999998,2,1,2,1,50,0,1,1,0,1,0,0,0,1,0,1.25117,40.92,0.5262989693052542,33.643528
124.18299999999999,9,112.08699999999997,1,1,1,1,50,0,1,1,0,1,0,0,0,1,0,1.0282,20.23,0.5174905348006746,35.90734
116.11999999999999,8,108.05599999999998,4,2,4,2,46,0,1,1,0,0,1,0,0,0,1,-1.236399999999999,74.26,0.26876227204658387,31.010605
122.127,9,116.079,3,1,3,2,46,0,0,0,0,0,0,0,0,0,0,-0.06349999999999995,41.46,0.3163919957437529,33.066967
104.15199999999999,8,96.08799999999998,0,0,0,0,40,0,1,3,0,3,0,0,0,1,0,1.7299,0.0,0.3240926854589995,29.55173
104.10799999999999,8,100.07599999999998,1,0,1,0,38,0,1,1,0,1,0,0,0,1,0,0.21199999999999997,17.07,0.40142917157485647,26.940723
111.14399999999999,8,102.07199999999999,2,1,2,3,44,0,0,0,0,0,0,0,0,0,0,-0.20179999999999998,29.1,0.40335566688555696,32.742615
117.15099999999998,9,110.09499999999998,1,0,1,1,44,0,0,0,0,0,0,0,0,0,0,1.3168799999999998,23.79,0.47497559035999676,33.427376
123.15499999999997,9,114.08299999999998,1,0,2,3,48,0,1,1,0,1,0,0,0,1,0,0.24040000000000006,20.310000000000002,0.3886301733753178,33.690434
127.231,9,110.09499999999998,1,0,1,3,54,0,1,1,0,0,1,0,0,0,1,1.8823,3.24,0.5592519127086466,38.248398
