smiles,Desired_hc,Predicted_hc,Error
CC(CCC(C))CCCCC,37.658,35.8068733215332,0.04915626635686436
CCCCCC(C)CCCCCC,37.658,39.24083709716797,0.04203189487407636
CCC(CC(C)CC),37.658,35.22471618652344,0.06461532246737914
CCC(C)(O)CCCCO,37.658,38.71623229980469,0.028101128573070427
CC1=c(C(C)(O))n1,37.658,35.955562591552734,0.04520785512898366
CCCCC(C1C)(C)CC1,37.658,38.77238082885742,0.029592140550677694
CC1COC(O)CCCC1,37.658,34.939979553222656,0.07217644183911373
CC(C)(C#C)CnCCC,37.658,35.690879821777344,0.05223644851618932
CCCCc(C)cnn(C)C,37.658,37.64514923095703,0.00034124937710366986
CCC(C)(C)CCCC,37.658,36.279396057128906,0.036608527879098594
CC(C)CC(C)CCCCN,37.658,39.27696228027344,0.042991191254804724
CCC(CC(C)CC)C,37.658,34.95423889160156,0.0717977882096351
COC(CC)CCCCC,37.658,36.28211975097656,0.03653620078133302
CCC(C)CCCCCCC,37.658,38.05438995361328,0.01052604900985926
CCCCCCC(O)CCCC,37.658,36.298255920410156,0.03610770831137726
CC(CCCCC)CCCC,37.658,36.79239273071289,0.02298601278047455
Cc1nc(C(C)(O))n1,37.658,34.55952453613281,0.0822793420751816
CCCC(CC(C)CC)C#N,37.658,36.27275085449219,0.03678498978989361
CC1CCC(C)(C)CC1,37.658,36.57048416137695,0.02887874657770057
CC(CCC(O))C-CCC,37.658,34.05066680908203,0.09579194834876971
CCCCCCC(C)(C)CCC,37.658,37.77375793457031,0.003073926777054311
CCC#CCCOCCCC,37.658,39.327857971191406,0.04434271525814979
CCCCCC(C)CCCCN,37.658,38.057456970214844,0.010607492968687729
CC(C)C(O)C(F)CF,37.658,34.342193603515625,0.08805051772490244
CC(CCC(O)CC),37.658,37.0708122253418,0.015592643652297105
CCc1cc(O)c(C)n1,37.658,34.866310119628906,0.07413271762629707
C#CC1(C(CC))CCCCN1,37.658,36.3616828918457,0.034423418879236764
CC(Cc(C)[cH]C)cC,37.658,37.36830139160156,0.0076928835413043375
CCCC(CC(C))CCCCC,37.658,34.67109680175781,0.07931656482665539
CCC(C)(O)CCO,37.658,38.177703857421875,0.01380062290673625
CC(C)C(C)CCCCN,37.658,39.198150634765625,0.04089836514859057
CC(#CCCC)C(C)C,37.658,35.93511199951172,0.04575091615296305
CCC(C)(O)CCC,37.658,37.522613525390625,0.003595158388904781
CC(CCC(C))CCCN,37.658,34.56937789916992,0.0820176881626767
CC#CCC(C)CCCCN,37.658,37.77845001220703,0.0031985238782471187
CCC(C)(O)CCOC,37.658,40.00434875488281,0.06230678089337753
CC(CCC(C)CC)C#N,37.658,35.22032928466797,0.0647318156920716
Cn1ncc(O)n[nH]1,37.658,34.12371826171875,0.09385208291149957
CC1CC(C(CC)C)(CC)N1,37.658,35.052467346191406,0.06918935296108648
Cc(ncC#N)(C)cn,37.658,34.33507537841797,0.08823954064427299
CCC(CC(O)CC)C,37.658,38.28596878051758,0.016675574393689968
CC(CCC(C))CCCCN,37.658,37.017303466796875,0.017013557098176382
CCC1cC(C)c(C)n1,37.658,35.25492858886719,0.06381303869384497
CC(C)CC(CCCN)CCN,37.658,35.67512512207031,0.05265481114051964
CCC1=CC1(C=O)C=O,37.658,34.510990142822266,0.08356816233410524
CCC(C)(C)C(CC)C,37.658,37.189903259277344,0.01243020714649364
CCC(C)(O)cCCC,37.658,38.808074951171875,0.03053999020584932
CCC(CCC(C)C)CCC,37.658,35.784812927246094,0.049742075329383066
CC(C(C#C))CCC=N,37.658,37.50977325439453,0.003936128992656806
CC(C)C(O)C(O)=O,37.658,36.60388946533203,0.027991675996281534
CC(CCC#C)CCCCC#N,37.658,34.449398040771484,0.08520372720878742
CCC(CC)OCCCC,37.658,37.426841735839844,0.006138357431625617
CCC#CC(O)CCO,37.658,37.89208221435547,0.006216002293150658
CC(CCC(O)C=F)CC,37.658,38.54937744140625,0.023670334096506686
CCCC(C(C)CC)CC#N,37.658,35.317623138427734,0.0621481985653053
CC(C)CC(O)CCCCCN,37.658,36.84986877441406,0.021459748940090784
CC(CCC(C))C(C)C,37.658,36.82059097290039,0.022237214591842653
CCC1CC(CC(C))C1,37.658,33.8994026184082,0.09980873603462208
CCCccnc([cH]C)CCC,37.658,35.70649719238281,0.05182173263628415
CC1CcCC(C)(C)Cc1,37.658,36.96318435668945,0.018450678297056353
CC1cc(C(CCC))[nH]1,37.658,36.269596099853516,0.036868763613215935
Cc1ccc(O)c(C)n1,37.658,34.04525375366211,0.09593569085819459
CC1OcC(O)CCCCC1,37.658,34.5774040222168,0.08180455621071762
CC1CC(CCC)C(N)CC1,37.658,34.66925048828125,0.07936559327948248
CCC#CC(C)CCCCC,37.658,37.51784133911133,0.0037218827576789293
COC(C)(C)CCO,37.658,39.10474395751953,0.03841797114874741
C#CC1CC(C)CCCCCCC1,37.658,37.309600830078125,0.00925166418614574
Cc1Occ(O)c(O)n1,37.658,35.72684860229492,0.051281305372167386
CC(C(C(O))C)=F,37.658,35.8940315246582,0.04684179922836577
CC(C)CC(C)CCCO,37.658,37.25405502319336,0.010726671007664822
CC(Cc(C(c)CC))cCN,37.658,35.6982536315918,0.05204063860024973
CC(C)(C(C)(C))CCN,37.658,36.54540252685547,0.029544783927572694
CC(O)(C)C(O)CC=O,37.658,36.14323425292969,0.04022427497664012
CC1OCC(O)CCCC1,37.658,34.3494873046875,0.0878568350765442
CC#CCC(O)CCCC,37.658,37.96480178833008,0.008147054764726668
CCC(CCOO)CCCC,37.658,40.01930236816406,0.06270387084189445
CCC(CCCCCCC),37.658,35.19719314575195,0.06534619082925403
CCC(CCCC)CCCC,37.658,39.299591064453125,0.043592093697305316
C=C(C)COOCCC,37.658,36.49552917480469,0.030869159944641608
CC1CC(CCCC=O)CCN1,37.658,35.505428314208984,0.057161072966992854
CC(cc(C)[nH]c)cCF,37.658,34.92093276977539,0.07268222503119152
CC(CC)(C)CCCC#N,37.658,34.01216506958008,0.09681435366774452
CCC(CCOO)CCC,37.658,34.57954406738281,0.08174772777675895
CC(C)CC(C)CCCCC,37.658,37.73466491699219,0.0020358201973600895
CC(C)C(C)(C)CC,37.658,36.019798278808594,0.04350209042411725
CCC1cCcCcc(C)nCC1,37.658,36.680511474609375,0.025956995203957358
CC(CC(C)O)C(F)C,37.658,36.03716278076172,0.04304097985124761
CCC1CC(C)cCCCC1,37.658,35.13644027709961,0.06695947004356025
CCCCccc([cH])(C)C,37.658,35.624794006347656,0.053991342972339075
CC(C(CC(C)))CCC,37.658,34.684207916259766,0.07896840203250931
CC(C)C(O)C(O)CCC,37.658,34.9892463684082,0.07086817227658924
CC(C)C(C)CCCC,37.658,39.79518127441406,0.056752383940040924
CCCCCC(O)CCCCC,37.658,37.858802795410156,0.005332274560788013
CC(CC(CC))CCCCC,37.658,39.26450729370117,0.042660451795134384
CC(C)(CCC)CC(C)CO,37.658,35.6947021484375,0.052134947463022496
CC(CCC(C))CCCCCN,37.658,34.55523681640625,0.08239320154001145
CC(C)CC(C)C(C)CCN,37.658,35.92859649658203,0.04592393391624542
CCCC(CCC)CCCC,37.658,39.03606414794922,0.03659419374234472
N=c1nc(F)c(O)n1,37.658,33.92596435546875,0.09910339488372327
CCC(C)(O)CCF,37.658,35.35219192504883,0.06123023195472869
CC(#CC(C)CC)C,37.658,37.39891815185547,0.006879862131407204
CCCC(C(CC)CC)CCN,37.658,35.712730407714844,0.0516562109587646
COC1CC(C)C1CCC,37.658,34.85200119018555,0.07451268813570701
CC(CC)COOCCO,37.658,37.78612518310547,0.0034023363722308006
CC#CCC(C)CCCCC,37.658,35.8355712890625,0.04839419807046315
CC(C)(C#C)C(C)C#N,37.658,34.43609619140625,0.08555695492574622
CC(C)(C(CC))CC=O,37.658,35.449703216552734,0.058640840815955886
CC(CCC(C)C)CCN,37.658,34.05972671508789,0.09555136451516572
CC(C(C(C))C=N)C#N,37.658,33.95998764038086,0.09819991395239104
CC1Occ(CccC)Cn1,37.658,36.18928909301758,0.039001298714281776
CCCOCCCCC,37.658,34.76084518432617,0.07693331604636011
CCC1C(C)CCC1C,37.658,38.793006896972656,0.030139861303644776
CCCCC1(C)cCCCC1,37.658,37.618797302246094,0.001041019112908479
CC(n)(Ncn(C))cc=O,37.658,36.06068420410156,0.0424163735699835
CC(C)(C(C)CCC)C,37.658,34.72212219238281,0.07796159667579768
CC(C)(C(C)CCC)CCN,37.658,37.54533386230469,0.00299182478345408
CC(C)C(C)C(C)CC,37.658,36.63725280761719,0.02710571969788129
CCC(CC=O)C=O,37.658,35.22941207885742,0.06449062406773008
CCCCCC(C)(C)CCCC,37.658,35.8114128112793,0.04903572119392172
CC(CCC(C)CC)CCC,37.658,34.13462829589844,0.09356236932661224
CC(C)(C(CO)CCC)CN,37.658,36.487060546875,0.031094042517526187
CCCC(C(O))C(F)F,37.658,34.182044982910156,0.0923032295153711
CCC(C)CCCcnCC,37.658,36.177467346191406,0.0393152226302139
CCC1CC(C)C(O)C1,37.658,36.28573226928711,0.03644027114326018
CC(C)C(C)nnFC.F,37.658,34.709617614746094,0.07829365301539931
CC1(C)(C)C(O)n1,37.658,34.712371826171875,0.0782205155299837
CCCOCCCO,37.658,34.58695602416992,0.08155090487625682
CCC=cc1Cnc(C)[1H]1,37.658,34.59796905517578,0.08125845623305061
C=C(OC=O)CCCC,37.658,34.278846740722656,0.0897326798894616
CCCC(CCCCC)CC,37.658,36.87973403930664,0.02066668332607575
CC(C)C(C)CCCCC,37.658,35.92653274536133,0.045978736381079
CC1=c(CC)cC(C)c1,37.658,34.931861877441406,0.07239200495402291
CC(C)CC(C)CCC,37.658,35.5578727722168,0.05576842179040853
CC(C)C(C)[nH]c=N,37.658,33.94302749633789,0.09865028688889772
Cc(n)(CN)[nH]cc=O,37.658,34.22256851196289,0.09122713601458152
CC(CCC(O))CCCC,37.658,36.46564483642578,0.03166273205093791
CC(CCC(C)CCC)CC,37.658,35.33158874511719,0.06177734491695825
CC(CCC#O)CCC,37.658,39.502105712890625,0.0489698261429344
CC(CCC(C)CC)C,37.658,37.56280517578125,0.0025278778538093166
CC(CCC(O)CC)CO,37.658,37.78107833862305,0.003268318514606342
CC(CCCCOCOO)CO,37.658,34.54623794555664,0.08263216459831538
CCC1CC(CCCC)CC1,37.658,35.06499481201172,0.06885668883074732
CC(C)(CCCC)(C)CC,37.658,35.51515197753906,0.0569028632020006
C#CCCC(C)CCCCC,37.658,35.78272247314453,0.049797586883410426
CC(O)c(C)cC(C)cCN,37.658,33.892425537109375,0.09999401091111121
CC(C)CC(C)C(C)CC,37.658,36.748294830322266,0.02415702293477443
CC(C)(C(C)C(C))C,37.658,37.92227554321289,0.007017779574403563
CCCCCCC(C)CCCCC,37.658,37.578819274902344,0.0021026269344537017
CC(CCC(O)CCO)C,37.658,36.72925567626953,0.02466260352993972
CCC(CCOO)CCO,37.658,38.7751350402832,0.02966527803609331
CCCCc1c([cH]C)C1C,37.658,37.662471771240234,0.00011874691274717522
CCC#CC(O)CCC,37.658,37.91987609863281,0.0069540628454195985
CCCCCC(C)cnCC,37.658,36.77143859863281,0.023542445200679503
Cc1cc(COO)(C)[nH]1,37.658,34.47565460205078,0.08450648993438897
CC(C)CC(C#C),37.658,35.15045166015625,0.06658740081373815
CC(COC(O)CC)C,37.658,35.042022705078125,0.0694667081343108
CCC(CC(O)CC),37.658,34.7931022644043,0.07607673630027363
CCC#CC(C)C(C)CC,37.658,38.205631256103516,0.014542228904974091
CC(CC(CCC)C)CCC,37.658,38.34075927734375,0.018130524120870697
CCC(CCOO)CCOC,37.658,39.128753662109375,0.03905554363241207
CCCCCC(C)nnCCCC,37.658,39.83482360839844,0.05780507749743577
CCC1CC(C)(C)CC1,37.658,34.61653137207031,0.08076553794491712
CC(CCC(C)CC)CN,37.658,38.6329345703125,0.025889175482301203
CC(C)C(C)(C)CCC,37.658,36.86172103881836,0.021145014636508627
CC(CC(C))C(F)CCC,37.658,35.276275634765625,0.06324617253264582
CC(CCC(C))CC#CN,37.658,36.725372314453125,0.024765725358406612
Cc1ncc(O)c(F)n1,37.658,34.63250732421875,0.08034130001012404
CCC(CC(O)CC)CC,37.658,34.62281799316406,0.08059859808901
CCCC(CCC)CC,37.658,38.07079315185547,0.010961632371752815
CCC#CC(C)cCCC,37.658,38.65142059326172,0.026380067801309616
CCC(CCCC)CC,37.658,33.9361572265625,0.09883272540861175
CC1nc(CO)C(O)n1,37.658,34.96746826171875,0.07144648516334513
CC(C)CcCnc(C)nF,37.658,34.556915283203125,0.08234863021925955
CC1=C(C(C)(C))CC1,37.658,34.70056915283203,0.07853393295363455
N=C(CC#O)CCOC,37.658,34.022640228271484,0.09653618810687016
CCc1cc(O)c(O)n1,37.658,35.5455322265625,0.056096122296391236
CC(=CC(C))C(N)=N,37.658,34.178680419921875,0.09239257475378741
CC#CC(CC(C)CC)CC,37.658,35.87381362915039,0.04737868104651364
CCCCCC(C)nCCC,37.658,39.694664001464844,0.05408316961773972
CC1=CC(C)C(C)C1,37.658,34.3111686706543,0.08887437806961879
Cc1nc(CC)cc(c)c1F,37.658,34.036277770996094,0.09617404612576098
CC(C)C(C)(C)C,37.658,37.55217361450195,0.002810196651390093
CC(C#C)(CCCN)C=O,37.658,34.26982879638672,0.0899721494400468
CCC(CCCC)nn,37.658,35.42288589477539,0.05935296896342372
CC(C)C(C)(C)CN,37.658,38.43341064453125,0.020590861026375504
CC(C)CCCC(C)CCN,37.658,35.03483581542969,0.06965755442589393
CCCCCC(C)(C)C,37.658,38.533382415771484,0.02324558966943234
CCC1CC(C)cn1CCC,37.658,34.44052505493164,0.08543934741803497
CC(C)CC(C)CC,37.658,38.629920959472656,0.025809149701860296
CCCCc(C)cc(C)[nH],37.658,37.19853210449219,0.01220107003844638
CC(CCC(C))CCC,37.658,40.19956588745117,0.06749072939219211
COC1CCOOCC1,37.658,36.238182067871094,0.037702956400470215
CC(O)C(O)(C)=O,37.658,34.367828369140625,0.08736979209887344
CCCCCCC(O)CCC,37.658,38.271080017089844,0.016280206518929377
CCC(C(C))CCC,37.658,37.19776153564453,0.01222153232660975
CCC(CCC)C1CC1,37.658,37.93171310424805,0.007268391955176739
CC(C)(C(C)C)CCCOO,37.658,34.24296188354492,0.09068559446744594
CC(C)CC(C)(C)C,37.658,35.20234298706055,0.0652094379133107
CCCCC(C(O)C)CC,37.658,35.10426330566406,0.06781392252206539
CC#CCCC(C)C(C)C,37.658,37.23921203613281,0.011120823300950362
CCCC1(c(nc))C[cH]1,37.658,34.002906799316406,0.09706020502107374
COC1CC(C)CCC1,37.658,35.6907958984375,0.05223867708222692
CC(CCC(O)CCC)OO,37.658,34.855079650878906,0.07443094028150977
CCC(C(CO))CCC,37.658,37.21528244018555,0.011756268517033682
CC(C)(C(C)CC)CCCN,37.658,35.414878845214844,0.05956559442310153
CCC(C)CCCCCC,37.658,36.49651336669922,0.030843024942927996
CCCC1CC(C)CCCC#1,37.658,36.826045989990234,0.02209235779939898
CC(C)CC(C)CCC#N,37.658,37.76863098144531,0.0029377816518485114
CC(OC(C))(=O)CCO,37.658,36.04108428955078,0.04293684503821817
CCC1(CC(C))CCC1,37.658,35.184898376464844,0.06567267575376168
CCC1CCC(CCN)CC1,37.658,36.2625732421875,0.03705525407118013
CCCCC(CC)CCC,37.658,38.27800750732422,0.016464164515487212
O=CC(C)O,37.658,35.487831115722656,0.05762836274569401
CC(CC)C(O)CCCC,37.658,37.07674026489258,0.0154352258512779
Cc1ccc(O)c(O)n1,37.658,35.3109245300293,0.062326078654487874
CCC1ccc1ncn(C)C,37.658,36.426910400390625,0.03269131657574423
CCC1cc1nnnn,37.658,36.79529571533203,0.022908924655265017
CC(CCC(C)CC),37.658,38.19721221923828,0.014318663212020818
CC(C)(C(C)CCC)C#N,37.658,34.781517028808594,0.07638437971191799
CC(C(C(C))C)CCO,37.658,36.983009338378906,0.017924230219902675
CC(C)(C(C)=O)CC#N,37.658,34.751285552978516,0.07718716997773344
CC1CCC(O)CCCC1,37.658,37.9717903137207,0.008332633536584573
CCCCC1(C)C(O)C1,37.658,35.89768981933594,0.04674465400881788
CC(C)CC(C)CCCC#N,37.658,36.62750244140625,0.027364638552067323
CC(CCCCOCC=O)CC,37.658,35.37902069091797,0.060517799911892094
CC1Cc(C)n[nH]C1,37.658,34.657806396484375,0.07966948864824543
CC(C(C(C))CCC)=O,37.658,34.68846130371094,0.07885545425378575
CCC(CC(O)CCC)C,37.658,35.582740783691406,0.05510805715408665
CCC(C)(C)nnnC,37.658,36.82356262207031,0.02215830309442054
CC1OCC(O)CCOCC1,37.658,35.34292221069336,0.06147638720342668
CC(CCC(O)OC)=O,37.658,37.692474365234375,0.0009154592711873639
CCC(CC#C)CCCC,37.658,39.553565979003906,0.050336342317805115
CC1OCC(O)C(O)n1,37.658,34.49929428100586,0.08387874340098098
CCC(CC)OCCCO,37.658,38.219120025634766,0.014900420246289351
CC(CCCC(C)CCC)C,37.658,37.11347198486328,0.014459823016005098
CCC#CC(C)CCCCCC,37.658,36.07438278198242,0.042052610813574254
CCC=cc(C)[nH]ncOF,37.658,35.936485290527344,0.0457144487087115
CCc1cc(C)c(C)n1,37.658,34.89195251464844,0.07345178940335556
CC1CCC1(CCCC)CCCO,37.658,34.14266586303711,0.0933489334792844
CC(C)CC(C)(C)C1CC1,37.658,35.21497344970703,0.06487403872465267
CCC#CCCCCCCC,37.658,35.2061767578125,0.0651076329647751
CC1OOC(=CC=O)C1CO,37.658,34.13351058959961,0.09359204977429475
CC(C)C(O)CCCC,37.658,38.49726104736328,0.02228639458716023
CCCC(CC(C)CC)CC,37.658,36.441497802734375,0.03230395127902773
CC(Oc(CC)[nH])CC,37.658,35.567787170410156,0.05550514710260356
CC(O)c(C)c(C)C,37.658,34.060909271240234,0.09551996199372688
CC1OCCCCC(C)CC1,37.658,34.698387145996094,0.07859187567061202
CC(OCCCO)CC,37.658,38.97062683105469,0.0348565200237582
CC(CC)C(O)CCC,37.658,39.835174560546875,0.057814396955411164
CC1(C)(O)C(O)C1,37.658,33.981170654296875,0.09763740362481083
CCC(C)c(F)[FH]n,37.658,35.81742477416992,0.04887607482686492
CC(CCCCCC)CCCC,37.658,36.67293930053711,0.026158072639622176
CCC(CC(C)CC)CC,37.658,34.33441162109375,0.08825716657566124
CCc1nc(N)c(O)n1,37.658,34.35920715332031,0.0875987266100082
CC(C)(C(C)CCC)=O,37.658,35.01811218261719,0.07010164685811285
CCC#CC(C)cCCCCC,37.658,37.58049392700195,0.002058156912158057
CCCCCC(O)CCOC,37.658,36.279991149902344,0.03659272531992292
CC(CcC(C)[nH])CC,37.658,34.07284927368164,0.09520289782565088
CC(C)C(O)CCC=O,37.658,35.181575775146484,0.06576090670915918
CC(O)C(O)CCOO,37.658,34.18049240112305,0.0923444579870666
CCCCC1C(C)(C)C#1,37.658,38.89769744873047,0.0329198961370882
CC1CC(C(C)(C))CCC1,37.658,36.48837661743164,0.03105909455011845
CC(CC(C))CCCCO,37.658,40.4232177734375,0.07342975658392635
C=C(C#OO)CCC,37.658,37.009185791015625,0.017229120213085567
CCCCccc([cH]C)C.C,37.658,36.656105041503906,0.026605102727072467
CC1OOC(OCC=O)n1,37.658,35.71348190307617,0.051636255162882505
C#CCC(C(C)CC)C#N,37.658,36.42392349243164,0.03277063326699136
CCC(CC(O))CCC,37.658,35.911075592041016,0.046389197725821486
COC(CCCFF),37.658,34.160606384277344,0.09287252683952035
CC1CCC(CCCC)CC1,37.658,38.6151123046875,0.025415909094681045
C=C(CC=O)CCO,37.658,35.32900619506836,0.061845923971842416
CC(C)CC(C)C(C)#N,37.658,37.566402435302734,0.0024323534095614975
CC(C)CC(C)(C)C#N,37.658,35.4394416809082,0.05891333366327999
CCCCCC(C)CCC#N,37.658,37.63260269165039,0.0006744199997241124
CCCCc(C(C)(C))CCC,37.658,37.26335906982422,0.010479604072860547
CCC1(CC(C)CC)CC1,37.658,34.50482940673828,0.08373175934095597
CC(CCC(C)(C))CC,37.658,38.3076171875,0.017250443132933207
CCCC(CCCCCC)C,37.658,35.746585845947266,0.050757187159507555
CC(C(C)(C)(C))C,37.658,36.13716125488281,0.04038554211899699
C#C(CC#O)CCCC,37.658,37.203956604003906,0.012057023633652743
CC1OC(CO)C(O)C1,37.658,36.36773681640625,0.034262658229161164
CC(C)C(C)(C)=O,37.658,35.2783203125,0.06319187656009351
CC(CCC(C))CCC=O,37.658,36.28868865966797,0.03636176483966309
CC1=cc(C)c(O)nn1,37.658,34.670921325683594,0.07932122455564308
CCC(CCOO)CC,37.658,36.470977783203125,0.031521116809094384
CC(#CC(C)CC)CC,37.658,37.50012969970703,0.004192211490067714
C#CCCC(C)CCC,37.658,39.49048614501953,0.04866127104518376
CC(CCC(O)CC)=O,37.658,35.13848114013672,0.0669052753694642
CC(#CCCC)CCC,37.658,38.80367660522461,0.030423193085788097
CCC(CC#N)CCC,37.658,37.06732940673828,0.015685129142857294
CC(C)CC(C)(O)CC,37.658,33.9633674621582,0.09811016352014972
CC(C)C(C)C(N)C#N,37.658,34.958587646484375,0.07168230796950519
CC(C)C(O)C(O)CC,37.658,37.142555236816406,0.0136875235855222
C#CC(C(C))CCCC=O,37.658,36.78028869628906,0.023307432782169492
COC1NC(N)(=O)C1,37.658,33.942771911621094,0.09865707388546677
COCOCCCCC(O)C,37.658,35.672542572021484,0.05272339019540381
CC(C)(C(C)CCCC)CN,37.658,35.90644073486328,0.04651227535017048
CCCCc(c)ccn(C)C,37.658,37.624244689941406,0.0008963649173773169
CCCOCC#CCCC,37.658,33.95222091674805,0.09840615760932482
CCC#CC(C)CCC,37.658,37.45142364501953,0.00548559017952281
CCc1cc(C)c(n)n1,37.658,34.525020599365234,0.08319558661200188
CCCCcccc[cH]CCCC,37.658,37.58921813964844,0.0018264873427044385
CCC(CCOOCCO)C,37.658,39.60016632080078,0.05157380425940783
CCCCCC(C)CCCCO,37.658,40.15046691894531,0.06618691696174282
CC1=C(C(C)CCN)CN1,37.658,34.31902313232422,0.08866580454819115
CCCCCC(C)nnCC,37.658,39.79131317138672,0.05664966730539905
CCCC1(C(CC))CCCC1,37.658,36.819549560546875,0.02226486907040008
CCCC(C(O)CC)CO,37.658,36.639198303222656,0.02705405748519159
CC1CCC(O)CCCCC1,37.658,34.71422576904297,0.0781712844802441
CCCCCC(C)CCC,37.658,39.86824035644531,0.05869245197422357
CC#CC(C(C)CCC)CN,37.658,36.87455749511719,0.020804145331212855
Cc(ccC(O)ncC)n,37.658,34.204566955566406,0.09170516342964562
CC(CCC(C))(F)nF,37.658,36.09443664550781,0.041520084829045324
CCCC1CC(C)(C)CC1,37.658,36.665260314941406,0.026361986432062112
CCC(C)(C)CCCCN,37.658,39.058189392089844,0.037181724788619745
CC(CCC(C)(C)C)CC,37.658,34.586753845214844,0.0815562736944383
CC(C)C(C)cC(C)C,37.658,34.85201644897461,0.07451228294188199
CCC(C)(C)nnC,37.658,37.568695068359375,0.002371473037352654
CC(C)CC(O)CCCCN,37.658,37.30293273925781,0.009428733887678281
CCCCcCcCncn.C,37.658,38.13425064086914,0.012646732191543346
C#CC(C(C))CCCN,37.658,38.73783874511719,0.02867488302929487
CC(CCC(C))CCC#N,37.658,38.07366943359375,0.011038011407768568
CC(ccC(C)cC)CCC,37.658,34.80651092529297,0.0757206722265397
CC(C(C)O)CC,37.658,34.82799530029297,0.07515015932091541
CCCC(C(C))CCCC,37.658,39.31413269042969,0.04397824341254677
