smiles,Desired_hc,Desired_qed,Predicted_hc,Predicted_qed,Error,qed_rdkit
CCC(C)(C)C(C)OO,41.908,0.637,39.14265215396881,0.6500118970870972,0.06598615648637945,0.4713212936335733
CC(C)CCC(C)(C)C,41.908,0.637,38.969438672065735,0.6137337684631348,0.07011934064938118,0.5339051517407362
CC(CC(CC)CC)C,41.908,0.637,38.98174285888672,0.6234449148178101,0.06982574069660405,0.5435567265945545
CNCCC(C)C(C)CC,41.908,0.637,38.8167279958725,0.6125909090042114,0.07376329111691093,0.622309143918551
CN(COCC(C))CCO,41.908,0.637,38.77410411834717,0.6152952313423157,0.07478037323787423,0.432887142367904
CC(C)C(C)(C)CCC,41.908,0.637,38.84740173816681,0.6146753430366516,0.07303136064315148,0.5456732277192704
CC(C)CC(C)(C),41.908,0.637,39.6438604593277,0.6496421098709106,0.054026427905705436,0.5001817914751358
CCCCOCC(O)CCC,41.908,0.637,39.18685853481293,0.6420158743858337,0.06493131299959612,0.5768390774177771
CC(OCC(C)C)CC,41.908,0.637,38.953880071640015,0.6107804775238037,0.07049059674429671,0.5677012928256738
CC(C)C(C(C))CCC,41.908,0.637,38.53156805038452,0.6104767322540283,0.08056771856484393,0.5435567265945545
CCC(CC(C)C)CCO,41.908,0.637,39.171568155288696,0.6173729300498962,0.06529616886301673,0.6280484527141117
CC(C)C(C)CC(C)C,41.908,0.637,38.77986013889313,0.6225776076316833,0.07464302426999317,0.5466510747758826
CN(CO)C(CC)CCC,41.908,0.637,38.51041257381439,0.6159794926643372,0.08107252615695354,0.5917589580338464
CC(C)C(C)C(C)C,41.908,0.637,38.90381574630737,0.6202440857887268,0.07168522128692918,0.5174907689766356
C#CC(C)C(C)(C)C,41.908,0.637,38.441946506500244,0.6150404214859009,0.08270624924834774,0.4196368645258344
CC(CCC(C)C)CC,41.908,0.637,39.076664447784424,0.6369546055793762,0.06756074143876055,0.5435567265945545
CCC1C(CCCCC1C)O,41.908,0.637,38.712010979652405,0.6164471507072449,0.07626202682894904,0.5784669145580775
C#CCC(C(C)(C)),41.908,0.637,38.9671927690506,0.6295152902603149,0.07017293192109866,0.46144262326502244
CC(C)CCC(C)CCCC,41.908,0.637,38.61833393573761,0.6044743061065674,0.07849732901265609,0.5390786258511792
CC(CN)CC(C)CCCC,41.908,0.637,38.72148811817169,0.6159893274307251,0.07603588531612841,0.6301048662012683
CC(C)(C(C)(C))C,41.908,0.637,39.01866614818573,0.6180872917175293,0.06894468482901286,0.4387734079247987
CC(CC(C))C(C)O,41.908,0.637,38.356162309646606,0.6269379258155823,0.08475321395326417,0.5958243786434456
CC(C)CC(O)(F)OF,41.908,0.637,38.83947312831879,0.6258593201637268,0.07322055148614141,0.6024195093966819
CC(CC(C))C(C)C,41.908,0.637,38.8240772485733,0.6131837964057922,0.07358792477395003,0.5286347163806406
CCC(C)(C)C(C)O,41.908,0.637,39.14529860019684,0.6371929049491882,0.06592300753562955,0.5829747349344339
CC(C)CC(C)CCC,41.908,0.637,39.481635093688965,0.6432105302810669,0.057897415918465124,0.5435567265945545
CC#CC(CC)C(C)O,41.908,0.637,38.72323155403137,0.607374906539917,0.0759942838114114,0.5546335905920537
CC(CO)C(C)C(C)O,41.908,0.637,38.965513706207275,0.6268228888511658,0.0702129973702569,0.5910444755558012
CC(CC(C))CC(C)O,41.908,0.637,38.53604197502136,0.6187055706977844,0.08046096270350861,0.6181785843222221
CC(CO)C1C(C)CC1,41.908,0.637,38.79289746284485,0.6143459677696228,0.07433193035112992,0.5993444371480791
CCCCC(CC(C)C)OO,41.908,0.637,38.83146584033966,0.6203937530517578,0.07341161973036987,0.47766336432480977
CC(C)C(CCC)COO,41.908,0.637,38.77493739128113,0.6383840441703796,0.07476048985203,0.47681408949026316
CC(C)(CC)CCCCC,41.908,0.637,38.63377273082733,0.617353618144989,0.07812893168780828,0.5088310301358154
CCC(C)(C(C)CC)C,41.908,0.637,38.7782347202301,0.6203890442848206,0.0746818096728524,0.5456732277192704
CCC(C(C)(C)C)O,41.908,0.637,38.7854140996933,0.621466875076294,0.07451049680983829,0.5535798083592444
CC(C)(CC(C)CC)O,41.908,0.637,38.87646436691284,0.6150622963905334,0.07233787422657152,0.6205856480286919
CC(O)C(C)C(C)CC,41.908,0.637,39.13751304149628,0.6224085092544556,0.06610878492182219,0.6195947806616594
C#CC(C)C(C)CCCC,41.908,0.637,38.73635113239288,0.6113959550857544,0.0756812271548897,0.5236154702135508
CCC(CC(C(C)))O,41.908,0.637,38.67298662662506,0.6237799525260925,0.07719321784325045,0.5948534280152403
CCCCOCC(C)CCC,41.908,0.637,39.465391635894775,0.6231992244720459,0.0582850139377977,0.5167670016251804
CC1CC(CC(C)C1C),41.908,0.637,38.736708760261536,0.620716392993927,0.07567269351289647,0.4676537875216582
CC(COCC(C))CC,41.908,0.637,39.217573404312134,0.6308532953262329,0.06419840115700744,0.5193446826597379
CC(C)(CC(C)CC),41.908,0.637,38.8643479347229,0.61520916223526,0.0726269940173022,0.5286347163806406
CCC(C(CC)C)CCO,41.908,0.637,38.89662742614746,0.6299509406089783,0.07185674749099313,0.6280484527141117
CC(C)CC(O)CCC,41.908,0.637,38.96002411842346,0.6278528571128845,0.070343988774853,0.618178584322222
CCC(C)(C)CCCO,41.908,0.637,38.80539298057556,0.6289008855819702,0.0740337648998864,0.6181883212577809
CC(CO)OC(C)CCC,41.908,0.637,38.955832719802856,0.6078117489814758,0.07044400305901366,0.6376591681181206
CC(C)(CCC)C(C)O,41.908,0.637,38.62792730331421,0.6193137168884277,0.07826841406618765,0.6205856480286919
CC(CCC(C))CCCCC,41.908,0.637,38.658313155174255,0.6313797235488892,0.07754335317423275,0.47939552343269304
CC(C)(CO)C(C)CO,41.908,0.637,38.77656817436218,0.6185181736946106,0.07472157644454086,0.5910942958925011
CC(COC(C)C)CCCC,41.908,0.637,38.56768310070038,0.6116423606872559,0.07970594872815746,0.5763533260634783
CCCC(C)C(C)(C)C,41.908,0.637,39.317031502723694,0.6253288984298706,0.061825152650479796,0.5339051517407362
CCC(C)(C)CCCC,41.908,0.637,39.322113394737244,0.618518054485321,0.061703889597755975,0.5422404874814915
C#CC(O)CCC(C)O,41.908,0.637,38.83307695388794,0.630875825881958,0.07337317567319036,0.5307222246375567
CC(CO)C(O)(C)F,41.908,0.637,38.75058650970459,0.6146830320358276,0.07534154553534914,0.5524062379496399
CC(C)(C)(C(C)),41.908,0.637,38.578476309776306,0.6122246384620667,0.07944840341280174,0.4244820558666797
CCC(C)OC(C)(C)C,41.908,0.637,39.066293239593506,0.626873791217804,0.06780821705656427,0.5579810462755428
CCCCC(CC)C(C)O,41.908,0.637,38.99203896522522,0.6283038854598999,0.06958005714361891,0.628476767343064
COCCOCC(C)(C)C,41.908,0.637,38.91067862510681,0.6277201175689697,0.07152146069707907,0.5618805476048462
COC(C)CC(C)CCO,41.908,0.637,38.51333975791931,0.613360583782196,0.08100267829723894,0.6354697615521215
CCC(C)(C)CC(C)O,41.908,0.637,38.880814909935,0.6148357391357422,0.07223406247172386,0.6205856480286919
CC(C(C)C(C)CC1)O1,41.908,0.637,39.16681349277496,0.6297867298126221,0.06540962363331673,0.48498293390078556
CC(CC)C(C)CCCO,41.908,0.637,38.86421740055084,0.6284712553024292,0.07263010879662973,0.6280484527141117
CC(C(C)C(C)C)C,41.908,0.637,38.795098662376404,0.6104444265365601,0.07427940578466158,0.5174907689766356
CCCC(C)C(C)CCCC,41.908,0.637,39.09060478210449,0.622361958026886,0.0672281000738644,0.5390786258511792
COCCOC(C(C)C)CC,41.908,0.637,38.41438412666321,0.6206358075141907,0.08336393703676609,0.5538040515641581
CC(CC(CC)C(C)),41.908,0.637,38.880900740623474,0.622369647026062,0.07223201439764548,0.5261016802172799
CC(CC(CC)C)CCO,41.908,0.637,38.50197434425354,0.6153870820999146,0.08127387743978384,0.6280484527141117
CC(C)C(C(C)(C))CO,41.908,0.637,38.65143597126007,0.6171459555625916,0.07770745510976258,0.6183893785577846
CC(C)C(C(C))CC=O,41.908,0.637,39.00094389915466,0.6288289427757263,0.06936756945798746,0.5306255577418365
CC(OC(C))C(C)O,41.908,0.637,38.818655610084534,0.6184777021408081,0.07371729478656742,0.5934008475086341
CC(CCC(C)C)C(C)O,41.908,0.637,38.454577922821045,0.6150600910186768,0.08240484101314681,0.6422180957890578
CCC(C)CC(C)CCCC,41.908,0.637,38.78335952758789,0.6122491359710693,0.0745595225830894,0.5390786258511792
CC(C)CCC(C)CC,41.908,0.637,39.489502906799316,0.6198590993881226,0.05770967579461403,0.5435567265945545
CN(C)C(C)CC(C)COO,41.908,0.637,38.87359440326691,0.617285966873169,0.07240635670356721,0.48910557939879296
CC(C(C)(C)C(C))O,41.908,0.637,38.680039048194885,0.6140226721763611,0.07702493442314393,0.5829747349344339
COCCCC(C)CC(C)C,41.908,0.637,38.93306076526642,0.6094431281089783,0.07098738271293267,0.5396712514506112
CCC1CC(C1)C(C)O,41.908,0.637,38.86216998100281,0.6216471195220947,0.07267896389704098,0.6009393896447198
C#CCC(OC(C))CC,41.908,0.637,38.857789039611816,0.6152591109275818,0.07278350101145807,0.5220118930082359
CC(CNNCCC)C(C)O,41.908,0.637,38.86918127536774,0.6092302203178406,0.07251166184576369,0.3916276630227934
CC(C)C(CCC)CC,41.908,0.637,39.63428497314453,0.6460863351821899,0.05425491617007421,0.5435567265945545
CCC(C)OC(C)(C)O,41.908,0.637,38.96873950958252,0.6247798800468445,0.07013602391947794,0.5899589105008113
CCC(C)CC(C)CCO,41.908,0.637,38.70661973953247,0.619158923625946,0.076390671481997,0.6280484527141117
CC(COC(C)C(C))O,41.908,0.637,39.06834959983826,0.6267423629760742,0.06775914861510318,0.6221069662034209
CN(C(C)C(C)(C)),41.908,0.637,38.749903440475464,0.6134120225906372,0.0753578447915562,0.5517003698506382
CC(C)(CC)CC(C)O,41.908,0.637,38.878039717674255,0.6201183795928955,0.07230028353359134,0.6205856480286919
CC(C)(CCC)C(C)C,41.908,0.637,38.78818929195404,0.6194572448730469,0.07444427574797081,0.5456732277192704
CC(CO)C(C)CCC,41.908,0.637,39.58164393901825,0.6349641680717468,0.05551102560326791,0.6172037423729706
CC(CC(CC)C(C))O,41.908,0.637,38.70399475097656,0.6254919171333313,0.07645330841422732,0.6181785843222221
CC(CO)CC(C)(C)F,41.908,0.637,38.87218534946442,0.610920786857605,0.07243997925302054,0.6231286747027528
CC#CC(CC)C(C)C,41.908,0.637,39.62584316730499,0.6300399899482727,0.05445635278932444,0.4963960408489329
CC(CNN(C)C)CCCC,41.908,0.637,38.565964698791504,0.6128670573234558,0.07974695287793493,0.5937216166275477
CC(C)COCCCCCC,41.908,0.637,38.67968678474426,0.6276461482048035,0.07703334006050727,0.5167670016251804
CNCCC(C)C(C)CCC,41.908,0.637,38.81691932678223,0.6129841804504395,0.07375872561844456,0.6247978785660983
CCOC(C)(C)CCO,41.908,0.637,39.07415568828583,0.6154679656028748,0.06762060493734308,0.6221399699952213
CNCCCC(C1F)CCCC1,41.908,0.637,38.92581522464752,0.61485356092453,0.07116027429971555,0.6440617799076304
CCC(C)CCC(C)COO,41.908,0.637,39.01226282119751,0.634181022644043,0.06909747968890168,0.4779017715923604
CC(C)CC(C)(C)O,41.908,0.637,39.14303123950958,0.63836270570755,0.06597711082586663,0.5829747349344339
C#CC(C)C(C(C)),41.908,0.637,39.073370695114136,0.6203847527503967,0.06763933628151822,0.46144262326502244
CC#CC(C)(C(C)),41.908,0.637,38.59307289123535,0.6073856353759766,0.07910010281484799,0.4381756252002372
CC#CC(C)CC(C)O,41.908,0.637,38.77314746379852,0.6090883612632751,0.07480320073020612,0.5546335905920537
CCC(C(CC)C(C))O,41.908,0.637,38.9234334230423,0.6137701869010925,0.07121710835539047,0.6181785843222221
CCOCC(C(C)C)C,41.908,0.637,38.863078355789185,0.620215654373169,0.07265728844637817,0.5671555223739858
CC(CCC(C)C)OC,41.908,0.637,39.29154872894287,0.637542188167572,0.0624332173107075,0.5677012928256738
CC(C(CCC)C)(C)O,41.908,0.637,38.81551921367645,0.6268362998962402,0.07379213482684806,0.6205856480286919
CC(CC(CC)C)(C)O,41.908,0.637,38.895472288131714,0.610943615436554,0.07188431115463127,0.6205856480286919
CC(COC)(C)CCC,41.908,0.637,39.47242259979248,0.6235629916191101,0.05811724253621076,0.5677063998789018
CC(C(C)CO)CCC,41.908,0.637,38.96100044250488,0.6160904765129089,0.07032069193221147,0.6172037423729706
CN(COC(C)C)CCCC,41.908,0.637,38.80273759365082,0.6090874075889587,0.07409712719168615,0.5502537771775603
CC(C)(CC)C(C)C,41.908,0.637,39.011316895484924,0.6197112202644348,0.06912005117197377,0.517234095658858
CC(C)(CC(C)C)C,41.908,0.637,38.97327780723572,0.6170850992202759,0.07002773200258383,0.4911539632740701
N#CC(NNN)C(C)CC,41.908,0.637,38.6102819442749,0.6077988743782043,0.0786894639621337,0.3780981280962039
CC(C)(CCO)CCC,41.908,0.637,38.80528390407562,0.627280592918396,0.07403636766069434,0.6181883212577809
CC(C)(C)CCC(C)C,41.908,0.637,38.965903520584106,0.6059303879737854,0.07020369570048426,0.5339051517407362
CC(CC(CC(C)))C,41.908,0.637,38.82569193840027,0.6114101409912109,0.07354939538035059,0.4921472673477994
CC(CC(CC))(C)O,41.908,0.637,38.85887086391449,0.614844799041748,0.07275768674442855,0.5971696682305409
CC(C)CCC(C)(C)O,41.908,0.637,38.776832818984985,0.6250051856040955,0.07471526154946587,0.6205856480286919
CC(CCCOC)C(C)C,41.908,0.637,38.61322343349457,0.606248140335083,0.07861927475673937,0.5389882071973191
CC(C)C(C)C(C)O,41.908,0.637,38.994250893592834,0.6226217746734619,0.06952727656789078,0.5814086179132567
CC(C(C)C)CC(C)O,41.908,0.637,38.7553608417511,0.6096919178962708,0.07522762141473949,0.6195947806616594
CC(CO)C(C)(C)CO,41.908,0.637,39.29563641548157,0.6209573149681091,0.06233567778272487,0.5910942958925011
C#CC(OCC(C)(C)),41.908,0.637,39.16197121143341,0.6181451678276062,0.06552516914590509,0.3946490927428403
CC(COCCC)CC(C)O,41.908,0.637,39.200902581214905,0.6274839043617249,0.06459619687852192,0.6004950903680195
CC#CCCC(C)CC(C)C,41.908,0.637,38.660187125205994,0.6065560579299927,0.07749863689018821,0.541011639356072
CCC(C)C(C)CCCO,41.908,0.637,39.35911178588867,0.6363491415977478,0.060821041665346215,0.6280484527141117
CC(CC(C)(C)C)O,41.908,0.637,39.038716554641724,0.6219062209129333,0.06846624619066234,0.5535798083592444
C#CC(C)C(C)C(C)O,41.908,0.637,38.681156635284424,0.612905740737915,0.07699826679191508,0.5523715662370574
CC(C)(C)CC(C)F,41.908,0.637,38.937658071517944,0.6157646775245667,0.0708776827451097,0.496334165431041
CC(COC(C)C)(C)O,41.908,0.637,38.73815357685089,0.6078148484230042,0.07563821759924381,0.6245293262428456
CC(CO)CC(C)COO,41.908,0.637,38.99240016937256,0.6088188290596008,0.06957143816520575,0.45362712929774607
C#CC(C)CCCC(C)O,41.908,0.637,38.86637210845947,0.6299296617507935,0.07257869360362051,0.5903288229731793
CC(C)C(C)CCCC,41.908,0.637,39.000287652015686,0.6480118632316589,0.06938322869104503,0.5435567265945545
CC(C)(C(C)(C))O,41.908,0.637,38.810181617736816,0.6328133344650269,0.07391949943359705,0.5304631196739005
CC(CCCC(C)C)C,41.908,0.637,39.47299659252167,0.629319429397583,0.05810354604081163,0.5435567265945545
CC(C(C)C(C)CCC)O,41.908,0.637,38.87959003448486,0.6182371973991394,0.07226329019555068,0.6422180957890578
CCC(C)OC(C)CCO,41.908,0.637,38.70733141899109,0.6220688819885254,0.07637368953443047,0.6376591681181206
C#CCNCCC(C)C(C)C,41.908,0.637,38.705981373786926,0.6066997647285461,0.07640590403295493,0.4696043728392248
CC(C)CC(C)(C)C,41.908,0.637,39.11030292510986,0.6296074390411377,0.06675806707287721,0.4911539632740701
CC(C)(CCCC(C)),41.908,0.637,38.65351736545563,0.6177188754081726,0.07765778931336198,0.4921472673477994
CCC(CC(C)C)CCCO,41.908,0.637,38.643357157707214,0.6083797216415405,0.07790023008238968,0.6299238689160793
CCC(CCCCC)(C)O,41.908,0.637,39.23400282859802,0.6162500977516174,0.06380636564383838,0.5881310057342187
CCC(C)(C)CC(C),41.908,0.637,39.38204288482666,0.6121906042098999,0.06027386454074022,0.528150214884252
CC(C)C(C(C)C)CC,41.908,0.637,38.799792528152466,0.6178950667381287,0.07416740173350041,0.5466510747758826
C#CC(C)CCCC(C)C,41.908,0.637,38.790955543518066,0.6204690933227539,0.07437826802715317,0.5236154702135508
CC(C(CCC))(C)C,41.908,0.637,38.84063720703125,0.6110837459564209,0.07319277448145345,0.5167600429991204
CC(C)C(C)CC(C)=O,41.908,0.637,38.82632672786713,0.6193457245826721,0.07353424816581261,0.569443377903336
CCC(C)CC(C)CC,41.908,0.637,38.8981294631958,0.6214569211006165,0.07182090619462156,0.5435567265945545
CC(CO)(C)C(C)C,41.908,0.637,38.985726833343506,0.6185402870178223,0.06973067592479945,0.5814274624058153
COC(C)OC(C)CCCC,41.908,0.637,38.8858824968338,0.6188637018203735,0.07211314076467977,0.5558964323727628
CCCCC(C)CC(C)O,41.908,0.637,38.93649756908417,0.6173391342163086,0.07090537441337773,0.628476767343064
CCC(CC(C)C)(C)C,41.908,0.637,38.9187753200531,0.6220908164978027,0.07132825904235231,0.5456732277192704
CN(CO)C1CC(C)C1,41.908,0.637,38.545719385147095,0.6155214905738831,0.08023004235117177,0.5537519102533539
COCC(C)C(C)CC,41.908,0.637,38.68964493274689,0.6087694764137268,0.07679572079920574,0.5671555223739859
CCCC(C(C)C)CCCC,41.908,0.637,38.7895268201828,0.6098846197128296,0.07441235992691612,0.5390786258511792
CC(CC)C(C)CCCC,41.908,0.637,39.197126030921936,0.6208289265632629,0.06468631213797044,0.5465361480115691
CC1CC1C(C)(C)C,41.908,0.637,38.58434319496155,0.6123030185699463,0.07930840901590278,0.4516989279723203
CC(C)CC(C)C(C)C,41.908,0.637,38.99653971195221,0.6295819878578186,0.0694726612591341,0.5466510747758826
CC(CO)CC(C)CCOO,41.908,0.637,38.79245936870575,0.6280432343482971,0.07434238406257163,0.4596161451791427
CCC(C)(C)CCCCO,41.908,0.637,38.63216698169708,0.6272480487823486,0.0781672477403579,0.5879185518430977
CC(CNNCCC)C(C)C,41.908,0.637,38.93728971481323,0.6125235557556152,0.07088647239636271,0.4546605112428396
CC(CC(CC))C(C)O,41.908,0.637,38.93698036670685,0.6293094158172607,0.07089385399668686,0.6181785843222221
CC(C(C)C(C)CC)C,41.908,0.637,38.71146380901337,0.6187825202941895,0.07627508330119868,0.5466510747758826
CC1CC1(C)CC(C)C,41.908,0.637,39.03459131717682,0.6244823932647705,0.06856468175105426,0.5331041148072619
COC(CNNC(C)C)=O,41.908,0.637,38.923415541648865,0.6274250745773315,0.07121753503749013,0.42069113562484456
CCC(C)(C(C)CC)O,41.908,0.637,39.0201735496521,0.6216157078742981,0.0689087155280114,0.6205856480286919
CC(C)C(C)CCCCCC,41.908,0.637,38.351638317108154,0.6183662414550781,0.08486116452447855,0.5042866855865072
CC(COOC(C))C,41.908,0.637,39.668572545051575,0.6314548254013062,0.053436753243973144,0.31699296341745387
CC(CC)CC(C)CC,41.908,0.637,38.935800194740295,0.6247128844261169,0.07092201501526453,0.5435567265945545
CCCCC(C)(C)CCOO,41.908,0.637,38.661853671073914,0.6344127655029297,0.07745887011849975,0.4776596169166011
CC(C)CCC1CC1C,41.908,0.637,39.13546562194824,0.6360836625099182,0.06615764002223344,0.5448545347218605
CC(O)CC(C)C(C)CO,41.908,0.637,38.851614594459534,0.6261898279190063,0.0729308343404712,0.6214055898620902
CCOCC(C)(C)CCO,41.908,0.637,38.50261628627777,0.6158142685890198,0.08125855955240599,0.6354961674852925
C#CC(C)C(C)(C),41.908,0.637,38.707844614982605,0.6131186485290527,0.07636144375817018,0.4373201899676832
CC(OC(C))C(C)CC,41.908,0.637,38.893680572509766,0.6204618811607361,0.07192706470101735,0.5677012928256738
CC(C)C(C(C)C)OO,41.908,0.637,38.760533928871155,0.6186942458152771,0.0751041822833074,0.4706914182082589
CC(CCC(C(C)))CC,41.908,0.637,39.294472336769104,0.619493842124939,0.062363454787412835,0.4960481579147377
CC(CCC(C))(C)CC,41.908,0.637,38.523988127708435,0.6201901435852051,0.08074858910689048,0.5422404874814915
CC(CC(CO)CC)COO,41.908,0.637,38.82626414299011,0.6328966617584229,0.07353574155316142,0.4596161451791427
CC(C)(CC)C(C)CO,41.908,0.637,38.6652010679245,0.6230994462966919,0.07737899522944311,0.6196070102399612
CCC(C)(C)C(C)C,41.908,0.637,38.71119737625122,0.6240955591201782,0.07628144086448364,0.517234095658858
CC(COCCC(C)C)OO,41.908,0.637,38.89053523540497,0.6192464232444763,0.07200211808234783,0.36822804506121626
COC(O)(C(C)CC)O,41.908,0.637,39.14678633213043,0.6233876943588257,0.0658875075849377,0.5462891227992752
COC(C)CC(C)(C)C,41.908,0.637,39.218977093696594,0.6234022974967957,0.06416490661218399,0.5576209989865297
CC(OC)OC(C)CC,41.908,0.637,38.73180568218231,0.6377406120300293,0.07578968974462368,0.5428470616515674
CCC(C)(C)C1CCO1,41.908,0.637,38.95439147949219,0.6216421127319336,0.07047839363624639,0.5537179613932961
CC(CCCCC)CC(C)O,41.908,0.637,38.994606733322144,0.6142157912254333,0.06951878559410751,0.589139751237915
CNC(C)CC(C)CCCC,41.908,0.637,38.91224503517151,0.6215522885322571,0.07148408334514872,0.624905564608717
CC(CCC(C)C)(C)C,41.908,0.637,39.60080921649933,0.6201151013374329,0.05505370772885064,0.5339051517407362
CN(CNNNC(C))CC,41.908,0.637,38.83890092372894,0.5954942107200623,0.0732342053133306,0.26864994388054364
CC(C)(CC)C(C)CC,41.908,0.637,39.062790274620056,0.6276936531066895,0.06789180407988797,0.5456732277192704
CCCC(C)(C)CCO,41.908,0.637,39.258849024772644,0.6352320909500122,0.06321349086635862,0.6181883212577809
CCC(C(CC)C)CC,41.908,0.637,38.419020771980286,0.6242819428443909,0.08325329836832385,0.5435567265945545
CN(C(O)C(C)C)CF,41.908,0.637,38.704747557640076,0.6191875338554382,0.07643534509783156,0.45719400392103143
CCC(C)C(C)(C)O,41.908,0.637,39.18456971645355,0.6301852464675903,0.0649859283083528,0.5829747349344339
CCC(C(CC(C)CC))O,41.908,0.637,38.692423701286316,0.6108709573745728,0.07672941440091832,0.628476767343064
CC(C)C(C)CC(C)O,41.908,0.637,39.0257328748703,0.6300848722457886,0.06877606006322662,0.6195947806616594
CC1C(C(C))C1(C)CO,41.908,0.637,38.69226634502411,0.6125565767288208,0.07673316920339535,0.5993444371480792
CC(CNN(C))C(C)C,41.908,0.637,39.00241017341614,0.6128826141357422,0.0693325815258152,0.5547747095509109
CC(C(C)(O))CC,41.908,0.637,38.69718551635742,0.6211802363395691,0.07661578895777844,0.5586305568134092
CC(C)CC(C)C(C)O,41.908,0.637,38.428844809532166,0.6259167790412903,0.08301887922276978,0.6195947806616594
CC(C)(CCCC(C))O,41.908,0.637,38.62089455127716,0.6157158613204956,0.07843622813598455,0.5790050169562546
CC(CO)CC(C)CC,41.908,0.637,38.9932119846344,0.6187946200370789,0.06955206679788112,0.6172037423729706
CC(CNN(N)C(C))C,41.908,0.637,38.477137088775635,0.6092131733894348,0.08186653887621376,0.42688595242868854
CC(CCCCC(C)C(C))C,41.908,0.637,38.795286417007446,0.6043850183486938,0.07427492562261513,0.5042866855865072
CC(C)C(C)C(C)CO,41.908,0.637,38.96065711975098,0.6291747093200684,0.07032888422852497,0.6183893785577846
C1CC(C(C))C(CC)C1,41.908,0.637,38.65229606628418,0.6190717816352844,0.07768693170076886,0.5326155170414484
CC(C)CCC(C)CCCO,41.908,0.637,38.60149145126343,0.6104418039321899,0.07889922088232733,0.6299238689160793
CC(COC(C))CO,41.908,0.637,39.669920802116394,0.6180893778800964,0.05340458141365866,0.5870111809893351
CC(C)C(CC)CCCO,41.908,0.637,38.79466235637665,0.6319757103919983,0.07428981682789332,0.6280484527141117
CC(CCC)C(C)CC,41.908,0.637,38.4788179397583,0.6242803931236267,0.08182643075884558,0.5435567265945545
CC(CC(CC)C)CC,41.908,0.637,39.397823214530945,0.6268389225006104,0.05989731758778888,0.5435567265945545
CCC(C)NC(C)(C)C,41.908,0.637,38.91258478164673,0.6093037128448486,0.07147597638525514,0.6022514772556148
CC(C)(C(C))CC,41.908,0.637,38.99086594581604,0.6187681555747986,0.06960804748935671,0.5002442109657919
CCC(CC(C)C)CCC,41.908,0.637,38.701831102371216,0.6144002676010132,0.07650493694828638,0.5465361480115691
CC(CO)C(O)C(C)C,41.908,0.637,38.94525766372681,0.6202560067176819,0.07069634285275352,0.5910444755558012
CC#CC(C)CC(C)C,41.908,0.637,39.02376055717468,0.6216805577278137,0.06882312309881929,0.4963960408489329
CC(CN(CC)C(C)),41.908,0.637,38.67017209529877,0.6100818514823914,0.07726037760573719,0.5391424748777132
CCCCCCCCCCCCO,41.908,0.637,38.926995396614075,0.6347386240959167,0.07113211328113789,0.5129821812363801
CC(CNN(C)CC(C)),41.908,0.637,38.67853879928589,0.608684241771698,0.07706073305130554,0.5632668403463079
CC(C)CCCCCCCC,41.908,0.637,38.862311244010925,0.6365064382553101,0.07267559310845366,0.47939552343269304
CC(C)CCC(C(C)),41.908,0.637,38.99711728096008,0.6210935711860657,0.06945887942731503,0.4921472673477994
