SMILES,des_cv,pred_cv
C1=NC=NN=NC=N1,21.4072,21.304879999999997
C#CCNNC(=O)C#N,35.0693,30.725405
NC1CN=C(C2=NC2)C1,30.2601,30.41566
CCCCNCC(C)=O,38.0383,40.290607
CC1=C=CCCC2CC12,31.2855,33.8391
CC(=CN)CC(C)O,40.7177,37.39438
CONCC(C#N)CO,29.8684,36.182972
C#CC12C=CN1NC2,27.3674,25.777973
O=CC1NCCN2OC12,21.9779,28.50667
N=CC1=CC(N)CC1,21.1966,30.030678
CC1=NCCC2(C)N=C12,32.5771,29.515521999999997
CCOCC(C#N)C#N,40.5482,33.64438
COCC1CC2C(=O)C12,34.5055,32.388290000000005
C#CCN(CC)CCO,39.3112,39.49876
Cc1ccc(N)nc1N,22.5374,33.1139
CC12CCC1N1CC12O,30.8106,33.068886
CC(=O)C(O)C(N)C=O,42.0365,35.886757
CCC(C)(CCO)NC,41.7956,42.19158
CC1=C(C=O)C=CC1=O,26.605,29.743055
C#CC#CC(=C)C,36.3787,27.799213
CC(CN)COCC=O,40.7177,38.431202
N=CC1CCN2CC2C1,26.6195,31.592314000000002
C#CC#CC(C#C)NN,35.9176,34.530968
CC1CC1CN1CN1,36.8531,30.672859999999996
CC1=CC(N)N2CC12N,38.7718,34.511722999999996
C#CCNCC#CN=O,30.6026,33.066967
C#CCN(CO)C(N)=O,37.3775,35.173794
C#CCC1(C)CC1=O,34.7064,31.0451
CCC1C=C(C#N)C1,27.1083,28.585665000000002
CC(=N)C(C)CC=N,37.031,34.4563
C1=COCC2CC=C2N1,25.379,29.149399
C1C2C3CN1CC1C2C31,21.9319,27.932608000000002
O=CC12CCCOC1N2,22.7602,29.988616999999998
CC(=N)C(C)C(C)=O,33.8052,34.07309
CC1NC(C)C1CC=N,39.2532,39.227314
C#CC(C)ONC(=C)C,39.9709,38.312046
CC1CCNCC1C,28.3051,33.601242
CC#CCNC1CON1,32.6702,34.013892999999996
NCC1CC2NC12O,29.1089,30.282459999999997
COC1NC12OC2C#N,27.7935,30.283409999999996
CC(=N)NC(C)(N)C#N,37.8072,37.141
N#CC1CCNNC1=N,28.8357,29.482128000000003
CC1=CNCC1(O)C=O,38.6737,32.858074
N=C1C=C2CN2C2CC12,21.2488,29.002312
CCCCCNCN,37.7035,38.502937
O=C1C=C2CC23OC13,25.9489,24.123820000000002
CC1COC2NCC=C12,25.9247,31.786877
C#CCNCC(C)C=O,35.9176,37.44871
CC1=C=CCNCC1C,31.6976,36.088425
CC1CNC2=CNC21,29.3512,27.658226000000003
CC(=O)N(C=O)C(C)N,39.9066,36.45027
CC#CC(C#N)NOC,39.3112,35.004673
C#CC(C)(C)C=C,34.891,31.436787
CC1CCC(N)=CO1,32.0992,30.111834
CCCCCC(C)=NN,32.3331,39.791053999999995
CC1=CC(N)NCN1,26.9927,30.245659000000003
CC1OCCC(N)CO1,34.3005,35.52581
CC#CC(=N)COC,39.1604,32.90905
N#CC1NCC1N=C=N,27.2283,28.701
C#CC#CC=CC(C)=O,39.7315,33.200912
CC(O)C(O)C(O)C=N,41.5055,38.321715999999995
N=C1C2CN(C2)C2CC12,32.8066,28.738869
COCCCCC(C)=N,31.166,39.588547
N#CCNCC=CC=O,26.0875,32.729633
C#CC1NC1NCC=N,26.9163,33.792553000000005
C#CC(=C)C#CC,39.8874,28.545865999999997
N#CC#CC1CC=NC1,28.3083,28.997208
CCC(CC)C(C)N,37.618,40.371056
CC1=NN2C=CN=C1C2,30.0757,26.614890000000003
CC(N)CC(C=N)CO,24.0539,39.52517
C#CC1CCC(=N)C1,34.7887,29.297005
CCNC1=CC(=O)C1,35.5323,29.862476
C#CC#CC1CC1=O,30.6026,26.940723
CC1N=NC=NN=N1,21.5437,26.618645
C#CC#CCOC=CO,36.3787,33.562459999999994
Cc1ccc(ON)cn1,25.9489,31.682053000000003
C#CCNCC(N)C=C,39.7823,39.019890000000004
CC1=NCC2CCCC12,32.3331,32.543354
N#CC#CC1C=COC1,28.2991,27.995704999999997
CC1=NN=C2ON=CC12,21.1529,24.477567999999998
N=CCC1=NC(=N)N=C1,26.605,29.726128000000003
N#CC1CCC(NO)N1,26.6195,32.147224
CCc1nc(=O)c1=O,27.2613,27.098145000000002
CC#CC1(C)CCC1N,33.7626,38.90767
CCCN=CC1NC1=O,38.7081,33.76924
CC#CCC(N)C=O,30.1025,33.060787
C1=Cn2cccc21,21.8134,21.06784
C=C(C)N(C)C(C)NO,41.5815,40.76158
CC=Cc1ncno1,23.5316,25.098825
C1CNC2OC3C(C1)C23,26.5485,29.387184
C=C1COC(C(C)C)O1,37.733000000000004,35.66829
C#CC1CCC(CO)N1,29.1259,35.004259999999995
CCC1=CCN(C)C1O,31.3505,36.182827
C#CC1NC1NC1CC1,29.8684,33.611244
C=C(C)C(C)C(C)C,39.4617,38.761185
N#CC1=NOC=NC1,22.5601,22.074171
