MolWt,HeavyAtomCount,HeavyAtomMolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumRadicalElectrons,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,Logp,TPSA,QED,heat_capacity
86.138,6,76.05799999999999,1,2,2,2,36,0,0,0,0,0,0,0,0,0,0,0.7224700000000002,49.870000000000005,0.37733782014160966,25.365
104.113,7,96.049,5,4,5,2,42,0,1,1,0,0,1,0,0,0,1,-1.794999999999999,59.56,0.3115013745337428,25.448
103.12500000000001,7,94.05300000000001,3,2,4,3,42,0,0,0,0,0,0,0,0,0,0,-0.9180999999999999,59.64,0.12122687384848636,25.601
99.133,7,90.06099999999999,2,2,2,2,40,0,0,0,0,0,0,0,0,0,0,1.055,32.26,0.4004095504147889,25.716
102.097,7,96.04899999999999,4,3,5,3,40,0,0,0,0,0,0,0,0,0,0,-0.4999300000000001,80.83,0.19417847663971036,25.823
116.12400000000001,8,108.06,5,2,5,4,46,0,0,0,0,0,0,0,0,0,0,0.1541699999999998,69.83,0.18037105168217688,26.127
90.12600000000002,6,80.046,3,2,3,3,38,0,0,0,0,0,0,0,0,0,0,-0.9038999999999993,47.28,0.34839846872513114,26.145
111.10800000000002,8,106.06800000000001,5,2,5,0,42,1,0,0,0,0,0,0,1,0,0,-0.9640000000000002,90.71,0.44941677845639305,26.158
103.125,7,94.053,4,3,4,2,42,0,1,1,0,0,1,0,0,0,1,-1.2570999999999997,47.53,0.38182880149215115,26.186
115.092,8,110.05199999999999,5,2,5,1,44,1,0,0,0,0,0,0,1,0,0,-1.0665000000000002,71.17,0.4887090660410885,26.227
115.092,8,110.05199999999999,5,2,5,1,44,1,0,0,0,0,0,0,1,0,0,-1.0665000000000002,71.17,0.4887090660410885,26.227
122.131,9,116.08299999999998,4,1,4,0,46,0,0,2,0,0,2,0,0,0,0,0.29529999999999995,49.11,0.4930551460732978,26.448
110.11999999999999,8,104.07199999999999,4,0,4,0,42,1,0,0,0,0,0,0,1,0,0,-0.11656,51.56,0.46700009047788876,26.495
107.11599999999999,8,102.076,2,1,3,0,40,1,0,0,0,0,0,0,1,0,0,0.09441999999999989,41.57,0.4773710626007106,26.496
86.13800000000002,6,76.05799999999999,2,2,2,2,36,0,0,0,0,0,0,0,0,0,0,0.37487000000000015,49.870000000000005,0.4686568656734504,26.513
97.12099999999998,7,90.065,3,2,3,3,38,0,0,0,0,0,0,0,0,0,0,0.35487,48.24,0.38727776212854764,26.52
102.137,7,92.057,2,1,3,3,42,0,0,0,0,0,0,0,0,0,0,-0.3801999999999998,47.61,0.29977063955949484,26.596
102.09700000000001,7,96.049,4,3,5,3,40,0,0,0,0,0,0,0,0,0,0,-0.8082299999999998,91.33000000000001,0.18822436867410855,26.776
86.138,6,76.05799999999999,2,2,2,2,36,0,0,0,0,0,0,0,0,0,0,0.024199999999999944,38.05,0.28236400225194047,26.792
114.108,8,108.06,5,2,5,1,44,1,0,0,0,0,0,0,1,0,0,-1.1899000000000002,76.96,0.4809369784174766,26.872
110.12000000000003,8,104.072,4,1,4,0,42,1,0,0,0,0,0,0,1,0,0,-0.2377800000000002,64.69,0.5003231206280333,26.956
109.132,8,102.07600000000001,2,1,3,1,42,0,0,1,0,0,1,0,0,0,0,1.72337,48.57,0.5326760936623345,26.993
109.132,8,102.07600000000001,2,1,3,1,42,0,0,1,0,0,1,0,0,0,0,1.72337,48.57,0.5326760936623345,26.993
99.13700000000001,7,90.06500000000001,3,3,3,0,40,0,0,1,0,0,1,0,0,0,0,-0.7172000000000001,50.08,0.37552653582273016,27.051
116.124,8,108.06,4,2,5,4,46,0,0,0,0,0,0,0,0,0,0,0.1541699999999998,69.83,0.13700809813142908,27.082
114.11200000000001,8,108.06400000000001,6,3,6,1,44,1,0,0,0,0,0,0,1,0,0,-1.7225000000000001,94.78,0.2978899285833607,27.184
105.11999999999998,8,100.07999999999998,2,0,2,0,39,0,0,1,1,0,1,0,0,0,0,0.65439,24.72,0.40406236032533294,27.198
110.16,8,100.07999999999998,2,0,2,1,44,0,1,2,0,0,2,0,0,0,1,0.14510000000000023,15.37,0.4383870558341517,27.208
110.16,8,100.07999999999998,2,0,2,1,44,0,1,2,0,0,2,0,0,0,1,0.14510000000000023,15.37,0.4383870558341517,27.208
123.115,9,118.075,4,1,4,1,46,0,0,1,0,0,1,0,0,0,0,-0.31350000000000006,53.82,0.4859174379576146,27.37
117.10799999999999,8,110.05199999999999,2,3,5,2,46,0,0,0,0,0,0,0,0,0,0,-0.34153000000000006,77.69999999999999,0.2627928159797806,27.403
106.08099999999999,7,100.03299999999999,4,4,5,3,42,0,0,0,0,0,0,0,0,0,0,-1.0514299999999999,85.57000000000001,0.12147105519743136,27.403
124.14700000000002,9,116.083,4,0,4,1,48,1,1,1,0,0,1,0,1,0,1,-0.46188000000000007,33.72,0.4748403701738792,27.411
124.14700000000002,9,116.083,4,0,4,1,48,1,1,1,0,0,1,0,1,0,1,-0.46188000000000007,33.72,0.4748403701738792,27.411
85.15000000000002,6,74.062,1,1,1,2,36,0,0,0,0,0,0,0,0,0,0,0.9113,26.02,0.4954407902904492,27.418
128.11,9,123.07000000000001,4,1,5,0,48,0,0,1,0,0,1,0,0,0,0,0.2768000000000001,49.11,0.4677225283575828,27.438
85.15,6,74.062,1,1,1,0,36,0,1,1,0,1,0,0,0,1,0,0.7436,26.02,0.4610830324615263,27.546
119.11999999999999,8,110.04799999999999,4,2,4,3,48,0,0,0,0,0,0,0,0,0,0,-0.07750000000000012,64.71000000000001,0.30966901515389716,27.598
99.137,7,90.06500000000001,1,2,3,0,40,0,1,1,0,0,1,0,0,0,1,-0.41603000000000007,52.879999999999995,0.24612412044978102,27.662
107.11600000000001,8,102.076,3,1,3,1,40,0,1,1,0,0,1,0,0,0,1,-0.71052,48.739999999999995,0.35544938376129837,27.674
112.13600000000001,8,104.072,4,1,4,0,44,0,0,1,0,0,1,0,0,0,0,0.5787,49.11,0.4892015683454366,27.702
109.132,8,102.07600000000001,3,1,3,0,42,0,0,1,0,0,1,0,0,0,0,1.3743,36.75,0.5008157143079278,27.731
107.116,8,102.07600000000001,2,2,3,0,40,0,0,1,0,0,1,0,0,0,0,-0.62123,62.230000000000004,0.3979646900140532,27.77
113.11999999999999,8,106.064,4,1,4,1,44,1,0,0,0,0,0,0,1,0,0,0.21420000000000006,64.94,0.5651457145856801,27.779
101.11300000000001,7,94.057,3,3,5,3,40,0,0,0,0,0,0,0,0,0,0,-0.5350000000000001,74.8,0.25382691483507497,27.883
120.083,8,115.043,3,0,5,3,46,0,0,0,0,0,0,0,0,0,0,0.6806000000000001,51.02,0.2377954386762308,27.883
114.10799999999999,8,108.05999999999999,5,2,5,0,44,1,0,0,0,0,0,0,1,0,0,-0.9940800000000001,76.96000000000001,0.42420929951441816,27.908
114.10799999999999,8,108.05999999999999,5,2,5,0,44,1,0,0,0,0,0,0,1,0,0,-0.9940800000000001,76.96000000000001,0.42420929951441816,27.908
111.14800000000002,8,102.076,3,1,3,0,44,0,1,2,0,1,1,0,0,1,0,0.5171999999999999,50.739999999999995,0.4863559620170094,27.937
114.10800000000002,8,108.06000000000002,5,2,5,0,44,0,0,1,0,0,1,0,0,0,0,-0.8307,72.0,0.4313856710222142,27.951
96.133,7,88.06899999999999,2,1,2,1,38,0,0,1,0,1,0,0,0,0,0,-0.4323999999999999,29.259999999999998,0.2724350856782754,27.995
108.14,8,100.07599999999998,1,0,1,1,42,0,0,1,0,1,0,0,0,0,0,0.9887999999999999,17.07,0.3613582015643071,28.033
115.13599999999998,8,106.064,4,2,4,4,46,0,0,0,0,0,0,0,0,0,0,-0.18473000000000023,57.47,0.23085781709442896,28.037
123.11499999999998,9,118.07499999999999,4,2,4,1,46,0,1,2,0,1,1,0,0,1,0,0.09896999999999992,68.8,0.47678126146304883,28.038
135.08599999999998,10,134.078,6,0,6,0,48,1,0,0,0,0,0,0,1,0,0,-1.9969,81.52,0.38261649810688275,28.054
97.161,7,86.073,1,1,1,0,40,0,2,2,0,2,0,0,0,2,0,0.7436,26.02,0.47382352047566617,28.067
112.13600000000002,8,104.07200000000002,4,1,4,1,44,1,0,0,0,0,0,0,1,0,0,-0.4972800000000001,56.730000000000004,0.5326164125881172,28.157
107.116,8,102.076,2,1,3,0,40,0,0,0,0,0,0,0,0,0,0,-0.28142,48.18,0.20013739903047267,28.26
118.13199999999998,8,108.05199999999998,3,1,3,4,48,0,0,0,0,0,0,0,0,0,0,1.0262,38.69,0.2591079513155348,28.337
110.14,8,102.076,3,1,3,0,43,0,0,1,1,0,1,0,0,0,0,0.3274900000000001,50.739999999999995,0.47957308296712803,28.354
123.11499999999998,9,118.07499999999999,3,0,4,1,46,1,0,1,0,0,1,0,1,0,0,-0.06898000000000004,37.9,0.38700076531115596,28.355
113.12400000000002,8,106.06800000000001,5,2,5,0,44,0,0,1,0,0,1,0,0,0,0,-0.09119999999999984,66.01,0.43124233421153607,28.453
113.12400000000002,8,106.06800000000001,5,2,5,0,44,0,0,1,0,0,1,0,0,0,0,-0.09119999999999984,66.01,0.43124233421153607,28.453
111.144,8,102.07199999999999,2,1,2,1,44,0,1,2,0,1,1,0,0,0,1,0.5162,23.240000000000002,0.498350313241457,28.536
124.10299999999998,9,120.07099999999998,4,0,5,1,46,1,0,1,0,0,1,0,1,0,0,-0.6739800000000002,50.79,0.36809910351602,28.571
104.113,7,96.04899999999999,4,3,5,3,42,0,0,0,0,0,0,0,0,0,0,-1.4559999999999997,71.67,0.1770604047805705,28.595
112.13600000000001,8,104.072,4,2,4,1,44,0,1,1,0,0,1,0,0,0,1,-1.385019999999999,65.08,0.438294525029426,28.598
112.13600000000001,8,104.07200000000002,4,2,4,0,44,0,0,1,0,0,1,0,0,0,0,-0.7214,62.769999999999996,0.4340402091902282,28.66
101.153,7,90.065,3,3,3,1,42,0,1,1,0,0,1,0,0,0,1,-1.5506999999999995,64.07,0.3502798085365134,28.661
128.11,9,123.07000000000002,4,1,5,0,48,0,0,1,0,0,1,0,0,0,0,1.1436,49.11,0.48843939709711454,28.675
117.11199999999998,8,110.056,6,4,6,1,46,0,0,1,0,0,1,0,0,0,0,-2.5109,85.91,0.22497984298824072,28.682
107.11600000000001,8,102.076,3,0,3,0,40,0,1,1,0,0,1,0,0,0,1,-0.41081999999999996,29.809999999999995,0.3111176829753541,28.707
107.11600000000001,8,102.076,3,0,3,0,40,0,1,1,0,0,1,0,0,0,1,-0.41081999999999996,29.809999999999995,0.3111176829753541,28.707
110.116,8,104.068,3,0,3,2,42,0,0,0,0,0,0,0,0,0,0,0.64376,56.809999999999995,0.49000265134583965,28.719
124.10700000000001,9,120.07500000000002,6,0,6,0,46,0,0,1,0,0,1,0,0,0,0,2.0479000000000003,74.16,0.47355128178522726,28.741
113.12000000000002,8,106.06400000000002,4,2,4,0,44,0,0,1,0,0,1,0,0,0,0,-0.3027999999999999,59.64,0.452982895750349,28.753
104.11300000000001,7,96.04900000000002,4,5,5,2,42,0,0,0,0,0,0,0,0,0,0,-1.7302299999999997,108.14999999999999,0.09422288702150355,28.762
127.10299999999998,9,122.06299999999999,5,3,5,0,48,0,0,2,0,0,2,0,0,0,0,-1.0962,77.21000000000001,0.3863974324529756,28.77
123.115,9,118.075,4,2,4,0,46,0,0,2,0,1,1,0,0,0,0,0.6648,56.98,0.4968628660571364,28.773
101.153,7,90.06499999999998,3,2,3,1,42,0,1,1,0,1,0,0,0,1,0,-0.4117000000000004,55.28,0.3484585597498647,28.781
101.153,7,90.06499999999998,3,2,3,1,42,0,1,1,0,1,0,0,0,1,0,-0.4117000000000004,55.28,0.3484585597498647,28.781
123.11499999999998,9,118.07499999999999,3,2,4,0,46,0,1,2,0,1,1,0,0,1,0,0.09896999999999992,68.8,0.470842550054022,28.79
102.13699999999999,7,92.05699999999999,3,3,3,0,42,0,1,1,0,0,1,0,0,0,1,-1.3761999999999992,58.28,0.35324453198926564,28.82
98.14900000000002,7,88.069,1,2,2,1,40,0,1,1,0,1,0,0,0,1,0,0.57837,49.870000000000005,0.3655119577072099,28.841
118.13599999999998,8,108.056,3,2,4,4,48,0,0,0,0,0,0,0,0,0,0,-0.36010000000000003,53.849999999999994,0.2292451855928554,28.902
113.12400000000002,8,106.06800000000001,5,2,5,0,44,0,0,1,0,0,1,0,0,0,0,-0.09120000000000006,66.01,0.43124233421153607,28.912
96.13300000000002,7,88.069,2,1,2,0,38,0,1,1,0,0,1,0,0,0,1,-0.4340000000000001,29.03,0.25162093759249043,28.915
108.14399999999999,8,100.08,2,1,2,0,42,0,1,1,0,1,0,0,0,1,0,1.18575,47.64,0.49737704824804085,28.919
123.119,9,118.07900000000001,3,1,5,0,46,0,0,2,0,0,2,0,0,0,0,0.40457000000000004,63.94,0.49759017478622514,28.952
109.13200000000002,8,102.07600000000001,3,1,3,0,42,0,1,2,0,1,1,0,0,1,0,0.7848999999999999,50.739999999999995,0.49074199720005607,28.976
107.117,7,98.045,6,5,6,4,44,0,0,0,0,0,0,0,0,0,0,-2.4750999999999994,83.37,0.15541606232874183,28.987
119.12699999999998,9,114.08699999999999,3,0,3,0,44,1,0,0,0,0,0,0,1,0,0,0.16131999999999996,38.67,0.45651545107124575,29.015
128.09099999999998,9,124.059,5,3,6,0,48,0,0,1,0,0,1,0,0,0,0,0.22769999999999974,89.57,0.4357338925363887,29.056
125.13500000000002,9,118.07900000000001,5,2,5,0,48,0,1,2,0,0,2,0,0,0,1,-0.07649999999999996,52.019999999999996,0.47592004192596493,29.067
117.104,8,110.04799999999999,4,0,4,3,46,0,1,1,0,0,1,0,0,0,1,-0.6375000000000002,41.84,0.3640637050661385,29.15
99.13299999999998,7,90.06099999999998,2,1,2,2,40,0,0,0,0,0,0,0,0,0,0,0.22450000000000003,32.59,0.4935160020194973,29.167
141.08599999999998,10,138.06199999999998,6,1,6,2,52,1,0,0,0,0,0,0,1,0,0,-0.8876000000000002,85.2,0.5376191454145614,29.18
124.10700000000001,9,120.075,6,2,6,0,46,1,0,0,0,0,0,0,1,0,0,-1.55422,106.54,0.40680264805123634,29.181
124.10700000000001,9,120.075,6,2,6,0,46,1,0,0,0,0,0,0,1,0,0,-1.55422,106.54,0.40680264805123634,29.181
111.108,8,106.068,5,2,5,2,42,0,0,1,0,0,1,0,0,0,0,-1.4401199999999998,77.21,0.42767383405387743,29.185
113.12000000000002,8,106.06400000000002,4,2,4,0,44,1,0,0,0,0,0,0,1,0,0,-0.38908000000000026,64.07000000000001,0.450235692969328,29.208
125.13099999999999,9,118.07499999999999,4,2,4,0,48,0,0,2,0,0,2,0,0,0,0,-0.3721000000000001,56.980000000000004,0.4636745685369587,29.211
115.136,8,106.06400000000001,3,1,4,4,46,0,0,0,0,0,0,0,0,0,0,0.69207,57.800000000000004,0.24902544646579183,29.226
106.128,8,100.08,2,1,2,1,40,0,1,1,0,1,0,0,0,1,0,0.22288000000000002,35.82,0.2947272893375136,29.266
126.119,9,120.071,5,2,5,1,48,1,0,0,0,0,0,0,1,0,0,-0.9641000000000004,84.92,0.5056355150786498,29.32
112.132,8,104.068,3,1,3,0,44,0,0,1,0,0,1,0,0,0,0,0.5248000000000002,38.49,0.46425558381973736,29.34
110.16,8,100.08,2,2,2,0,44,0,1,1,0,1,0,0,0,1,0,1.4558399999999998,47.7,0.4739586032386991,29.347
97.16099999999999,7,86.073,1,1,1,1,40,0,1,1,0,1,0,0,0,1,0,1.53797,23.85,0.47976424480042656,29.412
97.16099999999999,7,86.073,1,1,1,1,40,0,1,1,0,1,0,0,0,1,0,1.53797,23.85,0.47976424480042656,29.412
125.13099999999999,9,118.07499999999999,2,1,4,0,48,0,1,2,0,1,1,0,0,1,0,0.5487000000000001,53.82,0.5045904172975215,29.418
122.131,9,116.083,4,1,4,0,46,0,0,2,0,1,1,0,0,0,0,0.6413,49.11,0.5032538490907112,29.48
99.13700000000001,7,90.065,3,2,3,1,40,0,0,1,0,0,1,0,0,0,0,-0.9269999999999992,64.39999999999999,0.4171392769834197,29.506
127.107,9,122.067,6,2,6,1,48,1,0,0,0,0,0,0,1,0,0,-1.6134000000000004,99.82000000000001,0.3487965965720517,29.528
127.107,9,122.067,6,2,6,1,48,1,0,0,0,0,0,0,1,0,0,-1.6134000000000004,99.82000000000001,0.3487965965720517,29.528
102.14100000000002,7,92.061,4,2,4,1,42,0,1,1,0,0,1,0,0,0,1,-1.6926999999999985,58.28999999999999,0.23543121941719633,29.531
111.14799999999998,8,102.076,3,1,3,0,44,0,0,1,0,0,1,0,0,0,0,0.38230000000000003,36.75,0.48180495270594453,29.548
114.10400000000001,8,108.056,3,1,4,0,44,0,1,1,0,0,1,0,0,0,1,-0.8782999999999999,58.31,0.19244087492083786,29.553
88.15400000000001,6,76.05799999999999,2,2,2,1,38,0,0,0,0,0,0,0,0,0,0,-0.11409999999999998,52.04,0.43915295785308756,29.557
122.131,9,116.083,4,0,4,0,46,0,0,1,0,0,1,0,0,0,0,0.9678800000000001,60.87,0.47177357713049056,29.576
111.14800000000001,8,102.076,2,2,3,1,44,1,0,0,0,0,0,0,1,0,0,0.17681999999999992,54.7,0.5426831774915809,29.595
106.12799999999999,8,100.08,2,1,2,1,40,0,0,1,0,0,1,0,0,0,0,0.22288000000000002,35.82,0.48532083464460857,29.619
125.135,9,118.07900000000001,5,2,5,0,48,0,0,2,0,0,2,0,0,0,0,-0.9433,52.02,0.4389065116728614,29.629
121.143,9,114.087,3,1,3,0,46,0,0,2,0,0,2,0,0,0,0,0.6516,36.75,0.5016273420491665,29.639
101.14899999999999,7,90.06099999999998,2,1,2,4,42,0,0,0,0,0,0,0,0,0,0,0.18489999999999984,29.1,0.4041824143277771,29.65
127.10699999999999,9,122.067,5,3,6,0,48,0,0,1,0,0,1,0,0,0,0,-1.2383999999999997,95.36,0.379519987313866,29.652
116.12,8,108.056,4,2,4,0,46,0,0,1,0,0,1,0,0,0,0,-0.4864000000000001,42.52,0.4191324253117579,29.668
98.149,7,88.069,2,1,2,2,40,0,0,0,0,0,0,0,0,0,0,0.4948800000000002,49.81,0.5462211351043288,29.674
112.13199999999999,8,104.068,3,1,3,0,44,0,1,1,0,0,1,0,0,0,1,-0.17031999999999997,59.04,0.4729442745958588,29.678
113.12400000000001,8,106.06800000000001,3,2,5,3,44,0,0,0,0,0,0,0,0,0,0,-0.011299999999999977,75.13,0.1774167339414951,29.684
126.115,9,120.067,4,2,4,1,48,1,0,0,0,0,0,0,1,0,0,-0.32550000000000007,66.24000000000001,0.5405581232324249,29.703
122.171,9,112.091,2,0,2,0,48,1,0,0,0,0,0,0,1,0,0,1.4018599999999999,25.78,0.5194976140265337,29.713
112.132,8,104.06800000000001,3,2,3,0,44,0,0,1,0,0,1,0,0,0,0,0.22510000000000024,47.28,0.4710941506001438,29.726
125.13099999999999,9,118.075,3,1,4,1,48,1,0,0,0,0,0,0,1,0,0,-0.2727000000000001,58.64,0.5615372795483121,29.727
124.147,9,116.083,4,0,4,0,48,0,0,2,0,0,2,0,0,0,0,0.8190000000000001,40.089999999999996,0.4708920110644089,29.731
96.17299999999999,7,84.07699999999998,0,0,0,0,40,0,1,1,0,1,0,0,0,1,0,2.2184999999999997,0.0,0.40550359243012524,29.765
101.14899999999999,7,90.06099999999999,2,2,2,0,42,0,1,1,0,1,0,0,0,1,0,-0.2855999999999999,46.25,0.4403491373978483,29.792
98.14899999999999,7,88.06899999999999,2,1,2,2,40,0,0,1,0,1,0,0,0,0,0,0.4696,29.259999999999998,0.40156687284815135,29.796
108.14399999999999,8,100.08,2,1,2,1,42,0,1,1,0,1,0,0,0,1,0,1.1857499999999999,47.64,0.5036504378358762,29.798
103.12499999999999,7,94.05299999999998,4,3,4,1,42,0,1,1,0,1,0,0,0,1,0,-1.831,75.51,0.26934224103123344,29.803
125.13499999999999,9,118.079,5,2,5,0,48,1,0,1,0,0,1,0,1,0,0,-0.8990800000000001,68.76,0.4712211670750007,29.815
112.13600000000001,8,104.072,4,2,4,2,44,0,1,1,0,0,1,0,0,0,1,-1.3850199999999995,64.85,0.3409496716919871,29.816
112.13600000000002,8,104.072,4,2,4,0,44,1,0,0,0,0,0,0,1,0,0,-0.5124800000000003,69.86,0.4438290089929436,29.844
112.13600000000002,8,104.072,4,2,4,0,44,1,0,0,0,0,0,0,1,0,0,-0.5124800000000003,69.86,0.4438290089929436,29.844
125.13099999999997,9,118.07499999999999,4,2,4,0,48,0,0,2,0,0,2,0,0,0,0,-0.0260999999999999,56.980000000000004,0.4774556783528437,29.862
107.15599999999999,8,98.08399999999999,1,0,1,2,42,0,1,1,0,1,0,0,0,1,0,1.86628,23.79,0.4939825040935994,29.91
112.13600000000002,8,104.07200000000002,4,2,4,0,44,1,0,0,0,0,0,0,1,0,0,-0.5124800000000003,69.86,0.4438290089929436,29.932
105.13999999999999,8,98.08399999999999,1,1,1,0,40,0,0,1,0,0,1,0,0,0,0,0.18840000000000007,12.03,0.4334800609869536,29.959
105.13999999999999,8,98.08399999999999,1,1,1,0,40,0,0,1,0,0,1,0,0,0,0,0.18840000000000007,12.03,0.4334800609869536,29.959
125.13100000000001,9,118.075,2,1,4,0,48,0,0,1,0,0,1,0,0,0,0,1.0656,53.82,0.5167796910351106,30.015
116.128,8,108.06400000000001,5,5,6,5,46,0,0,0,0,0,0,0,0,0,0,-0.8192600000000001,96.15,0.10667461327222379,30.031
123.11499999999998,9,118.07499999999999,2,0,4,0,46,0,0,2,0,0,2,0,0,0,0,1.1177000000000001,44.8,0.4755877018381971,30.074
123.11499999999998,9,118.07499999999999,2,0,4,0,46,0,0,2,0,0,2,0,0,0,0,1.1177000000000001,44.8,0.4755877018381971,30.074
114.10800000000003,8,108.06000000000002,5,1,5,0,44,0,0,1,0,0,1,0,0,0,0,0.3358000000000001,63.21,0.4615302504556117,30.102
124.14699999999998,9,116.083,3,1,4,1,48,0,1,2,0,0,2,0,0,0,1,0.45807000000000003,51.58,0.3079017296408327,30.103
99.177,7,86.07299999999998,1,1,1,1,42,0,1,1,0,1,0,0,0,1,0,1.1337000000000002,26.02,0.5237184004442381,30.121
112.13600000000004,8,104.072,4,2,4,0,44,1,0,0,0,0,0,0,1,0,0,-0.5124800000000003,69.86,0.4438290089929436,30.128
127.151,9,118.079,5,2,5,0,50,0,0,1,0,0,1,0,0,0,0,-0.12019999999999997,61.14,0.47622738065472564,30.129
141.09400000000002,10,138.07000000000002,7,2,8,0,52,1,0,0,0,0,0,0,1,0,0,-1.7853000000000006,113.36,0.4383450225272887,30.131
121.143,9,114.087,3,0,3,0,46,0,0,2,0,0,2,0,0,0,0,1.5268000000000002,37.08,0.4657388210003408,30.144
111.14800000000001,8,102.07600000000001,3,1,3,0,44,1,0,0,0,0,0,0,1,0,0,0.3107199999999999,43.839999999999996,0.5233105535294158,30.156
111.14800000000001,8,102.07600000000001,3,1,3,0,44,1,0,0,0,0,0,0,1,0,0,0.3107199999999999,43.839999999999996,0.5233105535294158,30.156
126.11899999999997,9,120.07099999999998,4,3,5,0,48,0,0,1,0,0,1,0,0,0,0,-0.7105000000000001,83.0,0.40060220719635653,30.171
126.11899999999997,9,120.07099999999998,4,1,5,0,48,1,0,0,0,0,0,0,1,0,0,0.22552,67.6,0.539727857741638,30.179
106.128,8,100.08,2,1,2,1,40,0,0,0,0,0,0,0,0,0,0,0.79905,47.64,0.3897548170028426,30.211
112.176,8,100.07999999999998,2,1,2,0,46,0,2,2,0,1,1,0,0,1,1,0.4868999999999999,29.03,0.3647083692200266,30.215
112.176,8,100.07999999999998,2,1,2,0,46,0,2,2,0,1,1,0,0,1,1,0.4868999999999999,29.03,0.3647083692200266,30.215
102.14100000000002,7,92.061,4,3,4,1,42,0,1,1,0,1,0,0,0,1,0,-1.8645999999999994,81.3,0.2675984130732455,30.261
106.12799999999999,8,100.08,2,1,2,0,40,0,0,1,0,0,1,0,0,0,0,0.2644000000000001,38.379999999999995,0.4419579444059088,30.273
111.14800000000001,8,102.076,3,1,3,0,44,1,0,0,0,0,0,0,1,0,0,0.21373999999999993,43.84,0.48634744519357337,30.28
100.165,7,88.06899999999999,2,2,2,2,42,0,1,1,0,1,0,0,0,1,0,0.1187999999999998,24.06,0.48149642224357925,30.3
122.12699999999998,9,116.079,2,1,3,1,46,0,0,2,0,1,1,0,0,0,0,-0.1568,41.46,0.48238454052902735,30.303
125.13499999999999,9,118.079,5,1,5,0,48,0,0,1,0,0,1,0,0,0,0,0.36100000000000004,61.47,0.498855105628267,30.31
126.119,9,120.071,4,2,5,0,48,0,0,1,0,0,1,0,0,0,0,0.7321,69.34,0.5019767618477037,30.311
120.15499999999999,9,112.09099999999998,2,0,2,0,46,0,0,1,0,0,1,0,0,0,0,1.30098,36.15,0.4743029145280852,30.329
121.14300000000001,9,114.08699999999999,3,0,3,0,46,0,0,1,0,0,1,0,0,0,0,1.63988,48.51,0.4801907369936689,30.343
