SMILES,des_cv,pred_cv,Err_pred_des,DFT_cv,RE_des,RE_pred
COCC1OC1=O,22.0195,24.618944,11.8051916169342,24.45,9.940695296523511,0.6909775051124735
N=CC1CC2CNC12,22.1438,26.954613,21.7253259690459,28.109,21.221672773844684,4.106823437333251
Cc1nncnn1,22.1872,21.183048,4.5258155680257,20.275,9.431319358816287,4.47865844636252
NC1C=NC2=CCC2=C1,22.2311,28.920368,30.089685199999998,29.286,24.08966741787885,1.248487331830914
CC1=Cc2nnnnc21,22.4041,25.824839,15.268361599999999,27.344,18.06575482738444,5.555738004681102
N=c1ccncnn1,22.4172,22.447159,0.1336420849908,25.701,12.776934749620636,12.660367300883237
CC1CCCO1,22.435,22.39874,0.1616190397476,22.694,1.141270820481186,1.3010487353485458
NCC1=NC=CON=C1,22.5287,28.53624,26.6661619357683,30.477,26.079666633855037,6.367949601338717
Cc1ccc(N)nc1N,22.5374,33.1139,46.9286608,33.58,32.884455032757586,1.3880285884454953
N#CC1=NOC=NC1,22.5601,22.074171,2.1539311,22.777,0.9522764191948129,3.085696096939901
CC=C1N=CN=NN=N1,22.6131,26.65047,17.8541232013416,28.855,21.631952867787216,7.640027724831058
C#CCC#C,22.6517,21.132874,6.7051323514074,19.399,16.767359142223828,8.93795556471983
CC1=NN=CN=NN1,22.687,23.908606,5.3846079,25.066,9.490943908082654,4.617386100694168
O=CC1=C2CC12,22.6912,20.981794,7.5333417479030995,18.807,20.65294837028766,11.563747540809285
O=C1CC2NCNC2O1,22.7602,27.20701,19.537657799999998,27.754,17.99308207825899,1.9708510484975172
O=CC12CCCOC1N2,22.7602,29.988617,31.7590223,30.115,24.422380873318936,0.41966793956499093
O=CC1CC2CCC12,22.801,27.351994,19.9596226515987,27.764,17.875666330499932,1.4839576429909167
NCc1ncnc(O)n1,22.8036,28.596012,25.401305563500998,28.333,19.515759008929514,0.9282885681008132
C1CC2COC2CO1,22.8818,26.835482,17.2787177742868,26.303,13.006881344333355,2.0244154659164284
O=CC1NC2OC12O,22.9941,25.62817,11.4554168,27.83,17.376572044556234,7.911713977721875
N#CC1CCCN=NC1,23.0494,30.134132,30.737164500000002,30.964,25.56065107867201,2.6801059294664697
N=Cc1ncccc1O,23.0752,27.90491,20.930306100000003,28.214,18.213652796484013,1.0955199546324437
N=C1NCC2OC2N1,23.1064,25.613667,10.8509634,25.971,11.029994994416848,1.375892341457782
CC1c2cccn21,23.1229,23.663187,2.3365884,22.798,1.4251250109658877,3.7950127204140824
CC1N=NC=NN=C1O,23.1735,28.289661,22.0776361,29.091,20.341342683304113,2.754594204393119
C#CC1=CC(=O)C=N1,23.2193,25.052177,7.8937650999999995,24.435,4.975240433803963,2.5257908737466814
CCOC1NNC1C,23.2193,30.939953,33.2510153,32.704,29.0016511741683,5.393979329745601
O=C1C2=C3C(O)C13C2,23.2633,24.81687,6.6782001509577995,24.984,6.887207813000323,0.6689481268011536
N#CCc1cnnnn1,23.2848,24.335022,4.5103328036155,25.723,9.478676670683818,5.395863623994092
N=c1cc2ccnc1-2,23.3737,22.881193,2.1070983155823,21.81,7.169646950939939,4.911476386978455
CC=Cc1ncno1,23.5316,25.098825,6.6600869,25.212,6.665080120577498,0.4488933841028013
N=Cc1nnnnn1,23.6003,21.70693,8.022651574249199,22.125,6.66802259887006,1.8895819209039555
C#CCC1(N)CO1,23.6323,27.669052,17.0815029,27.33,13.529820709842655,1.2405854372484535
C1=CC2CNCC2CN1,23.6966,30.280735,27.7851464592774,31.552,24.8966784989858,4.02911067444219
CC1N=NC2OC2CN1,23.7274,29.493187,24.3001214,31.195,23.93845167494791,5.455403109472677
O=CC1CCCCN1,23.7274,29.570545,24.6261495,29.07,18.37839697282422,1.7218610251117952
N=c1cncnc(=O)o1,23.7286,25.31592,6.689479683161401,26.136,9.211049892868072,3.1377410468319593
CCCC1=CC(C#N)=C1,23.8144,32.08619,34.7344044,34.168,30.302036993678293,6.092864668695848
CC1CNC(=N)C2CC12,23.8325,32.80665,37.6550928,33.108,28.01588739881599,0.9102029720913356
CC1C2CCONC12,23.8583,28.62148,19.9644607611291,29.308,18.594581684181794,2.3424321004503943
CC1=NON(O)C=N1,23.8638,25.534777,7.002141300000001,26.875,11.204465116279065,4.986876279069774
O=CC1C2CN(CO)C12,23.9627,31.321262,30.7084024739246,31.542,24.0292308667808,0.6998224589436332
N=C1CC(N)CO1,23.965,24.604015,2.6664510999999997,24.462,2.031722671899272,0.5805535115689668
CC(N)CC(C=N)CO,24.0539,39.52517,64.3191749,40.256,40.247664944356124,1.8154560810810745
N#CC1CNCN1,24.0702,21.802925,9.419427299999999,23.076,4.308372334893392,5.5168790084936825
N=c1ccnncn1,24.0811,23.53913,2.2506062546888,25.899,7.0191899301131375,9.111818989150162
CC1CN=CC=N1,24.1091,22.013056,8.693996037215799,23.721,1.6361030310695226,7.20013490156402
c1cc2c(nn1)CN=N2,24.1503,24.075504,0.3097091838258,23.287,3.7072186198308175,3.386026538411988
CC12COC3CC1C3C2,24.3072,30.523804,25.5751534974719,30.606,20.58027837678886,0.2685617199242085
N#CCc1nc[nH]n1,24.3219,22.966791,5.5715583365029,23.008,5.710622392211406,0.17910726703754562
N=CC1=CC2CC3C1C23,24.377,27.822355,14.133631170307002,28.381,14.108030020083865,1.96837673091152
N=CCNc1cnco1,24.4093,26.962029,10.4580181,29.332,16.78269466793945,8.079813855175235
C1CC23CC24CC4C13,24.4173,26.523344,8.6252126153055,26.698,8.54258745973481,0.6541913251928938
C1CC2C1NC1CCC12,24.4215,31.09239,27.315644249635803,30.816,20.750584112149525,0.8969042056074858
N=C1C=CCCN=CN1,24.4341,30.945452,26.648625226426198,30.837,20.763692966241848,0.35169439309919825
COCC(N)OC,24.4687,31.046799,26.8837278075856,30.948,20.936086338374054,0.3192419542458305
CCc1cncnc1,24.4687,26.289627,7.4418627683339,25.952,5.715551787916166,1.3009671701602867
N=Cc1cc(C=O)co1,24.5647,27.441196,11.709876399999999,27.568,10.8941526407429,0.4599680789320949
CC1(O)CC1NCO,24.7788,33.581398,35.524714716830104,34.25,27.653138686131385,1.952122627737226
N=CCc1ccco1,24.8625,25.760172,3.610546,25.942,4.161205766710352,0.700902012181017
CCCC1OC1CN,24.9376,34.228386,37.2561350141672,34.525,27.76944243301955,0.8591281679942019
N=CC1=CC=CC1C=O,24.9826,29.609917,18.5221594,29.557,15.476536860980469,0.17903373143418064
C#CC1CC1C=O,25.0122,24.986294,0.1035742848506,25.288,1.09063587472319,1.1930797216070839
N=CC1=C2CCC2C1,25.0669,26.208612,4.5546614939087,27.336,8.300775534094228,4.124187884108867
N=C1OC=C1CC=O,25.0908,26.433846,5.352742800000001,22.573,11.154033579940641,17.10382315155273
N#CC1CCC2NC2N1,25.2222,29.888065,18.4990405,30.222,16.54357752630534,1.10494010985375
CN1CCC2CC1N2,25.2669,27.806042,10.0492807488425,28.477,11.272605962706749,2.356140042841587
N#CCc1ncco1,25.2694,22.983059,9.047864494434501,23.091,9.43397860638344,0.46745918323156327
N#CN1C=NC(C=N)C1,25.3322,28.700182,13.2952604237278,28.519,11.17430484939864,0.635302780602417
OCC1NCCC2CC21,25.3322,33.511795,32.2893196956652,33.819,25.09476921257282,0.9083799047872595
C1=COCC2CC=C2N1,25.379,29.149399,14.8563734,29.7,14.548821548821541,1.853875420875422
N#CC1NC2=NCC21,25.4393,24.033596,5.5257179292734,28.144,9.610218874360429,14.604903354178509
CC1C(O)C=C2NC21,25.4393,29.162823,14.636891437219901,29.867,14.824722938360068,2.357709177352936
C#CC1CC1CC=N,25.4929,25.952229,1.8017919,30.956,17.647951931774134,16.164139423698153
C1CC2CCC2CCO1,25.5239,32.506996,27.359048400852398,32.518,21.50839535026754,0.03383971953994647
Cn1cnn(C)c1=N,25.6654,28.312462,10.313736988425399,28.691,10.545467219685605,1.3193614722386775
CCC1OC1C,25.7114,25.408676,1.1773915560377,25.246,1.8434603501544897,0.6443634635189779
CC1=NC=NC=NN=N1,25.7715,26.932066,4.5032922559615,27.61,6.658819268381021,2.455392973560306
O=CC1=CC=C2CC12,25.7827,24.91543,3.3637669097118,25.746,0.14254641497708279,3.2260156917579357
N#CC1CC2OC(O)C12,25.8204,28.727592,11.259283400000001,29.868,13.551627159501805,3.818159903575724
O=CC12CC3NC1C32,25.8368,24.57999,4.8644182,24.593,5.05753669743423,0.052901232057907935
CC12CON(C1)C2C#N,25.9181,29.92729,15.468687899999999,30.058,13.773038791669443,0.4348592720739921
CC1COC2NCC=C12,25.9247,31.786877,22.6123234,31.559,17.85322728857061,0.7220666054057462
N#CC1=CCCCO1,25.9438,26.343235,1.5396164627739,25.911,0.12658716375283918,1.6681525220948579
O=C1C=C2CC23OC13,25.9489,24.12382,7.0333617,23.519,10.331646753688508,2.5716229431523456
Cc1ccc(ON)cn1,25.9489,31.682053,22.0940117,31.326,17.164974781331807,1.1366053757262315
CC1C2CC12N,25.9521,23.902351,7.898199454400499,24.346,6.5969769161258585,1.82226649141543
N#CCNCC=CC=O,26.0875,32.729633,25.4609794,33.025,21.006813020439065,0.8943739591218738
Cc1n[nH]nc(N)c1=O,26.115,30.268784,15.905739999999998,28.926,9.717900850445966,4.642135103367219
CC1C2=CC1(C)C=CC2,26.1963,33.10408,26.3692971915702,35.751,26.725685994797345,7.4037649296523025
O=CN1C=CN=CN=N1,26.1963,26.142977,0.2035525594673,26.766,2.1284465366509653,2.327665695285063
O=C1C=CCNC2CC12,26.2263,29.532654,12.607016600000001,29.957,12.453516707280443,1.416517007711052
O=C1C=CCNC2CC12,26.2263,29.532654,12.6070166207204,29.957,12.453516707280443,1.416517007711052
N=CC1CC2CNC2C1,26.4733,30.811905,16.3886066,31.493,15.939097577239389,2.1626869463055254
N=CC12C3C(O)C1C32,26.4928,27.037834,2.0572916697385,27.046,2.0454041263033367,0.030193004510830544
NC1CCC=CNC1,26.516,30.560848,15.254367199999999,30.971,14.384424138710413,1.3243098382357692
CCCCC1(O)N=C1N,26.5285,37.571495,41.6269107,39.19,32.307986731309,4.129892829803519
N=CC1=CC=CCOC1,26.5405,29.762245,12.138976953044,30.487,12.944861744350042,2.377259159641809
C1CNC2OC3C(C1)C23,26.5485,29.387184,10.6924459,29.775,10.83627204030226,1.3024886649873966
N=CC1=CC(C=O)=C1,26.566,25.64423,3.4697357999999996,26.656,0.33763505402160815,3.795655762304916
CCCC1=CCCC1,26.592,30.609589,15.108260465729801,32.619,18.47696128023545,6.160247095251234
CC1C2CCCC1C2O,26.5959,34.38608,29.2909121163662,34.805,23.58597902600201,1.2036201695158741
N=CCC1=NC(=N)N=C1,26.605,29.726128,11.731358799999999,28.248,5.8163409798923835,5.232681959784757
CC1=C(C=O)C=CC1=O,26.605,29.743055,11.7949821,30.099,11.608359081697065,1.182580816638433
N=CC1CCN2CC2C1,26.6195,31.592314,18.6810947,32.236,17.423067378086607,1.9967924060057045
N#CC1CCC(NO)N1,26.6195,32.147224,20.7656943,32.411,17.868933386813126,0.813847150658727
CC1=CCCC1,26.7792,24.869766,7.1302868071056995,22.921,16.832598926748396,8.50209851228131
CC1=NC=C(O)C=CO1,26.8079,29.428274,9.7746336,29.359,8.689328655608167,0.2359549030961426
C#CC1NC1NCC=N,26.9163,33.792553,25.546798799999998,34.217,21.336470175643683,1.240456498231875
Cc1ncc(ON)cn1,26.9244,30.260641,12.3911433,28.438,5.3224558689078005,6.409174344187359
CC1N=CN=NN=CO1,26.9545,27.982742,3.814733382442,29.292,7.979994537757756,4.469677727707235
CC1=CC(N)NCN1,26.9927,30.245659,12.0512546,31.252,13.628887751183925,3.2200851145526657
O=C1CC2CN2C1=O,27.0672,24.484964,9.5400914363971,23.998,12.789399116593042,2.029185765480458
CCC1C=C(C#N)C1,27.1083,28.585665,5.4498622,29.471,8.017033694140002,3.0040887652268378
CCOC1OC2CC21,27.1587,29.385265,8.1983502536638,29.055,6.526587506453279,1.1366890380313224
N=C1NC2C=CN=C1C2,27.1607,27.445301,1.0478413881388,27.303,0.521188147822592,0.5211918104237622
O=CC1=CC2C=CC12,27.1812,23.89605,12.0861128297804,24.699,10.04979958702781,3.2509413336572437
N#CC1NCC1N=C=N,27.2283,28.701,5.408710800000001,30.313,10.17616204268795,5.317850427209443
CCc1nc(=O)c1=O,27.2613,27.098145,0.5984858,26.524,2.7797466445483243,2.1646244910269865
CC1N=CC=CN=N1,27.3062,25.396206,6.994726830904301,26.132,4.49334149701515,2.815681922547076
Cc1cc(CO)ncn1,27.3079,30.424545,11.4129804491958,30.762,11.228463688966908,1.0969865418373386
C#CC12C=CN1NC2,27.3674,25.777973,5.8077384,26.389,3.7076054416613005,2.3154609875326844
CCc1ncnnn1,27.3875,23.92495,12.642812794172201,24.916,9.919328945256057,3.977564617113507
OCC1=CN(F)N=CO1,27.3875,27.510489,0.44906804247130006,29.402,6.851574722807978,6.433273246717914
OCCC1=C=CCC1,27.4145,30.558971,11.4701030660027,30.491,10.089862582401363,0.22292151782493194
CC1C2NC(=O)C12,27.4886,23.44072,14.7256695339443,23.694,16.015024900818783,1.068962606567064
CC1CCONCCN1,27.5208,34.122448,23.9878490724445,35.962,23.47255436293866,5.1152661142317015
COC1CCCNCC1,27.5253,36.021492,30.8668461538822,36.296,24.16437072955697,0.7563037249283594
C1CC2CC3COC23C1,27.6639,30.039486,8.587313905112701,30.22,8.458305757776298,0.5973328921244168
CC12CC1OCC2O,27.6832,29.565292,6.7986806380709,29.86,7.290020093770931,0.9869658405894173
C1CC2OC2C2COC12,27.7059,27.868544,0.58703606408,28.364,2.320194612889582,1.746777605415318
CCC=NCC(=O)O,27.7303,31.948786,15.2125509,28.108,1.343745552867514,13.664387363028311
CCC1=C2C=NCC21,27.7935,28.521513,2.6193642,28.629,2.918369485486743,0.3754479723357524
COC1NC12OC2C#N,27.7935,30.28341,8.9586054,30.754,9.626390063081223,1.5301749365936181
C1=NC23CN2CNCC13,27.8389,27.85482,0.0571870708428,28.829,3.4343889833154173,3.3791668111970603
C#CC1=CCCC1,27.9349,25.089918,10.1843280749289,25.138,11.12618346726071,0.1912721775797631
CCOCCC1=NCO1,28.1017,32.542427,15.8023431428998,33.973,17.28225355429311,4.210911606275559
COCC1(C)CC1,28.1251,30.05627,6.8663599395744,30.198,6.864361878270087,0.4693357175971886
CCc1cnccn1,28.1531,25.78646,8.4063180379253,26.007,8.252009074479934,0.8480024608759169
CC1NCCCC1ON,28.2046,35.955276,27.4801858181212,36.618,22.976131956961062,1.8098312305423678
O=CC1CC2CCCC12,28.2553,31.394917,11.111602192947299,31.806,11.163616927623726,1.2924699742187054
OCc1cnncc1O,28.2673,29.047146,2.7588267839725003,29.365,3.738123616550314,1.0824246552017607
N#CC#CC1C=COC1,28.2991,27.995705,1.0721012,28.224,0.26608560090702615,0.8088683390022648
CC(C=O)CC#CN,28.2991,32.401276,14.495782600000002,33.536,15.615756202290083,3.383599713740453
OCCC1CCC2=CN21,28.3051,32.501877,14.8269287,34.97,19.058907635115812,7.057829568201311
CC1CCNCC1C,28.3051,33.601242,18.7109108,33.291,14.976720434952384,0.9319095250968803
N#CC#CC1CC=NC1,28.3083,28.997208,2.4335901,28.654,1.2064633210023061,1.1977664549452105
COC12CCCCC1O2,28.311,32.979614,16.4904604493395,33.143,14.579247503243522,0.4929728751169257
N=c1cnnccn1,28.3145,22.409275,20.8558333894943,22.853,23.8983940839277,1.941648798844793
CCc1ccnnc1O,28.3183,31.049582,9.6449346454765,30.177,6.159326639493651,2.8915465420684674
CCCCC(C)CN,28.3768,39.398865,38.8418170692035,39.233,27.671093212346744,0.4227690974434882
C#CCNC(C=O)=NO,28.4058,34.241833,20.5452161,32.996,13.911383197963398,3.775709176869916
N=CC1=CCCCC1=O,28.5951,30.782524,7.649646648855001,30.85,7.309238249594823,0.21872285251216453
O=CC1NC2(CC2)O1,28.6326,26.535383,7.324576795375499,26.851,6.635134631857291,1.1754385311534006
COC1(CC#N)CC1,28.7488,30.6843,6.7324530728035,30.736,6.4653826132222845,0.16820666319625294
CCC1=CC2CCC1C2,28.8171,33.25036,15.3841246396861,33.062,12.83921117899703,0.5697175004537021
N#CC1CCNNC1=N,28.8357,29.482128,2.2417628,30.18,4.454274353876741,2.312365805168987
C1=C2CCC3NCC1C23,28.8824,28.222229,2.2857207022053,28.376,1.784606709895684,0.5419051310967103
OCC1=NC=CN=CO1,28.9295,26.769993,7.4647234540205,29.191,0.8958240553595221,8.293676133054708
N=CNc1nc[nH]n1,28.9491,23.598509,18.4827547839523,24.315,19.058605798889573,2.9467036808554443
O=CC1CCC2OCC12,28.9545,29.865654,3.1468476115948003,29.869,3.061702768756906,0.011202249824234208
CCCC1=CC2CCC12,28.9854,34.206535,18.0129835688156,35.652,18.699091215079104,4.054372826208905
CCC1=COCCC1O,28.9854,34.477673,18.9484104994387,34.846,16.81857315043333,1.0570137174998384
CC1=CC(=N)C=N1,28.9943,23.559107,18.7457293,22.956,26.303798571179648,2.6272303537201664
O=CC1CCC2NCC12,28.9953,30.546614,5.3502246682645,30.764,5.74925237290339,0.7066246261864441
C#CC1OCC1C=O,29.0431,27.381058,5.7226751302106,27.486,5.665065851706317,0.3818016444735545
CCC1NC2CCCC12,29.0925,34.210667,17.5927357789607,34.837,16.48965180698683,1.7978959152625151
NCC1CC2NC12O,29.1089,30.28246,4.0316192,30.373,4.161920126428086,0.29809370164290894
C#CC1CCC(CO)N1,29.1259,35.00426,20.1825866,34.847,16.417769104944473,0.45128705483973036
CCn1ncc(CO)n1,29.1436,32.397842,11.166233434533,31.815,8.396668238252403,1.831972340091139
N#CC1CCC(N)CN1,29.1516,33.436264,14.697869201299198,33.014,11.699279093717829,1.279045253528801
OOC1CCCC12CC2,29.1788,33.543793,14.959466203577202,34.496,15.413961038961046,2.7603403293135473
CN=C1NC12C=N2,29.1788,23.371742,19.9016332113207,24.119,20.978481694929304,3.0982130270740855
CC12CCC1(C)C2N=O,29.2059,35.02481,19.9237509921476,35.069,16.718754455502015,0.12600872565513813
N#CC12CC(N1)N2,29.2094,21.716251,25.653211,20.617,41.67628655963524,5.331769898627341
CC1CNC2=CNC21,29.3512,27.658226,5.767989,27.825,5.484995507637015,0.5993674752920043
CCC1=CC2CN2C1=O,29.379,30.621733,4.2300034439292995,30.688,4.265510948905101,0.21593782586027066
CCCC1CCC2=C=C21,29.4119,33.717007,14.6372953918299,34.504,14.757999072571293,2.28087468119637
COCC12CCCC1C2,29.5944,34.42096,16.3090296564764,34.844,15.066008495006317,1.214097118585697
CCCC1OCCCO1,29.6303,35.265495,19.018353848232998,35.189,15.796697831708778,0.21738327318196402
CC1=NC2(CO)NC12O,29.6407,33.593254,13.3348875,33.699,12.04279058725778,0.3137956615923213
OCC1=C2CCCC12O,29.6553,33.443462,12.7739809471702,34.241,13.392424286673869,2.32919015215678
OC1CC2CCC1CC2,29.6804,32.9776,11.1090150323319,32.705,9.248127197676196,0.8335116954594226
C#CC1CCC(O)C1C,29.7277,36.758045,23.6491393432159,36.686,18.967180940958407,0.19638281633321378
O=CC1=CC2OCC12,29.7508,23.99408,19.3498003756412,25.244,17.852955157661235,4.951354777372839
C1CC2CC3(CC3)C2O1,29.8063,32.035038,7.4774057645020005,30.947,3.6859792548550714,3.515810902510747
O=C1NC23CN2CC13,29.8267,23.954681,19.6871212823263,24.253,22.98148682637199,1.2300292747288968
C#CC1NC1NC1CC1,29.8684,33.611244,12.5311165,34.274,12.854058469977241,1.9336990138297299
CONCC(C#N)CO,29.8684,36.182972,21.1413132,36.472,18.105944286027636,0.7924654529502134
CC1C2CC2C2COC12,29.9224,31.067545,3.8270490907607,31.15,3.940930979133223,0.2647030497592279
CCC1=NC(C=O)=N1,29.9803,25.654415,14.4290913345923,27.825,7.745911949685537,7.800844564240787
CC1=NN2C=CN=C1C2,30.0757,26.61489,11.5069973,28.395,5.918999823912666,6.269096671949288
CC#CCC(N)C=O,30.1025,33.060787,9.8273798,32.961,8.672370377112342,0.302742635235579
N#CC1C(=O)C1C=O,30.2534,25.734388,14.9372038,25.51,18.59427675421402,0.8796079968639655
NC1CN=C(C2=NC2)C1,30.2601,30.41566,0.5140762999999999,31.483,3.8843185211066262,3.3902105898421415
C1CC2CC2C2CCC12,30.3714,32.114864,5.7404806803941995,31.686,4.148835447831846,1.3534810326326998
CCN=C=CC1CC1O,30.4546,35.794296,17.5332987,36.758,17.148375863757558,2.6217530877632074
C#CCNCC#CN=O,30.6026,33.066967,8.0528027,33.735,9.285311990514304,1.980237142433678
C#CC#CC1CC1=O,30.6026,26.940723,11.9659016,28.154,8.697165589259072,4.3094302763372925
C#CCC1CCCO1,30.6425,29.758524,2.8848039780043,29.802,2.82028051808603,0.1458828266559234
CCC1NCC1C1CO1,30.6593,34.776672,13.4294402131857,34.802,11.903626228377673,0.0727774265846842
CCC1=CCC2CC12,30.6926,30.222897,1.5303474585805,30.029,2.209863798328279,0.6456991574811008
CC1=NN=CNC(=O)C1,30.702,28.958202,5.6797525826964,29.615,3.6704372784062245,2.2177882829647086
CC1C2CC1C1(CN1)C2,30.724,32.29699,5.1197417032871995,32.495,5.450069241421749,0.6093552854285167
CC1=CC(=N)CC1O,30.7511,29.6566,3.5592223,29.785,3.2435789827094204,0.4310894745677327
C#CCC(CO)NN,30.8043,32.405064,5.1965602,34.629,11.044789049640464,6.4221779433422705
CC12CCC1N1CC12O,30.8106,33.068886,7.329574899999999,33.815,8.884814431465317,2.2064586721868955
C=CC1CCC(C=O)N1,30.8803,32.48828,5.2071425795734,33.515,7.8612561539609205,3.0634641205430326
COC1NC1C1CC1O,30.9574,34.770885,12.3184940192952,35.176,11.992836024562207,1.1516801228110136
C#CCCCCCCN,30.9702,39.856415,28.6927911183069,40.929,24.331891812651186,2.6205990862224917
Nc1cncnc1CO,30.9734,29.565186,4.5465284829079,29.826,3.8469791457117983,0.8744518205592432
CCC1C2CCN12,31.0047,26.773657,13.6464573271382,26.52,16.910633484162897,0.9564743589743607
CCNN(C)C1=CO1,31.0374,31.137722,0.32322944377060003,33.801,8.176089464808733,7.879287595041571
CC1=CC=NC(N)=CO1,31.0939,30.667,1.3729381,32.438,4.143597015845616,5.459646094087184
CC#CNCCC1NO1,31.0939,35.002438,12.5701118,33.637,7.560424532508842,4.059333472069439
COCCCCC(C)=N,31.166,39.588547,27.024793000000003,36.004,13.437395844906117,9.955968781246531
O=C1CCC2CC2CN1,31.1875,31.450779,0.8441810378569999,31.471,0.9008293349432813,0.06425280416891543
CC1=C=CCCC2CC12,31.2855,33.8391,8.1622477,33.476,6.543493846337675,1.0846576651929827
CCC1=CCN(C)C1O,31.3505,36.182827,15.413875399999998,36.743,14.67626486677735,1.5245706665215113
CCC1CCCCCN1,31.3505,37.422928,19.369477399999997,37.751,16.954517761118908,0.8690418796853033
CC1CNCC(OO)C1,31.355,34.798203,10.9813507084945,36.401,13.86225653141398,4.403167495398484
O=C1CCC(CO)CN1,31.3734,33.659485,7.2866978500298,33.269,5.697796747723101,1.173720280140666
CC1C2CC(N)CN1C2,31.5166,35.376274,12.2464799784454,34.376,8.318012566907138,2.909803351175252
NC1=NC(=O)C(=O)O1,31.518,24.491238,22.294441300000003,23.454,34.38219493476593,4.422435405474539
CC12CCNC3CC1C32,31.5446,32.966812,4.508575584376,33.952,7.090598491988688,2.901708294062208
C#CC(C)CN1CO1,31.5872,30.863878,2.2899211999999998,31.568,0.06082108464266942,2.230492904206797
CCc1ncncc1C,31.6141,32.038902,1.343711453797,31.869,0.799836832031125,0.5331262355266888
N#CCN1CCC(O)C1,31.707,32.885468,3.7167424521301,32.334,1.939135275561336,1.705535968330549
CCCC(CC)NC=O,31.8493,39.78637,24.9207025703248,40.166,20.705820843499474,0.9451526166409372
CC12COCC1C21CO1,31.8936,31.489925,1.2656915979335,31.517,1.194910683123393,0.08590601897388699
CC1CCC(N)=CO1,32.0992,30.111834,6.1913256,31.236,2.7634780381611046,3.598943526699958
CCC1=C2C(=O)NC12,32.2614,27.43777,14.9517043788991,29.501,9.356970950137285,6.993762923290739
CCCC1OCCC1C,32.2732,38.280857,18.6150028078456,35.915,10.14005290268689,6.587378532646522
CCC12C=C1C(C)CO2,32.3291,34.335648,6.2066298876486,34.879,7.3107027151007795,1.5578198916253296
CC1=NCC2CCCC12,32.3331,32.543354,0.6502748,32.365,0.09856326278387226,0.551070600957821
CCCCCC(C)=NN,32.3331,39.791054,23.066003600000002,38.925,16.934874759152205,2.2249299935774065
CCC1OC1CN1CO1,32.5024,33.608925,3.4044404896951,34.248,5.09693996729735,1.866021373510857
CCC12CCC1=CN2,32.5126,30.569427,5.9766752267294,30.819,5.495311333917389,0.809802394626685
CC1=NCCC2(C)N=C12,32.5771,29.515522,9.3979452,33.434,2.5629598612191065,11.72003948076807
CCCC#CC#CC=O,32.5805,34.46546,5.785551882129,34.518,5.6130135002027925,0.15221044092937155
COCC1=CC2CC12,32.6015,29.141167,10.614030989335701,29.399,10.893227660804792,0.8770128235654326
CC(C)C1COC1=O,32.6621,30.529343,6.529761860482999,30.282,7.859784690575267,0.8167987583382892
CC#CCNC1CON1,32.6702,34.013893,4.1129011,34.524,5.369597960838836,1.4775431583825682
