SMILES,des_cv,pred_cv,Err_pred_des,jobacks,Err_joback_des,Err_joback_pred
CN(C#CC#N)CN,27.7259,29.658577,0.0697065547135361,33.367503730545984,0.16907479133302467,0.11115385677324968
CC1=NC=NN=NC=C1,27.7259,28.0795,0.0127534254384621,28.972570287935525,0.04302933000233853,0.030824682762350897
c1ccc2occc2c1,27.7259,24.713043,0.1086657885626571,22.610937191458742,0.22621631139081794,0.09296853954975937
CC(C)CC(C)(N)C=O,40.9351,41.00892,0.0018033121259513,45.7248439976122,0.10475145629501381,0.10313701666994128
CC(=N)CC(C)(O)CO,40.9351,40.43699,0.0121683144644471,40.639257957008226,0.007279710749264663,0.004977156748831424
O=CC1=C=C(O)C1O,26.9244,26.63072,0.0109075731102714,28.69113938193017,0.06157787456300442,0.07181378733351501
O=C1OC2C3CC1C32,31.4705,21.857485,0.3054611519516728,27.10649904270946,0.16099463639382383,0.19364411591622446
CCN1N=CN(O)C=N1,30.8896,30.555067,0.0108299536938669,33.26177129513492,0.07131824923232179,0.08137583146483901
C#CC(CCCO)OC,30.8896,39.334312,0.2733836773206788,43.15920030131539,0.2842870168041885,0.08862277972279335
C1=COCN2CC2CN1,24.9482,29.637957,0.1879797588308052,31.485099903069678,0.2076188394889722,0.05866720794141702
N=C1Cn2cccc21,29.1259,24.52391,0.1580033398981341,22.317142881125474,0.3050908960498243,0.0988821521925587
N=CCC1CC2CC2C1,29.1259,32.628002,0.1202401356438099,35.343922757822206,0.17592905010652932,0.07684265202908538
CCCC1C2C(CO)C12,39.4617,37.373974,0.0529051245527803,40.95011816767516,0.03634710311654414,0.08732927590177421
CCNC#CC(=O)OC,39.4617,34.948753,0.1143627021407188,37.56760688154962,0.05041825326863218,0.06971042605420263
C#CCC(C)=CNC,32.1943,34.747456,0.0793045848775662,37.26698091026576,0.1361173024045104,0.06760743287288176
C#CCNCCC(C)C,32.1943,41.407585,0.286177526582127,46.10153574805494,0.30166534633592335,0.10181766554822387
C1CC2COC3(C1)CC23,36.0052,29.632315,0.1769990256405509,32.84929293059334,0.09607229830105372,0.0979314208494666
COCC=CC1CC1C,36.0052,37.482323,0.0410252600421908,40.55730518367603,0.1122388473065565,0.075818207589238
CCC#CC(O)CCC,32.9446,40.592415,0.2321416819738904,43.571691259736866,0.24389898469598775,0.06837641995526376
CCCC#CC1CC1,32.9446,33.232307,0.0087330680622023,35.214974247228284,0.06447184175938962,0.05630182300599972
CCC1(C=O)CC1O,32.9446,32.29786,0.0196311628644897,33.0253552089037,0.0024452487609254924,0.022028384079501532
CNC1OC(C)C=C1C,32.9446,36.205727,0.0989881990837695,39.6567839046213,0.1692568898366746,0.08702311596728186
CC1C2NCCOC12,23.0624,28.626541,0.2412646185000395,31.37285947872281,0.2648932745310957,0.08753803524302185
N#CCC=CC1CN1,25.379,28.391222,0.1186895464802422,29.682899555219542,0.1449959276118875,0.043515882025494716
O=CN1CC2CCC2C1,25.379,30.729614,0.2108284115927537,34.25231431140937,0.2590573656056195,0.10284561444176535
O=CC1N=C2C=CN=C21,25.379,24.007467,0.0540420319989968,27.656567015174833,0.08235176166026525,0.1319433468793367
CCC1CC1C1CCO1,32.2009,35.490654,0.1021634175348894,38.14841322279644,0.15590460311052662,0.06966893242123735
COCC(C)C1NCO1,32.2009,35.83512,0.1128608565221829,39.69872067010124,0.18886806787575305,0.09732305235244201
CCC1(C)C=CCC1N,32.2009,38.71407,0.2022666871564174,40.87669418174047,0.21224304840228322,0.05290604401924725
CCNC#CC1CC1C,40.1421,37.068,0.0765804281924206,39.92061000524499,0.005548261780717035,0.07145707455046901
C#CC(CCC)CCO,40.1421,40.53331,0.0097456270729094,45.02897714109135,0.10852738506093705,0.09983942400034701
CCC12CC(O1)C(C)O2,40.1421,33.3716,0.1686632960224719,37.3802883171734,0.07388417283977326,0.10724070085172975
CCC1(COC)CC1C,40.1421,40.52987,0.0096599101589065,43.42785384621236,0.07566005582149972,0.06673099381044151
C#CC(C)C(=N)CCO,41.5994,36.952614,0.1117032017152554,39.83780040478561,0.04421929868906054,0.07242333601428015
CCc1cccnn1,28.3051,27.024027,0.045259445445254,26.61402920685846,0.06354057779066942,0.015405325888643798
C1=CN=NC=CN=CC1,28.3051,27.73143,0.0202673704134259,28.26228990920753,0.0015147424688514346,0.01878332969171701
CCCC1(CO)CN1,35.9176,34.24535,0.0465579581031805,35.62135725135121,0.008316436304165517,0.03862871483649084
C#CCCCC1CC1,35.9176,33.486473,0.0676862294948411,36.672260128582785,0.020578500641540605,0.08687185129611766
CCC(O)C(CC)CC,40.8423,42.14283,0.0318427193135433,48.17414643005718,0.15219463080061207,0.1251982002174942
C#CC#CCCC(C)C,40.8423,39.188934,0.0404816984799613,42.74503669943753,0.04451362886448436,0.08319334767314208
C1CCC2CCC2CC1,22.4126,33.894997,0.5123188136613515,36.70001119903996,0.3893026386709579,0.0764308812830374
CCC12CC1CCC2C,22.4126,37.347,0.666339475209048,39.991785862635865,0.43956991375721516,0.06613322725122098
CC1C2CC1N2CO,22.4126,29.569294,0.3193156517240336,33.59510353637449,0.33286111246142863,0.11983322307715517
N=C1N=NOC=CO1,22.4126,25.968952,0.1586764667622264,22.946384735088472,0.02326225857584588,0.1317230273878207
OC1C2CC3CC31CO2,26.8079,28.558939,0.0653180211841486,32.12199764221192,0.16543484316892546,0.11092269795604692
CCC1OCNOC1C,26.8079,34.78082,0.297409306182468,38.621702238514104,0.3058850737742267,0.09944880768833445
O=CC1CCC2CC12,28.0611,27.59527,0.0166005553288947,30.663332603312135,0.08486463741488595,0.10005639775047594
CCCC1C=C1C#N,28.0611,30.000357,0.0691083626156614,33.04241899166472,0.1507552759052328,0.09206535370282992
N#CC1=CC(=CO)N1,28.0611,26.597462,0.0521589780714421,25.53276417875731,0.09902319245740761,0.04169927759441312
CCCC12CC1(O)C2O,35.8879,37.22209,0.0371766437937211,36.901394750799156,0.027464944283093942,0.00869059967425487
C#CC#CCC#CCC,29.9408,35.953053,0.2008046719109694,38.14258152911721,0.21502953393063207,0.057403784467125636
C#CC1NC(=C)N1C,33.2378,30.225948,0.0906152533037615,32.74958772464811,0.014907432712029269,0.07705867157371142
CCC1C=C(C#N)O1,24.6661,27.194992,0.1025250066054093,30.625044488669054,0.194577496560823,0.11200155121205256
C#CC1OCCCO1,24.6661,27.750095,0.1250297115243853,30.725885392326997,0.19722085515037016,0.09684962221040254
C#CNCOCC(C)=O,39.4312,35.064053,0.110753601671085,38.91467886271599,0.013273169723594613,0.09895047255305137
CCC12CC(OO)C1C2,39.4312,34.778313,0.1180001449840362,36.863814398519686,0.06964514235356521,0.056573130929268
CC#CC(C)C(C)CC,39.4312,42.10437,0.0677932732756675,45.89020598840334,0.14074911736145967,0.08249769001603593
N=CC1=CC=CCCO1,26.8371,29.727852,0.1077147630584445,30.61291433431887,0.12334057101142967,0.028911404012477968
N#CCCCCC1CC1,31.3505,36.096565,0.1513872265699759,39.903003824985745,0.21433233103194332,0.09539228780070687
O=CC1=C2CC12C=O,23.838,25.143728,0.0547750757708526,25.87736946626903,0.07880899443536303,0.02835069720766353
CC(CCO)CNC=N,34.3005,38.692757,0.1280522631691092,41.70632534038438,0.17757079483608437,0.07225686549436501
C#CC#CC(C#C)CO,34.3005,34.88817,0.0171329378569098,37.178741429928856,0.07741632231832017,0.061609708716092934
CCCC1(CCO)CC1,41.8421,40.31241,0.0365586706387675,42.39691099542484,0.013086118360951074,0.049166341284858785
C=C(C)C(CC)CC,41.8421,38.498024,0.0799213235756235,42.63616606066034,0.018624236980655857,0.09705708657698772
C.C=COC(=C)NCC,41.8421,38.445282,0.0811818244681344,37.00263668727657,0.13078698563087776,0.038987635527591595
CCC1(COC)OC1=O,41.8421,34.799355,0.1683172079503023,37.9922573596934,0.1013322952584272,0.08404086994527471
C#CCNCC(=O)C#N,33.0697,32.70544,0.0110149012165143,35.34672631429196,0.06441972289160147,0.07472506197056197
CCC1CCC1CCO,33.0697,39.156387,0.1840563213183538,42.39018646427547,0.21987368402189877,0.07628651190295589
CCC1=CC2CCC12,33.0697,29.946228,0.0944511735109858,33.17430355651227,0.0031531500377719136,0.09730650565167881
CC(N)(C#N)CNC=O,33.0697,36.067455,0.0906496064901722,39.04115848770928,0.15295290198904282,0.07616842334853983
CCCC(C=O)CCC,33.0697,41.12937,0.2437177126815909,46.164815457819,0.28366008458940056,0.10907539449431809
CCCC1CC(OC)O1,39.9794,37.237076,0.068593430475093,41.584481206372914,0.0385980817797706,0.10454393274255067
CCCCCCC,21.1529,33.970066,0.6059294976365719,39.7025816971403,0.4672160072269658,0.14438647191432394
CC1(C=O)N=CN1,21.1529,24.732746,0.1692366590050338,24.295905630242903,0.12936359228900582,0.017979999445393333
C1=NC=c2cccnc2=1,22.5601,22.214449,0.0153213448152707,22.26982099372227,0.013034635813173193,0.0024864139562630824
O=CC1CCC2CC2C1,22.5601,32.034584,0.4199664028710049,35.023705042746656,0.35586198055102247,0.08534565486713676
CCCC(N)C(C)(C)N,38.0081,42.18599,0.1099210268306706,49.79183212420133,0.2366599424340894,0.15275280703126629
CCC1CC1C1CC1C,39.0301,38.991173,0.0009973638159434,41.09668706175094,0.05028597703376279,0.05123318233869413
CCC12CC(O)CC1C2,39.0301,36.655075,0.0608511104700682,37.62196550803121,0.03742852009335322,0.02570015933444013
CC1CCC2CC12C#N,25.9423,32.530678,0.25396274792174,34.55405647443587,0.2492256294367958,0.0585569012984864
N#CC1CCCCC1O,25.9423,32.87669,0.2673005057719891,34.729205615546604,0.25301199551806414,0.05334172154854351
C#CC#CCCC,31.9925,31.14225,0.0265765394690894,31.852345985977802,0.004400115899905671,0.02229336533925644
N=c1cccn[nH]1,22.5916,21.15387,0.0636400419223848,18.102968771866223,0.24795000669224745,0.1685304364483673
N#CC1CCCCCO1,22.5916,32.016968,0.4172067393826688,34.150752131196754,0.3384743061233329,0.06248132172900347
N#CCc1cccnc1,22.5916,28.334988,0.2542266878123222,27.495272893798884,0.17834603470710883,0.030540344496471597
CC1=NC=NN=CC1O,22.5916,28.501965,0.2616177946268435,30.92646612252269,0.2695059335102206,0.07839567291385453
CC1CCC(N)C1,22.5916,29.73993,0.3164153578860617,32.34091592302589,0.3014545396991874,0.08042400311779835
CC1=NN=C(F)N=CO1,22.2357,26.475199,0.1906618071716895,28.41552952406682,0.21748070958286206,0.06828415857685978
N#Cc1ncccn1,22.2357,21.578983,0.0295343386138163,21.176299818658464,0.05002763421436349,0.019015748019714587
CCC12NC1OCC2=O,35.5323,31.503614,0.1133809399994039,32.561813033878884,0.09122609244855244,0.032498160737483635
CC1COC(C)C1,27.714,28.519892,0.0290788676802916,31.398635976486556,0.11735019251300804,0.0916837272371436
O=CC1C2CCC13OC23,25.0519,27.966064,0.1163250872438817,31.172986774300014,0.19635868768745732,0.10287505645573565
N=c1cc(O)nc[nH]1,25.0519,24.604439,0.0178613685294017,19.74629371897098,0.26868871478052275,0.24602820915003534
CCOC1CC(OC)O1,35.5851,34.990604,0.0167063068353111,39.71470436659695,0.10398174762872611,0.11895091357069937
CC1=CNC(=N)C1C,27.6176,31.127888,0.1271032865212791,30.982273084979035,0.10859994280440034,0.004699942919667883
CC1C2CC(=O)C1N2O,27.6176,30.907787,0.1191337162895417,33.66570683011675,0.1796518594021088,0.0819207463557415
CCC1OC=C1C#N,27.6176,27.602564,0.0005444405729597,30.625044488669054,0.0982021263603969,0.09869309707573942
CC1C(O)CN1CO,27.6176,32.662666,0.1826757691037882,34.30787654459339,0.19500701350307612,0.047954309922240285
CCC1(CCN)CO1,29.3236,34.382484,0.1725192144223477,37.62551558140743,0.22064589556109107,0.08619234929527363
N#CC1NC1CC1CO1,29.3236,30.423847,0.0375208773304208,32.518753990486196,0.09825573241277889,0.0644215024689781
C#CC#CCC(O)C#N,29.3236,33.31211,0.1360170954752795,34.93748695663286,0.16068376536644596,0.04652243473179418
CC(CC#N)CON,26.847,32.532337,0.2117680630506463,37.45229918673321,0.283168174371787,0.13136609216440348
CCC12CC1C2C,26.847,29.795662,0.1098320827753391,31.271040983766834,0.1414740553748564,0.047180360402223925
CC1=NCC1N1CO1,26.847,26.428831,0.0155760010256689,29.138563416737835,0.07864366489054532,0.09299471555901434
CCC1=CCC1C(=O)O,36.4689,33.56804,0.0795434208207626,35.24941515724446,0.0345958886783094,0.04769937741502917
CC(=N)CC(C)=O,36.4689,29.034382,0.203859127463261,29.14301928933339,0.25137686105666973,0.003727729383659061
CC(C=O)NC(C)(C)C,36.4689,41.02745,0.1249983016083139,44.791051076163,0.1857994147538972,0.0840257369661486
C=CC#CC(C)=N,36.4689,26.981451,0.2601517722073904,27.339847752671172,0.33391013475694625,0.01310895202904545
OCCC1CC2CC2N1,36.4689,35.189247,0.0350888803515417,36.89241179681278,0.011479645167827453,0.04616572118388635
NCC1CCNNC1,23.2835,30.272564,0.3001723939410385,33.56327787775224,0.30628051035999365,0.09804506847448073
N=CC1NC2CC1CN2,28.722,29.187523,0.0162078855296842,31.625185878808427,0.09179980443225814,0.07707979608878347
N#CC1CCC(=O)N1,28.722,25.535372,0.1109472954391927,26.614429474690997,0.07918901764598033,0.04054407687818852
N#CCN1CC(NO)C1,28.722,32.74718,0.1401427804025033,34.8838045970971,0.17663797479274546,0.0612497582122937
C.C1CC23CC2OCC13,22.3216,32.79541,0.4692230913666583,28.48892049115881,0.21648136836468634,0.15116366063002112
CC1=NCC1=O,22.3216,21.308645,0.0453800243525067,20.756882923109828,0.07538304680362595,0.026582125983659253
CC1C=NN=CC=N1,24.134,25.198032,0.0440885215525975,27.37865875352337,0.1185105078642983,0.07964695324027676
CCCC1CC1N1CC1,31.0939,37.158028,0.1950262800396791,39.79439699445482,0.21863623151940703,0.0662497535726496
CC12CC1N2CC=O,31.0939,30.256805,0.0269215048635946,31.54119146934749,0.01418118493659873,0.04072092427439487
CCN1CC(O)C1C,29.9243,34.35443,0.1480446042962993,36.67769689919807,0.18412816152984043,0.06334276946513684
N=c1cnnccn1,29.9243,22.409178,0.2511377783222542,20.238730757265394,0.47856604047453094,0.10724226082979288
C#CC1NC1OC=O,29.9243,27.134617,0.0932246752035422,25.997148767686962,0.15106084391817118,0.04375357630475414
C1CC2CN2C2CCC12,29.9243,31.851357,0.0643977137760167,34.48855217110237,0.132341077945473,0.07646581271428525
C#CC(CCC)CCC,34.8472,41.83984,0.2006657618202533,47.39879749569603,0.2648083529299611,0.11728055962180896
N#CC#CC1CC=CO1,33.0729,28.417517,0.1407612665241322,29.886026577940036,0.10663422967080903,0.04913699631867412
CCCC1CCNC1C,33.0729,39.49628,0.1942188519956223,42.34482551424103,0.21896242106660194,0.06727021494711401
CCC1NCC12OC2=O,35.1935,31.78696,0.0967945614443962,33.25263380174225,0.058367292342300446,0.04407692366507989
CCC1CCCOCO1,34.1132,34.93907,0.0242097386135993,38.282732746665516,0.10891418787308724,0.08734127651732891
CC1N=CCC(O)C1C,34.1132,35.725937,0.0472760365385961,38.016643216736874,0.1026772194084295,0.0602553519435505
CCC1NCC1(C)OC,39.722,39.59282,0.003252121900529,41.01267254157324,0.03147009111061765,0.03461984927058766
CCc1ncncc1C,39.722,32.03898,0.1934198032158462,29.893696530145437,0.3287751135074076,0.0717637401480682
CCCC1(C)CC(O)N1,39.722,39.850822,0.0032431007686034,40.512629026744555,0.019515618851164106,0.016335820277367345
C#CCC(CO)CCC,39.9709,40.42006,0.0112371551328982,45.02897714109135,0.11232938126137416,0.10235447113644226
CCC1OC(C)CC1C,41.6997,38.830364,0.0688095063682731,42.87353165184331,0.027378935362159282,0.09430451600479413
COCC#CCCCO,41.6997,38.927467,0.066480877651604,41.75322004589907,0.0012818184044305048,0.06767748793488829
CC(=O)CC(=N)C#N,41.6997,29.97327,0.2812113656390869,29.177288070832347,0.4291835450494088,0.02728087433058494
N=c1cnnccn1,21.3137,22.409178,0.0513978230035782,20.238730757265394,0.053114459381239085,0.10724226082979288
CC1NOCCOC1C,27.9899,34.89923,0.2468508625265275,37.510076508249675,0.25380317489237547,0.06960387051397943
C1CONCC2(C1)CO2,27.9899,32.34973,0.1557644523671932,31.68005688008775,0.11648201561175765,0.021138633760887218
CC1N=CC12CCC2=O,39.3274,32.15411,0.1823992952792713,31.3783005277518,0.2533311026585969,0.024724394221479765
C1OC23CC2C2C1OC23,29.0734,26.644453,0.0835453352994126,30.103475861261767,0.034217838033358344,0.11490443419900767
C=C1CN2C(C#N)C12,29.0734,25.82735,0.1116501469915772,28.729295462903195,0.011977479139407728,0.1010099766160414
CCCC(O)C(O)CO,41.5055,41.006107,0.0120319637078876,43.43450572084784,0.044411826238923896,0.05590943607036944
CCC1=C=NC12CC2,41.5055,30.15138,0.2735569854852867,31.269512292370944,0.32734721321913307,0.035757906356721256
CC12NOC13CCNC23,41.5055,32.899025,0.2073574595323774,30.779805648952156,0.34846530460184955,0.0688509659618332
CCCC(O)C(O)CC,41.5055,41.81701,0.0075052456220975,45.80432607545251,0.09385196647956666,0.08705108047838718
C#CC(CCC)CCO,41.5055,40.642754,0.0207863150407965,45.02897714109135,0.07824910457217545,0.09740890021436203
CCC1(C)C=NCC1C,32.0992,38.427406,0.1971452967997692,40.39318810249091,0.2053313564021317,0.048666178502748327
CCN(CCO)NC=O,36.0261,37.727036,0.0472139788226018,41.19692185586854,0.1255147623397487,0.08422682325655968
CC1=NN=NN=C2C=C12,21.4851,25.773033,0.1995770623404054,27.361962427227603,0.21478219783605867,0.05807074077575935
O=CC12CC3CC1C32,21.4851,26.120077,0.2157298375701631,28.118363107596725,0.2359050234259412,0.07106694297780265
N#CC12COCC1C2,32.8066,26.18204,0.2019276834275952,27.24541019604686,0.20411473947123907,0.039029333322393736
CCc1ncncn1,32.8066,25.017923,0.2374118819047833,25.767054301416998,0.2731994746561264,0.029073222443428526
CNC1OCC1C,24.0702,28.288074,0.1752322163259218,31.212999959109897,0.22884054619764876,0.09370858177495432
N=c1ncocc1O,24.0702,23.835943,0.0097322323019377,19.744100520614406,0.21910846102453757,0.20724380303439938
N#CCc1ncco1,22.5374,23.459732,0.0409245101770417,23.66336789916021,0.04758274071376662,0.008605533245647516
O=CC1CCC2CC2C1,22.5374,32.519463,0.4429110094975115,35.023705042746656,0.35651011300794816,0.07150134572256735
CC1C2=C1CNC2,22.5374,23.707344,0.0519112255706416,26.313480030384827,0.14350363486792672,0.09904186095398473
CCCC1CC2CC1N2,31.2223,35.455956,0.1355971695029223,39.262232151417436,0.20477521808772606,0.09694497594375877
CC1N=CCC(N)O1,31.2223,29.646378,0.0504742583513526,32.714348466760626,0.04560838093036208,0.09378057673616319
CC1CN2CCC3C1C32,30.8106,32.16825,0.0440644141171433,36.13107723732564,0.147254874311615,0.10967918867450192
CCCC12CNCC1C2,30.8106,35.940506,0.1664980877180357,38.15733095230235,0.19253786281556104,0.058096960583365796
N#CCC1CCCN1,25.6751,28.9286,0.1267181164349621,30.90419862038324,0.16920350158940295,0.06392654424244515
C#CC1OC1CN,25.6751,27.311724,0.0637436157641623,30.061943695919542,0.1459268149888455,0.09148509237254814
OCC1NCN2CCC12,25.6751,30.994781,0.2071922405030798,35.00939533521106,0.2666225807625702,0.11467248425091538
CC1C2C=NNCC12,25.6751,26.472794,0.0310687623067315,29.997417128485502,0.14408964311734143,0.11749755365232845
CC1N=NC=CO1,21.088,21.733402,0.0306051902597337,24.393728664326165,0.13551551342622425,0.10905781157665632
C#CC#CC(C#C)CO,35.3059,34.88817,0.0118317806666609,37.178741429928856,0.050373986797229736,0.061609708716092934
CC1C2CCNCC12,21.3582,30.174713,0.4127928914780096,32.67860825145405,0.3464164741762019,0.07662184485297469
C=C(C)C(C)C(=O)OO,36.8169,35.12239,0.0460253104669237,38.610395264665634,0.04645109826956258,0.0903385018660424
C#CC1CCC(C)CO1,36.8169,35.394665,0.0386299562319396,38.034531670716014,0.03201384681840344,0.06940710335467407
C#CC#CCC(C)C=O,36.8523,35.790745,0.0288056707045654,38.314579746656506,0.0381650994562745,0.06587139317055266
CCC12NC1CC(C)O2,36.8523,35.786217,0.0289285408009854,37.382481515529975,0.01418261961313936,0.04270087085756547
COCC(O)C(C)OC,36.8523,39.581573,0.0740597869421481,44.43459275050522,0.1706394113495956,0.10921715380074098
N#CC1=C=CCO1,23.6549,21.437466,0.0937410148542328,23.55760609316204,0.0041300421805678614,0.08999811291425926
CCC12CC1(CCO)C2,38.3774,38.38835,0.0002853617084452,38.74031576944502,0.009367909430703541,0.009085258146569263
O=CCC1CC2CCC12,27.9119,32.549942,0.1661671909329556,36.1353307730111,0.22757314232620912,0.0992211416448128
N=C1N=NON=CO1,27.9119,22.667482,0.1878918176083092,22.09940982964701,0.2630156287049514,0.025705309541384478
C=CC12CC(C)C1C2,30.6026,31.383608,0.0255209643749186,33.11361701129645,0.0758303452757769,0.05224464034557959
CCC12CCCC1CC2,30.4568,36.73458,0.2061208332343628,38.349260796412594,0.20580476996184754,0.042104613306226724
CCCC1=CC2CC12,30.4568,30.67495,0.0071625924586986,34.2859292867767,0.11168223718683064,0.10531956875292783
C#CC1C=C2CC2=C1,30.4568,25.71682,0.1556296208668148,28.058342642027363,0.0854810773598614,0.08345192272761327
CCCc1ncco1,30.4568,27.398132,0.1004264294272954,29.10109728736021,0.046585965444974016,0.058518937294501194
CCC(=O)CNC=N,30.4568,31.895842,0.0472486143820342,33.2870674797271,0.08502603845925516,0.04179477451939563
CCN1CCCC2NC21,30.4568,33.416428,0.097174608373325,37.379215689815716,0.18519424664391193,0.10601580628925308
COCC(NC=N)OC,30.4568,36.85607,0.2101097775264626,40.33659201543708,0.24493373192400625,0.08628696281790628
CC1C=NN=CC=NO1,30.4568,28.274633,0.0716479273071113,30.43328242022665,0.0007727585690106434,0.07093054868087319
CC(N)CNC(C)(C)C,36.4445,42.168686,0.1570658374538254,48.85803920275214,0.25407362647604764,0.13691407416070292
C#CC1CNCC2CC12,36.4445,32.69035,0.1030100679428329,34.954131506249,0.04263783505776865,0.0647643471228654
C#CC#CCC(=O)CO,36.4445,34.223915,0.0609305903470301,35.05813629926988,0.03954470622441465,0.023795369273159513
C#CC#CCC(O)C=O,36.4445,33.74165,0.0741634642350547,35.944759392051836,0.01390301719640014,0.06129153259929711
CC1CCC(C#N)C1,28.5371,30.239037,0.0596394363848672,32.738653530716746,0.12833617383728618,0.07635062108988398
N#CCC=C1CC1,28.5371,24.66536,0.1356739298292288,26.2343543319242,0.08777596120494643,0.05980685905484305
N=CC12CC=CC1C2,27.6756,27.762072,0.0031244709960062,26.93280717148108,0.02757948043772637,0.030790137219599632
CC12CC1CCCN2,27.6756,30.20842,0.0915181531675804,31.573707052338992,0.12346054411277056,0.0432412655908851
CCC1NC2COCC12,27.6756,32.692116,0.1812613198518336,36.84485764842175,0.24886125862979191,0.11270885310638824
C#CC(N)C#CCC,37.3775,33.52024,0.1031973571348696,36.90956970354668,0.01267774997681303,0.09182793868282335
CCNN1C=CC12CC2,35.6809,34.776073,0.0253588486890592,35.558017830171586,0.0034558217056786396,0.021990675461895287
C#CC1CC1C,26.115,23.933413,0.0835377158001193,26.25916312514371,0.005490012170482071,0.08856908782887883
CCC12CC(=O)N1C2,26.115,29.54338,0.1312801354510698,30.039354210213006,0.13064043197302744,0.016510814671388024
CCC1(CCO)CC1=O,37.8072,37.61753,0.0050167475307903,38.107141849732585,0.007871014071728086,0.012848296302652749
C#CC1=CCCN1,23.0752,24.305395,0.0533124361367517,25.753968924399388,0.10401382917960715,0.05624662857409149
C1CC2CC23CCC13,23.0752,27.946648,0.2111118275916555,29.794669263890068,0.2255258886875376,0.06202523167893644
CC1C=CN=NN=N1,25.7755,25.283781,0.0190769897136528,26.53168384808191,0.028501163077765918,0.0470344383427487
CC1N=NC=CO1,23.4607,21.733402,0.0736251581497028,24.393728664326165,0.03824871044378894,0.10905781157665632
C1=CN=CC=NOC1,23.4607,22.275585,0.0505148962068247,25.277359820010325,0.07186904933687746,0.1187534948817728
CC1(C#N)CN1,22.8961,21.815207,0.0472086282069889,21.60945187835795,0.05954098830848356,0.00952153357707859
